,Annu_return,algo_volatility,sharpe,IR,hit_rate,sortino,downside_risk,VaR,CVaR,max_drawdown_ret
0,0.05273812071791143,0.05942675813450588,0.8418487907220424,0.14285828349197058,0.5109866436880655,-0.8106189538844503,1.9785022774862544,0.09169284307905831,0.1283476994386627,0.13880987205950038
1,-0.005735490417288307,0.06012770131388891,-0.14192251326495364,-1.1448886186505933,0.46402412753123656,-1.7337318651125129,2.0380198558935607,0.09370315890377645,0.13875638306706245,0.1748805234423743
0,0.06728705142863878,0.05011729991143772,1.2871884012776302,0.02003258621280215,0.5062473071951745,-0.6464090781398399,1.7101079011485065,0.07574901933230675,0.10929828745729005,0.06330282765965127
0,0.03265097901826305,0.05020986682727153,0.5953614835840746,-0.38367794026211316,0.4842740198190435,-1.3268592334006948,1.7031458577221834,0.07883812835252561,0.11180284952238226,0.10980754605118936
0,0.00715687621620965,0.08122486607175174,0.053539362432758135,-0.8422784271961967,0.4829814735028005,-1.1515817994938007,2.7519407019638726,0.10400216391025054,0.18353126403281542,0.21839834199454117
0,0.05901995481763244,0.049112599637585956,1.1451461490346775,-0.5193365922080023,0.48125807841447654,-0.8210795837314411,1.6847089160442046,0.07494802944989123,0.10883221938315103,0.09978187647842869
0,0.05144474875946865,0.057788857864367896,0.8413922068776288,-0.8988802563187386,0.4911676001723395,-0.8427128134427511,1.9675647804154865,0.07675193399642356,0.1376046736113469,0.11948322729233048
0,0.05992320752961332,0.055799471541694574,1.023622509874364,0.08152376710344474,0.5040930633347694,-0.7230044717267974,1.8849022455020847,0.08039044993565252,0.12356375886446734,0.09535287341476502
0,0.05808327545974029,0.055669162987791135,0.9929636152624327,-0.42402768016548836,0.4881516587677725,-0.7574699295989176,1.8830805141677776,0.08266552105616747,0.12638241024528654,0.061727010334472796
0,0.05713612275080226,0.05017063590470166,1.0827204976971048,-0.3851658656699165,0.4808272296423955,-0.8331834330927999,1.714735776788956,0.07497355032837254,0.11339756243793757,0.0855261035241628
0,0.045943532030717917,0.05749370849265215,0.7503976881632257,-0.15118688069547537,0.4946143903489875,-0.9264450621212509,1.9613605285826832,0.09036217353652987,0.12922445599453283,0.11348989847808796
0,0.054022676259326816,0.05970925243792056,0.857467774764141,-0.4450116985865344,0.4885825075398535,-0.7483412270301724,2.0548177003263683,0.09050489110829053,0.14036697930477884,0.10010649651042287
0,0.034532577058993597,0.05258132858970604,0.6026597851353163,-0.770905600036946,0.48556656613528654,-1.1941816768834417,1.8235643718650183,0.085234522195044,0.11980773786869495,0.20535866732632893
0,0.039530312139093186,0.05474218347312084,0.6709390931585667,-0.3465503035304058,0.4907367514002585,-1.113752437213783,1.8301726080683511,0.08065784565796669,0.11888544723309152,0.1004804428766573
0,0.037411977806467406,0.05376048233962698,0.6443229180521244,-0.6117762639804636,0.4885825075398535,-1.1514424289933052,1.8066456342712975,0.08218462200032818,0.11717391665818341,0.11587620616184498
0,0.03386266375792974,0.054746506066764795,0.56731001988862,-0.6825263230298064,0.48125807841447654,-1.1743360632855766,1.8938169600835115,0.08847447346985327,0.12472247600505332,0.09471092626814108
0,0.08413304441679778,0.6047334902565211,0.13463020850847632,0.0893838482631636,0.4997845756139595,-0.027207005782892434,20.430878675415247,0.07902300845210145,0.7263807314318131,0.6598644408359544
0,0.03072465341338091,0.04825713980680751,0.5785842206240819,-0.6684055515086974,0.4829814735028005,-1.4007591157584534,1.652221220016578,0.07619686359465011,0.11079456981670309,0.08177535043097976
0,0.053306561202622664,0.04544343655658724,1.1106764125409037,-0.7633866183966638,0.4915984489444205,-0.9950954113875191,1.5555033478604692,0.07161436226559009,0.09861636229887154,0.07153613790989582
0,0.04623877285144381,0.054825204791961804,0.7919635287013452,-0.5734262613874807,0.4803963808703145,-1.0020240898929438,1.8140431134866997,0.07926319763110143,0.11101410866052276,0.07796108055206243
0,0.034713221411129515,0.045080935962608946,0.707824039789557,-0.7706458460168644,0.48211977595863853,-1.4222494947982791,1.5264942592179795,0.07256105523629325,0.0955652735556232,0.0800999766040071
0,0.06111777937852768,0.06415190460391344,0.9089985205133089,-0.026479990107881574,0.5023696682464455,-0.6078597707741591,2.1811871844178645,0.08290950760390697,0.14650783624872266,0.11784123700100521
0,0.054110322678315725,0.04577575939226459,1.1210250563720352,-0.5169288003009758,0.4924601464885825,-0.9905656777014427,1.555888615870341,0.07046847409161582,0.09748202918312156,0.0817539744747035
0,0.014095041740985678,0.052280143683263364,0.2160774236226546,-1.026411727989745,0.4747953468332615,-1.5924334328857959,1.798541439911022,0.08178670331633126,0.11947803786020117,0.16424631836531775
0,0.0739168036263215,0.04932821161204149,1.440663333794995,0.06712005826558742,0.4851357173632055,-0.545015817818292,1.6265647565955839,0.07088565481632758,0.09823599479010621,0.0723347370060749
0,0.03755787174723653,0.055448266954487804,0.6263021341835348,-0.21422950070387378,0.4950452391210685,-1.0666893171419214,1.951125380295224,0.08121441387022287,0.12511416250657395,0.1723914540413114
0,0.048599717677792,0.06482868295721224,0.7064423686777555,-0.6759622380875016,0.4786729857819905,-0.8256680369837094,2.1323056017869186,0.0963342411322101,0.14046419665877194,0.10063939217591113
0,-0.03380830953242718,0.07657178404092567,-0.47788216069225686,-1.0152012305860676,0.4803963808703145,-1.660414385153673,2.69520078098848,0.11407992831401652,0.1918005713255767,0.3589186452960751
0,0.026912208014179498,0.04789919710562641,0.5032127462204314,-1.230503085018016,0.4765187419215855,-1.4465523605787178,1.6727186969316943,0.07288375177240473,0.11478803280429148,0.12879826904910835
0,0.08301461969414473,0.05696700748771205,1.4078863352594775,0.3939565293807015,0.5084015510555795,-0.2995418652763978,1.9294891858823695,0.08541638705241485,0.12146374130670402,0.07588390809559954
0,0.06327733022433317,0.051138471279391404,1.1829433633183504,-0.20887718056617385,0.4946143903489875,-0.7115934056232528,1.7248146121344068,0.07848584272429038,0.11221991034872927,0.062314359555804465
0,0.060511258945628296,0.03848169355482832,1.4980348094550537,-0.3119291307983199,0.4825506247307195,-1.0194630863325593,1.2994349562625402,0.05819905643001577,0.07857160374520353,0.038515002656202765
0,0.05573944085723079,0.05738591068024955,0.9223803982872617,-0.3046512509001591,0.4959069366652305,-0.7639285380344919,1.9539556207095548,0.087913421388235,0.1301599498482136,0.13488811391122887
0,0.04647402192622706,0.06006407318433066,0.7271572608886809,0.20432939148021326,0.5053856096510125,-0.8924682832385408,2.0268017271623258,0.0921645049147733,0.1299152928254238,0.08348563554857996
0,0.04599550643962519,0.056077499462581656,0.7696946745206624,-0.307004913894104,0.4756570443774235,-0.9514093822064982,1.907771961212267,0.082616411270595,0.1251424620808731,0.11232741558254325
0,0.03642100877127511,0.06259378051994688,0.5373585083246637,-0.4447603225419246,0.47694959069366655,-0.9889025708209686,2.179484072169739,0.09377253730584238,0.14690962538645905,0.14875561556422567
0,0.0341917794737013,0.06078203585806241,0.5162779927145944,-0.3739411359054065,0.4993537268418785,-1.0307844925200838,2.1289855647685303,0.09165048236257207,0.14541289922778775,0.12577454904049978
0,0.03783439359444615,0.06139087112405762,0.5709872761064232,-0.17799995537988242,0.4890133563119345,-1.0073675663334278,2.074281697398874,0.09666302008986519,0.1374857036709746,0.13632396149398499
0,0.03942288999637902,0.04533060058955281,0.8069014915335864,-0.41402634990967363,0.4980611805256355,-1.2556621054354156,1.6035497738807536,0.07201302673874306,0.11185647218382157,0.14262652882578086
0,0.04843301835923841,0.05956283931331349,0.7654060357705974,-0.7288076754390731,0.48599741490736753,-0.8566678966097766,2.0329620381629896,0.08509185926629789,0.13774261349225372,0.2333007676691493
0,0.023679135107424646,0.057262448152431394,0.36431786612302985,-0.3122082958312141,0.4941835415769065,-1.291137190731815,1.9636374971315598,0.09195882764291206,0.1294992579647915,0.14748168322731733
0,0.03616174146923029,0.04581580600755757,0.7276650419706121,-0.8455972135462736,0.48987505385609653,-1.355436263290214,1.5630678579690063,0.07513113433705242,0.09936492010895573,0.0998072911318279
0,0.04252379097910968,0.05235421181820998,0.7576088322924415,-0.6462532497221242,0.4760878931495045,-1.0888210138511694,1.7731441975700122,0.0802644097604449,0.11626685961021714,0.09305167678896904
0,0.04893255924305285,0.0567599961256895,0.8121717077454036,-0.19557736941838264,0.4980611805256355,-0.9069522669487987,1.908036983790106,0.08545002269543593,0.12697388407003682,0.12391447502016709
0,0.04884335639359781,0.04706530205149183,0.979343065419799,-0.6900163865472344,0.4834123222748815,-1.093009993703678,1.5749678970062948,0.06771022656551716,0.1026524273658515,0.07925818311043689
0,0.021890316140405385,0.05608499044921969,0.34013875711845437,-0.3639170225305552,0.48556656613528654,-1.3675352770944948,1.9120096042723143,0.09199117105212293,0.12342762880640597,0.15708184146850632
0,0.015537982231533217,0.06385014887394991,0.1987527965757314,-1.0710073688956614,0.4765187419215855,-1.3040882766608626,2.171070877458175,0.10032098637751428,0.1490644913653212,0.17350482422083105
0,0.011575150314570059,0.07653909706378675,0.11408862802490914,-0.7701128385783049,0.4928909952606635,-1.1609131287439873,2.5773633065555277,0.10789167922933995,0.1856007785576093,0.18827095233675262
0,0.07501756839394719,0.04917410255001334,1.4676399852543083,-0.028642724638398058,0.4950452391210685,-0.5240106802845864,1.629795886590723,0.06836853541939993,0.10309848990988367,0.06493455518809195
0,0.061401366503695085,0.04837010447770275,1.210531434558172,0.2631630436378198,0.5045239121068505,-0.8144121803684847,1.608056175788938,0.07437570211387558,0.10065946694748275,0.06350361931155489
