,Annu_return,algo_volatility,sharpe,IR,hit_rate,sortino,downside_risk,VaR,CVaR,max_drawdown_ret
0,0.044806839373538555,0.04923225139457667,0.8537385038809242,-0.5990069816853977,0.48211977595863853,-1.1368971565365809,1.6402016573090477,0.07370303532464685,0.1054891008758386,0.11830027098744461
0,-0.017260931021265254,0.06958494394831465,-0.28846087335159326,-1.0700230475557746,0.47264110297285655,-1.6230718171451972,2.4297268702798123,0.10464386214213744,0.16903960549774052,0.25423262661248053
0,0.022365978375396705,0.23899262904005744,0.08170159424484191,-0.3765291554649869,0.4903059026281775,-0.32943636745697563,8.247451551128856,0.09691007400757624,0.3567154774801028,0.6549083466204271
0,1.0741729402083469,3.062359255259567,0.3492958604118092,0.3248518294192494,0.4136148211977596,12.859785525952747,4.171440272591736,0.0789853453232604,0.16544782023581328,19.870549615554914
0,0.07047178918524095,0.0522258407232287,1.295249624620256,0.06059128963749373,0.4946143903489875,-0.5659130083476153,1.7730863575379454,0.07447834785304636,0.11376737971599114,0.075857712458066
0,0.035363880699166725,0.05869343483453644,0.5549345573036153,-0.5748316843489619,0.4915984489444205,-1.0471206177211183,2.051165256197325,0.09006509598511003,0.13622414524247145,0.17350740415243995
0,0.03821188152604868,0.048824737923087745,0.7250915920533088,-0.5346134181181698,0.4920292977165015,-1.2364184281766049,1.6694277486717293,0.07590483765302497,0.10920933950430912,0.08214137765325864
0,0.036872967436984296,0.0673233072377577,0.5060767650859722,-0.2263692347460707,0.4834123222748815,-0.9231510909071162,2.2940873882745336,0.09549221854290373,0.16096493039600246,0.11588246248918484
0,0.05268374440041804,0.0492709725246347,1.0122362762026127,-0.4528470617611951,0.4924601464885825,-0.9444322155065473,1.6918130326837402,0.07340880815717096,0.10908039044957749,0.09926566198746804
0,0.0415097790667014,0.05694274377275964,0.6797579212016639,-0.09637845416847038,0.4984920292977165,-1.0192506439325613,1.9266452135665169,0.08699012241601446,0.12420444816128404,0.1094221398168557
0,0.04691652654640741,0.0667154662325012,0.661570962748253,-0.24069592528408396,0.4864282636794485,-0.7960238610655839,2.2638705011788636,0.08818823601822182,0.16003097303401911,0.10737238092473403
