,Annu_return,algo_volatility,sharpe,IR,hit_rate,sortino,downside_risk,VaR,CVaR,max_drawdown_ret
0,0.07301843613345677,0.05489964792058562,1.2808047283259172,-0.4067463129118874,0.4795346833261525,-0.48187803010717606,1.8766584208478496,0.08766251395185506,0.11855610803942705,0.08156709817790551
1,0.04508247714166897,0.05889606241410246,0.7183283155831494,-0.31775489295441106,0.4911676001723395,-0.9371586137446793,1.974885882452956,0.08766220098519308,0.13344448044399057,0.11634098628763732
0,0.04159228728954665,0.05961586279677218,0.6509892730216387,-0.4012360623705873,0.48125807841447654,-0.961418353119862,2.0428111083004086,0.08211619435754397,0.13517362385467704,0.11551814581470292
0,-0.024863517041405662,0.10102777289338215,-0.2738221993165965,-0.7706008923190237,0.4834123222748815,-1.1303774943956693,3.7927825348661033,0.10870534663315884,0.246945373238591,0.33008297849298746
0,0.00641197176751414,0.09713829549313088,0.036697469719959824,-0.5928211152487679,0.47264110297285655,-0.9892502659286975,3.255007611502777,0.09658775441971654,0.21381336966113984,0.33894435477242396
0,0.04034666901756939,0.07602238969855465,0.49341650174247154,-0.43218963513250475,0.4838431710469625,-0.7859927857503903,2.5974736362505326,0.09962338252305643,0.1756889198942343,0.1341009439428596
0,0.011442427070865631,0.06257909441759259,0.13830585188573982,-0.7372761624451946,0.4851357173632055,-1.3868026613230529,2.126425446025846,0.0950776652296906,0.14948114326345632,0.1591013386040255
0,0.03391258977058042,0.0506093444755797,0.6146325620827291,-0.548117988954638,0.4803963808703145,-1.258428127770205,1.7640144553945134,0.07792438621419234,0.11955399755222229,0.12258616608338849
0,0.03429817101769401,0.05885816335838425,0.5348581417194745,-0.42023211059690635,0.4954760878931495,-1.0852345713271416,2.0346931935953285,0.08881078463141284,0.14351047090810481,0.11183827143104563
0,0.02396138574026072,0.06330451752458077,0.33374507431870726,-0.6587884353798846,0.4834123222748815,-1.1620074855317053,2.2295890787160304,0.08381845545033875,0.14574602543222417,0.17080219590333492
0,0.05200225477715909,0.05392028742079779,0.9124085690090549,-0.1796786163138616,0.4877208099956915,-0.9125824667264623,1.7894590189244661,0.0808644578240959,0.11471007369168318,0.08134960950525315
0,0.05032207697859209,0.05278395778812124,0.9002993207476891,-0.20907645395305077,0.5096940973718225,-0.9508426424317358,1.7837875405773231,0.06986796821541447,0.11660100481282695,0.10789925524846733
0,0.032251050906503514,0.05078628255621162,0.5802516716056878,-0.42341668871938815,0.4842740198190435,-1.2737291321885764,1.767338592329874,0.07870911571693849,0.11845555921935418,0.1033608944318858
0,0.03634077492124293,0.05193721305291412,0.644867077046386,-0.5160058479441708,0.4885825075398535,-1.1892257929766274,1.781956392661982,0.07857830586645241,0.1178946065791865,0.12362096184692362
0,0.03590571904846075,0.04082774941863852,0.809992134721755,-0.37360625352940835,0.47824213700990953,-1.5188278781639575,1.392177711768343,0.06202908872000917,0.08626525906442363,0.06600178404357888
0,0.033243183346220076,0.051719950344348155,0.5890754338959265,-0.6611067585083686,0.5032313657906075,-1.2536904073973598,1.7767309492991359,0.08013574011536537,0.12059395403433447,0.08324581286626938
0,0.04112422214395591,0.06830161769794395,0.5613131990935236,-0.5460463697986065,0.4868591124515295,-0.8953809703430995,2.251634829050971,0.0899787136800519,0.15064819107510583,0.1328967636357165
0,-0.022997489613593172,0.20520717524671628,-0.12584458156508557,-0.5537197809559797,0.48987505385609653,-0.5069487111108057,8.503564951182897,0.09005178864089884,0.33842699284572575,0.6893686209159915
0,0.06060164407683902,0.05178388405736244,1.1175994862029117,-0.3922057859949146,0.4907367514002585,-0.7642680841439814,1.740917505679369,0.07235458630221578,0.11033081551922745,0.07466592579010703
0,0.034310864399795395,0.04859097112996682,0.6486604820053976,-0.6808388358082946,0.48168892718655754,-1.3214007983420755,1.6533530754122845,0.07538063693211494,0.10948398598113175,0.1092720112691172
0,0.032396886352137354,0.056203067785232826,0.5266388627896318,-0.5409356011207448,0.4885825075398535,-1.1515033514736839,1.9487399648875117,0.08779955778214396,0.12838044828352801,0.12190298224252923
0,0.07221791598076571,0.03925699171868308,1.7694848413397959,-0.7011723476671752,0.47436449806118053,-0.714337899609765,1.312128726753747,0.06054671956676505,0.07892176661655008,0.053407943210772565
0,-0.5494826483026375,0.8973469842163704,-0.6195157653728312,-0.723752108000121,0.3248599741490737,-0.5379634090634741,36.02429036323543,0.1326801595198822,1.0076923837870322,2.5566405987298073
0,0.05085219887534859,0.06455683059579442,0.7431794696911619,-0.1401102056802185,0.5006462731581215,-0.7586703052204337,2.1723902388689433,0.09656299760803097,0.14231582821030017,0.15841805528465971
