,Annu_return,algo_volatility,sharpe,IR,hit_rate,sortino,downside_risk,VaR,CVaR,max_drawdown_ret
0,0.05199460785155307,0.06219796029538048,0.7906001923994938,-0.4812660737158063,0.4928909952606635,-0.7199783974229639,2.2666800558324804,0.07317224268831157,0.14114712133508436,0.1860096633987002
1,0.0495005508681132,0.06383258498059775,0.731857967747853,-0.5113975215705939,0.4954760878931495,-0.7679611694681643,2.2263920921517864,0.08972724552446751,0.15670154886353269,0.13317749640198376
0,-0.04100599250027385,0.06879965016810577,-0.6365951282288644,-1.464452257875184,0.46531667384747954,-1.870687047448014,2.5343366435859904,0.09106644192939324,0.18075882195266527,0.4309272762785916
0,0.056136654834361865,0.07322938246796493,0.7279699538116023,0.11578076795992784,0.5019388194743645,-0.598436873863361,2.505336642472349,0.09095554158021173,0.1722309134132643,0.10590193265434523
0,0.041200711054738076,0.05191345996378624,0.7397226726157973,-1.064239728954689,0.4760878931495045,-1.1149064571741998,1.763812659353152,0.07877227651084263,0.1124199610394025,0.07754691507888897
0,0.053035386683926836,0.06549280755839167,0.7663346949197091,-0.1838058581067735,0.4976303317535545,-0.7366738260713962,2.1857624378880343,0.09693359033340923,0.1496524211677464,0.08993094695231238
0,0.027012613987293432,0.055383718505751425,0.4361602114419932,-0.5823895107193863,0.4825506247307195,-1.2764624916224112,1.8827926213321318,0.08729169487890898,0.12138732377822695,0.1363349748685066
0,0.0494859751277754,0.055193815069854726,0.8456792780823547,-0.37388122682938524,0.4915984489444205,-0.8927140557324531,1.9134416382774901,0.07667227657733817,0.12254105053485696,0.13817337188344622
0,-0.4573374304708912,1.021990159748056,-0.4502388926015446,-0.5504725687848349,0.4666092201637225,-0.4190015051988625,47.11530720199212,0.11742276190064294,1.1307619644841773,0.9888887470580577
0,0.006529018412950086,0.059578920541240164,0.06193046115222233,-1.3949424394470928,0.46230073244291253,-1.5019109376255064,2.0741150196812734,0.09141494158445689,0.14190520235645035,0.1383775571494743
