,Annu_return,algo_volatility,sharpe,IR,hit_rate,sortino,downside_risk,VaR,CVaR,max_drawdown_ret
0,0.0271031629746038,0.05294115837650289,0.458453153793107,-0.4570733302921625,0.4877208099956915,-1.369322908538595,1.7768293706758878,0.07975505518043559,0.11742814343838771,0.0881241297956171
1,0.07803242333468442,0.04891102550786415,1.5384494954192087,-0.35261003584358563,0.4915984489444205,-0.4456831365392845,1.6718803302316267,0.0742570267099255,0.10750734461825365,0.08053477482786081
0,0.038568074386197825,0.05202848802174184,0.6877982321811879,-0.5039878831477571,0.4864282636794485,-1.1815702632431562,1.7359853419499838,0.07651254629429273,0.10811774939865501,0.06463917381297275
0,0.029134397421775437,0.05561380372379406,0.47258652291176984,-0.23206537106618413,0.5036622145626884,-1.2649153105937374,1.8923234466753904,0.0827080779891654,0.12349955428292711,0.14430469650364763
0,0.022198316145907317,0.05628077923150518,0.3439788075427765,-0.644305769722177,0.4903059026281775,-1.3377895486982048,1.9253772603078723,0.09141004958913798,0.12944199533214845,0.2384867961552282
0,0.010735918235508159,0.054658420231306876,0.14576400414203408,-0.8875033476235797,0.48211977595863853,-1.5660401294546973,1.8700769723117485,0.08907014800319085,0.12303825872427479,0.1597679011628598
0,0.052950075398852194,0.05744112229459013,0.8726841759230464,-0.4689746484245124,0.48599741490736753,-0.8156542817278336,1.9471741451496258,0.0831426867830238,0.1271032690846295,0.08208825635634767
0,0.03907295957709407,0.059027902596566574,0.6140368945393136,-0.799461777653792,0.4756570443774235,-1.0077012547456805,2.0181924700133544,0.0888081603676564,0.13385645538577157,0.08774646737294668
0,0.05687443570851265,0.057943539056862496,0.9328494775345072,0.41159954058858567,0.5053856096510125,-0.7433126398103089,1.9445096580529564,0.09220669988011157,0.1254494552561209,0.10165493013466768
0,0.0037728497202287868,0.06666452027848932,0.013857930786383527,-0.6530192261846486,0.4872899612236105,-1.4293176398080343,2.254994145250522,0.10512873322950005,0.1508236016137062,0.2244835225010129
