Date,Open,High,Low,Close
8/24/2011,10.09,10.09,10.09,10.09
8/23/2011,10.16,10.16,10.16,10.16
8/22/2011,10.21,10.21,10.21,10.21
8/19/2011,10.23,10.23,10.23,10.23
8/18/2011,10.24,10.24,10.24,10.24
8/17/2011,10.24,10.24,10.24,10.24
8/16/2011,10.21,10.21,10.21,10.21
8/15/2011,10.19,10.19,10.19,10.19
8/12/2011,10.21,10.21,10.21,10.21
8/11/2011,10.16,10.16,10.16,10.16
8/10/2011,10.27,10.27,10.27,10.27
8/9/2011,10.21,10.21,10.21,10.21
8/8/2011,10.18,10.18,10.18,10.18
8/5/2011,10.17,10.17,10.17,10.17
8/4/2011,10.25,10.25,10.25,10.25
8/3/2011,10.2,10.2,10.2,10.2
8/2/2011,10.21,10.21,10.21,10.21
8/1/2011,10.16,10.16,10.16,10.16
7/29/2011,10.14,10.14,10.14,10.14
7/28/2011,10.08,10.08,10.08,10.08
7/27/2011,10.06,10.06,10.06,10.06
7/26/2011,10.08,10.08,10.08,10.08
7/25/2011,10.05,10.05,10.05,10.05
7/22/2011,10.08,10.08,10.08,10.08
7/21/2011,10.05,10.05,10.05,10.05
7/20/2011,10.08,10.08,10.08,10.08
7/19/2011,10.09,10.09,10.09,10.09
7/18/2011,10.07,10.07,10.07,10.07
7/15/2011,10.09,10.09,10.09,10.09
7/14/2011,10.08,10.08,10.08,10.08
7/13/2011,10.11,10.11,10.11,10.11
7/12/2011,10.1,10.1,10.1,10.1
7/11/2011,10.09,10.09,10.09,10.09
7/8/2011,10.06,10.06,10.06,10.06
7/7/2011,10.01,10.01,10.01,10.01
7/6/2011,10.03,10.03,10.03,10.03
7/5/2011,10.02,10.02,10.02,10.02
7/1/2011,9.98,9.98,9.98,9.98
6/30/2011,9.99,9.99,9.99,9.99
6/29/2011,10,10,10,10
6/28/2011,10.02,10.02,10.02,10.02
6/27/2011,10.06,10.06,10.06,10.06
6/24/2011,10.09,10.09,10.09,10.09
6/23/2011,10.08,10.08,10.08,10.08
6/22/2011,10.06,10.06,10.06,10.06
6/21/2011,10.06,10.06,10.06,10.06
6/20/2011,10.06,10.06,10.06,10.06
6/17/2011,10.06,10.06,10.06,10.06
6/16/2011,10.07,10.07,10.07,10.07
6/15/2011,10.07,10.07,10.07,10.07
6/14/2011,10.02,10.02,10.02,10.02
6/13/2011,10.06,10.06,10.06,10.06
6/10/2011,10.08,10.08,10.08,10.08
6/9/2011,10.07,10.07,10.07,10.07
6/8/2011,10.1,10.1,10.1,10.1
6/7/2011,10.08,10.08,10.08,10.08
6/6/2011,10.07,10.07,10.07,10.07
6/3/2011,10.08,10.08,10.08,10.08
6/2/2011,10.07,10.07,10.07,10.07
6/1/2011,10.11,10.11,10.11,10.11
5/31/2011,10.08,10.08,10.08,10.08
5/27/2011,10.07,10.07,10.07,10.07
5/26/2011,10.07,10.07,10.07,10.07
5/25/2011,10.05,10.05,10.05,10.05
5/24/2011,10.06,10.06,10.06,10.06
5/23/2011,10.05,10.05,10.05,10.05
5/20/2011,10.05,10.05,10.05,10.05
5/19/2011,10.04,10.04,10.04,10.04
5/18/2011,10.04,10.04,10.04,10.04
5/17/2011,10.06,10.06,10.06,10.06
5/16/2011,10.05,10.05,10.05,10.05
5/13/2011,10.04,10.04,10.04,10.04
5/12/2011,10.03,10.03,10.03,10.03
5/11/2011,10.04,10.04,10.04,10.04
5/10/2011,10.03,10.03,10.03,10.03
5/9/2011,10.06,10.06,10.06,10.06
5/6/2011,10.05,10.05,10.05,10.05
5/5/2011,10.05,10.05,10.05,10.05
5/4/2011,10.03,10.03,10.03,10.03
5/3/2011,10.02,10.02,10.02,10.02
5/2/2011,10.01,10.01,10.01,10.01
4/29/2011,10.01,10.01,10.01,10.01
4/28/2011,9.99,9.99,9.99,9.99
4/27/2011,9.97,9.97,9.97,9.97
4/26/2011,9.99,9.99,9.99,9.99
4/25/2011,9.96,9.96,9.96,9.96
4/21/2011,9.95,9.95,9.95,9.95
4/20/2011,9.95,9.95,9.95,9.95
4/19/2011,9.96,9.96,9.96,9.96
4/18/2011,9.96,9.96,9.96,9.96
4/15/2011,9.95,9.95,9.95,9.95
4/14/2011,9.91,9.91,9.91,9.91
4/13/2011,9.92,9.92,9.92,9.92
4/12/2011,9.91,9.91,9.91,9.91
4/11/2011,9.88,9.88,9.88,9.88
4/8/2011,9.87,9.87,9.87,9.87
4/7/2011,9.88,9.88,9.88,9.88
4/6/2011,9.87,9.87,9.87,9.87
4/5/2011,9.89,9.89,9.89,9.89
4/4/2011,9.91,9.91,9.91,9.91
4/1/2011,9.9,9.9,9.9,9.9
3/31/2011,9.89,9.89,9.89,9.89
3/30/2011,9.9,9.9,9.9,9.9
3/29/2011,9.88,9.88,9.88,9.88
3/28/2011,9.89,9.89,9.89,9.89
3/25/2011,9.9,9.9,9.9,9.9
3/24/2011,9.91,9.91,9.91,9.91
3/23/2011,9.93,9.93,9.93,9.93
3/22/2011,9.94,9.94,9.94,9.94
3/21/2011,9.94,9.94,9.94,9.94
3/18/2011,9.96,9.96,9.96,9.96
3/17/2011,9.96,9.96,9.96,9.96
3/16/2011,9.98,9.98,9.98,9.98
3/15/2011,9.94,9.94,9.94,9.94
3/14/2011,9.95,9.95,9.95,9.95
3/11/2011,9.94,9.94,9.94,9.94
3/10/2011,9.95,9.95,9.95,9.95
3/9/2011,9.92,9.92,9.92,9.92
3/8/2011,9.89,9.89,9.89,9.89
3/7/2011,9.91,9.91,9.91,9.91
3/4/2011,9.91,9.91,9.91,9.91
3/3/2011,9.88,9.88,9.88,9.88
3/2/2011,9.91,9.91,9.91,9.91
3/1/2011,9.94,9.94,9.94,9.94
2/28/2011,9.93,9.93,9.93,9.93
2/25/2011,9.93,9.93,9.93,9.93
2/24/2011,9.91,9.91,9.91,9.91
2/23/2011,9.91,9.91,9.91,9.91
2/22/2011,9.92,9.92,9.92,9.92
2/18/2011,9.88,9.88,9.88,9.88
2/17/2011,9.89,9.89,9.89,9.89
2/16/2011,9.86,9.86,9.86,9.86
2/15/2011,9.87,9.87,9.87,9.87
2/14/2011,9.85,9.85,9.85,9.85
2/11/2011,9.85,9.85,9.85,9.85
2/10/2011,9.82,9.82,9.82,9.82
2/9/2011,9.84,9.84,9.84,9.84
2/8/2011,9.82,9.82,9.82,9.82
2/7/2011,9.84,9.84,9.84,9.84
2/4/2011,9.84,9.84,9.84,9.84
2/3/2011,9.87,9.87,9.87,9.87
