Date,Open,High,Low,Close
10/25/2017,11.28,11.28,11.28,11.28
10/24/2017,11.32,11.32,11.32,11.32
10/23/2017,11.31,11.31,11.31,11.31
10/20/2017,11.34,11.34,11.34,11.34
10/19/2017,11.36,11.36,11.36,11.36
10/18/2017,11.38,11.38,11.38,11.38
10/17/2017,11.34,11.34,11.34,11.34
10/16/2017,11.36,11.36,11.36,11.36
10/13/2017,11.36,11.36,11.36,11.36
10/12/2017,11.34,11.34,11.34,11.34
10/11/2017,11.33,11.33,11.33,11.33
10/10/2017,11.29,11.29,11.29,11.29
10/9/2017,11.21,11.21,11.21,11.21
10/6/2017,11.19,11.19,11.19,11.19
10/5/2017,11.19,11.19,11.19,11.19
10/4/2017,11.21,11.21,11.21,11.21
10/3/2017,11.21,11.21,11.21,11.21
10/2/2017,11.19,11.19,11.19,11.19
9/29/2017,11.18,11.18,11.18,11.18
9/28/2017,11.1,11.1,11.1,11.1
9/27/2017,11.08,11.08,11.08,11.08
9/26/2017,11.07,11.07,11.07,11.07
9/25/2017,11.11,11.11,11.11,11.11
9/22/2017,11.16,11.16,11.16,11.16
9/21/2017,11.13,11.13,11.13,11.13
9/20/2017,11.14,11.14,11.14,11.14
9/19/2017,11.16,11.16,11.16,11.16
9/18/2017,11.12,11.12,11.12,11.12
9/15/2017,11.1,11.1,11.1,11.1
9/14/2017,11.09,11.09,11.09,11.09
9/13/2017,11.07,11.07,11.07,11.07
9/12/2017,11.11,11.11,11.11,11.11
9/11/2017,11.07,11.07,11.07,11.07
9/8/2017,11,11,11,11
9/7/2017,10.99,10.99,10.99,10.99
9/6/2017,10.9,10.9,10.9,10.9
9/5/2017,10.87,10.87,10.87,10.87
9/1/2017,10.93,10.93,10.93,10.93
8/31/2017,10.93,10.93,10.93,10.93
8/30/2017,10.84,10.84,10.84,10.84
8/29/2017,10.84,10.84,10.84,10.84
8/28/2017,10.89,10.89,10.89,10.89
8/25/2017,10.89,10.89,10.89,10.89
8/24/2017,10.84,10.84,10.84,10.84
8/23/2017,10.84,10.84,10.84,10.84
8/22/2017,10.85,10.85,10.85,10.85
8/21/2017,10.77,10.77,10.77,10.77
8/18/2017,10.76,10.76,10.76,10.76
8/17/2017,10.75,10.75,10.75,10.75
8/16/2017,10.85,10.85,10.85,10.85
8/15/2017,10.78,10.78,10.78,10.78
8/14/2017,10.81,10.81,10.81,10.81
8/11/2017,10.74,10.74,10.74,10.74
8/10/2017,10.74,10.74,10.74,10.74
8/9/2017,10.88,10.88,10.88,10.88
8/8/2017,10.91,10.91,10.91,10.91
8/7/2017,10.95,10.95,10.95,10.95
8/4/2017,10.93,10.93,10.93,10.93
8/3/2017,10.93,10.93,10.93,10.93
8/2/2017,10.94,10.94,10.94,10.94
8/1/2017,10.94,10.94,10.94,10.94
7/31/2017,10.89,10.89,10.89,10.89
7/28/2017,10.86,10.86,10.86,10.86
7/27/2017,10.85,10.85,10.85,10.85
7/26/2017,10.86,10.86,10.86,10.86
7/25/2017,10.81,10.81,10.81,10.81
7/24/2017,10.78,10.78,10.78,10.78
7/21/2017,10.79,10.79,10.79,10.79
7/20/2017,10.82,10.82,10.82,10.82
7/19/2017,10.78,10.78,10.78,10.78
7/18/2017,10.73,10.73,10.73,10.73
7/17/2017,10.71,10.71,10.71,10.71
7/14/2017,10.73,10.73,10.73,10.73
7/13/2017,10.65,10.65,10.65,10.65
7/12/2017,10.6,10.6,10.6,10.6
7/11/2017,10.5,10.5,10.5,10.5
7/10/2017,10.48,10.48,10.48,10.48
7/7/2017,10.46,10.46,10.46,10.46
7/6/2017,10.46,10.46,10.46,10.46
7/5/2017,10.5,10.5,10.5,10.5
7/3/2017,10.5,10.5,10.5,10.5
6/30/2017,10.49,10.49,10.49,10.49
6/29/2017,10.51,10.51,10.51,10.51
6/28/2017,10.59,10.59,10.59,10.59
6/27/2017,10.52,10.52,10.52,10.52
6/26/2017,10.52,10.52,10.52,10.52
6/23/2017,10.5,10.5,10.5,10.5
6/22/2017,10.47,10.47,10.47,10.47
6/21/2017,10.47,10.47,10.47,10.47
6/20/2017,10.48,10.48,10.48,10.48
6/19/2017,10.56,10.56,10.56,10.56
6/16/2017,10.51,10.51,10.51,10.51
6/15/2017,10.43,10.43,10.43,10.43
6/14/2017,10.53,10.53,10.53,10.53
6/13/2017,10.55,10.55,10.55,10.55
6/12/2017,10.48,10.48,10.48,10.48
6/9/2017,10.51,10.51,10.51,10.51
6/8/2017,10.55,10.55,10.55,10.55
6/7/2017,10.57,10.57,10.57,10.57
6/6/2017,10.56,10.56,10.56,10.56
6/5/2017,10.61,10.61,10.61,10.61
6/2/2017,10.65,10.65,10.65,10.65
6/1/2017,10.55,10.55,10.55,10.55
5/31/2017,10.49,10.49,10.49,10.49
5/30/2017,10.47,10.47,10.47,10.47
5/26/2017,10.47,10.47,10.47,10.47
5/25/2017,10.51,10.51,10.51,10.51
5/24/2017,10.49,10.49,10.49,10.49
5/23/2017,10.47,10.47,10.47,10.47
5/22/2017,10.5,10.5,10.5,10.5
5/19/2017,10.46,10.46,10.46,10.46
5/18/2017,10.35,10.35,10.35,10.35
5/17/2017,10.35,10.35,10.35,10.35
5/16/2017,10.45,10.45,10.45,10.45
5/15/2017,10.38,10.38,10.38,10.38
5/12/2017,10.33,10.33,10.33,10.33
5/11/2017,10.28,10.28,10.28,10.28
5/10/2017,10.29,10.29,10.29,10.29
5/9/2017,10.28,10.28,10.28,10.28
5/8/2017,10.29,10.29,10.29,10.29
5/5/2017,10.33,10.33,10.33,10.33
5/4/2017,10.25,10.25,10.25,10.25
5/3/2017,10.17,10.17,10.17,10.17
5/2/2017,10.18,10.18,10.18,10.18
5/1/2017,10.11,10.11,10.11,10.11
4/28/2017,10.07,10.07,10.07,10.07
4/27/2017,10.08,10.08,10.08,10.08
4/26/2017,10.06,10.06,10.06,10.06
4/25/2017,10.08,10.08,10.08,10.08
4/24/2017,10.01,10.01,10.01,10.01
4/21/2017,9.77,9.77,9.77,9.77
4/20/2017,9.78,9.78,9.78,9.78
4/19/2017,9.7,9.7,9.7,9.7
4/18/2017,9.75,9.75,9.75,9.75
4/17/2017,9.79,9.79,9.79,9.79
4/13/2017,9.73,9.73,9.73,9.73
4/12/2017,9.79,9.79,9.79,9.79
4/11/2017,9.79,9.79,9.79,9.79
4/10/2017,9.76,9.76,9.76,9.76
4/7/2017,9.75,9.75,9.75,9.75
4/6/2017,9.77,9.77,9.77,9.77
4/5/2017,9.77,9.77,9.77,9.77
4/4/2017,9.81,9.81,9.81,9.81
4/3/2017,9.81,9.81,9.81,9.81
3/31/2017,9.82,9.82,9.82,9.82
3/30/2017,9.85,9.85,9.85,9.85
3/29/2017,9.87,9.87,9.87,9.87
3/28/2017,9.87,9.87,9.87,9.87
3/27/2017,9.84,9.84,9.84,9.84
3/24/2017,9.8,9.8,9.8,9.8
3/23/2017,9.77,9.77,9.77,9.77
3/22/2017,9.76,9.76,9.76,9.76
3/21/2017,9.77,9.77,9.77,9.77
3/20/2017,9.81,9.81,9.81,9.81
3/17/2017,9.82,9.82,9.82,9.82
3/16/2017,9.81,9.81,9.81,9.81
3/15/2017,9.76,9.76,9.76,9.76
3/14/2017,9.63,9.63,9.63,9.63
3/13/2017,9.69,9.69,9.69,9.69
3/10/2017,9.65,9.65,9.65,9.65
3/9/2017,9.59,9.59,9.59,9.59
3/8/2017,9.54,9.54,9.54,9.54
3/7/2017,9.57,9.57,9.57,9.57
3/6/2017,9.6,9.6,9.6,9.6
3/3/2017,9.63,9.63,9.63,9.63
3/2/2017,9.57,9.57,9.57,9.57
3/1/2017,9.61,9.61,9.61,9.61
2/28/2017,9.53,9.53,9.53,9.53
2/27/2017,9.53,9.53,9.53,9.53
2/24/2017,9.53,9.53,9.53,9.53
2/23/2017,9.59,9.59,9.59,9.59
2/22/2017,9.58,9.58,9.58,9.58
2/21/2017,9.58,9.58,9.58,9.58
2/17/2017,9.56,9.56,9.56,9.56
2/16/2017,9.56,9.56,9.56,9.56
2/15/2017,9.55,9.55,9.55,9.55
2/14/2017,9.51,9.51,9.51,9.51
2/13/2017,9.52,9.52,9.52,9.52
2/10/2017,9.48,9.48,9.48,9.48
2/9/2017,9.47,9.47,9.47,9.47
2/8/2017,9.43,9.43,9.43,9.43
2/7/2017,9.39,9.39,9.39,9.39
2/6/2017,9.4,9.4,9.4,9.4
2/3/2017,9.45,9.45,9.45,9.45
2/2/2017,9.43,9.43,9.43,9.43
2/1/2017,9.45,9.45,9.45,9.45
1/31/2017,9.42,9.42,9.42,9.42
1/30/2017,9.39,9.39,9.39,9.39
1/27/2017,9.45,9.45,9.45,9.45
1/26/2017,9.47,9.47,9.47,9.47
1/25/2017,9.51,9.51,9.51,9.51
1/24/2017,9.4,9.4,9.4,9.4
1/23/2017,9.36,9.36,9.36,9.36
1/20/2017,9.34,9.34,9.34,9.34
1/19/2017,9.29,9.29,9.29,9.29
1/18/2017,9.3,9.3,9.3,9.3
1/17/2017,9.32,9.32,9.32,9.32
1/13/2017,9.36,9.36,9.36,9.36
1/12/2017,9.31,9.31,9.31,9.31
1/11/2017,9.31,9.31,9.31,9.31
1/10/2017,9.25,9.25,9.25,9.25
1/9/2017,9.24,9.24,9.24,9.24
1/6/2017,9.28,9.28,9.28,9.28
1/5/2017,9.32,9.32,9.32,9.32
1/4/2017,9.21,9.21,9.21,9.21
1/3/2017,9.12,9.12,9.12,9.12
12/30/2016,9.07,9.07,9.07,9.07
12/29/2016,9.05,9.05,9.05,9.05
12/28/2016,9.02,9.02,9.02,9.02
12/27/2016,9.05,9.05,9.05,9.05
12/23/2016,9.06,9.06,9.06,9.06
12/22/2016,9.06,9.06,9.06,9.06
12/21/2016,9.06,9.06,9.06,9.06
12/20/2016,9.07,9.07,9.07,9.07
12/19/2016,9.04,9.04,9.04,9.04
12/16/2016,9.05,9.05,9.05,9.05
12/15/2016,9.23,9.23,9.23,9.23
12/14/2016,9.24,9.24,9.24,9.24
12/13/2016,9.37,9.37,9.37,9.37
12/12/2016,9.3,9.3,9.3,9.3
12/9/2016,9.31,9.31,9.31,9.31
12/8/2016,9.26,9.26,9.26,9.26
12/7/2016,9.26,9.26,9.26,9.26
12/6/2016,9.12,9.12,9.12,9.12
12/5/2016,9.07,9.07,9.07,9.07
12/2/2016,8.98,8.98,8.98,8.98
12/1/2016,8.99,8.99,8.99,8.99
11/30/2016,9.01,9.01,9.01,9.01
11/29/2016,9.02,9.02,9.02,9.02
11/28/2016,8.98,8.98,8.98,8.98
11/25/2016,9.01,9.01,9.01,9.01
11/23/2016,8.97,8.97,8.97,8.97
11/22/2016,9,9,9,9
11/21/2016,8.98,8.98,8.98,8.98
11/18/2016,8.91,8.91,8.91,8.91
11/17/2016,9,9,9,9
11/16/2016,8.97,8.97,8.97,8.97
11/15/2016,9.05,9.05,9.05,9.05
11/14/2016,9.01,9.01,9.01,9.01
11/11/2016,9.06,9.06,9.06,9.06
11/10/2016,9.12,9.12,9.12,9.12
11/9/2016,9.14,9.14,9.14,9.14
11/8/2016,9.1,9.1,9.1,9.1
11/7/2016,9.1,9.1,9.1,9.1
11/4/2016,8.99,8.99,8.99,8.99
11/3/2016,9.06,9.06,9.06,9.06
11/2/2016,9.06,9.06,9.06,9.06
11/1/2016,9.12,9.12,9.12,9.12
10/31/2016,9.14,9.14,9.14,9.14
10/28/2016,9.14,9.14,9.14,9.14
10/27/2016,9.13,9.13,9.13,9.13
10/26/2016,9.15,9.15,9.15,9.15
10/25/2016,9.17,9.17,9.17,9.17
10/24/2016,9.18,9.18,9.18,9.18
10/21/2016,9.16,9.16,9.16,9.16
10/20/2016,9.19,9.19,9.19,9.19
10/19/2016,9.19,9.19,9.19,9.19
10/18/2016,9.16,9.16,9.16,9.16
10/17/2016,9.08,9.08,9.08,9.08
10/14/2016,9.1,9.1,9.1,9.1
10/13/2016,9.07,9.07,9.07,9.07
10/12/2016,9.12,9.12,9.12,9.12
10/11/2016,9.16,9.16,9.16,9.16
10/10/2016,9.3,9.3,9.3,9.3
10/7/2016,9.27,9.27,9.27,9.27
10/6/2016,9.31,9.31,9.31,9.31
10/5/2016,9.36,9.36,9.36,9.36
10/4/2016,9.32,9.32,9.32,9.32
10/3/2016,9.32,9.32,9.32,9.32
9/30/2016,9.32,9.32,9.32,9.32
9/29/2016,9.28,9.28,9.28,9.28
9/28/2016,9.37,9.37,9.37,9.37
9/27/2016,9.29,9.29,9.29,9.29
9/26/2016,9.26,9.26,9.26,9.26
9/23/2016,9.38,9.38,9.38,9.38
9/22/2016,9.43,9.43,9.43,9.43
9/21/2016,9.33,9.33,9.33,9.33
9/20/2016,9.18,9.18,9.18,9.18
9/19/2016,9.16,9.16,9.16,9.16
9/16/2016,9.06,9.06,9.06,9.06
9/15/2016,9.19,9.19,9.19,9.19
9/14/2016,9.12,9.12,9.12,9.12
9/13/2016,9.11,9.11,9.11,9.11
9/12/2016,9.29,9.29,9.29,9.29
9/9/2016,9.22,9.22,9.22,9.22
9/8/2016,9.4,9.4,9.4,9.4
9/7/2016,9.43,9.43,9.43,9.43
9/6/2016,9.42,9.42,9.42,9.42
9/2/2016,9.34,9.34,9.34,9.34
9/1/2016,9.23,9.23,9.23,9.23
8/31/2016,9.19,9.19,9.19,9.19
8/30/2016,9.2,9.2,9.2,9.2
8/29/2016,9.2,9.2,9.2,9.2
8/26/2016,9.18,9.18,9.18,9.18
8/25/2016,9.24,9.24,9.24,9.24
8/24/2016,9.29,9.29,9.29,9.29
8/23/2016,9.3,9.3,9.3,9.3
8/22/2016,9.24,9.24,9.24,9.24
8/19/2016,9.24,9.24,9.24,9.24
8/18/2016,9.3,9.3,9.3,9.3
8/17/2016,9.25,9.25,9.25,9.25
8/16/2016,9.27,9.27,9.27,9.27
8/15/2016,9.26,9.26,9.26,9.26
8/12/2016,9.24,9.24,9.24,9.24
8/11/2016,9.25,9.25,9.25,9.25
8/10/2016,9.2,9.2,9.2,9.2
8/9/2016,9.16,9.16,9.16,9.16
8/8/2016,9.06,9.06,9.06,9.06
8/5/2016,9.04,9.04,9.04,9.04
8/4/2016,8.98,8.98,8.98,8.98
8/3/2016,8.92,8.92,8.92,8.92
8/2/2016,8.98,8.98,8.98,8.98
8/1/2016,9.03,9.03,9.03,9.03
7/29/2016,9.04,9.04,9.04,9.04
7/28/2016,8.94,8.94,8.94,8.94
7/27/2016,8.99,8.99,8.99,8.99
7/26/2016,8.93,8.93,8.93,8.93
7/25/2016,8.9,8.9,8.9,8.9
7/22/2016,8.9,8.9,8.9,8.9
7/21/2016,8.92,8.92,8.92,8.92
7/20/2016,8.94,8.94,8.94,8.94
7/19/2016,8.84,8.84,8.84,8.84
7/18/2016,8.92,8.92,8.92,8.92
7/15/2016,8.9,8.9,8.9,8.9
7/14/2016,8.94,8.94,8.94,8.94
7/13/2016,8.87,8.87,8.87,8.87
7/12/2016,8.88,8.88,8.88,8.88
7/11/2016,8.78,8.78,8.78,8.78
7/8/2016,8.65,8.65,8.65,8.65
7/7/2016,8.53,8.53,8.53,8.53
7/6/2016,8.52,8.52,8.52,8.52
7/5/2016,8.57,8.57,8.57,8.57
7/1/2016,8.74,8.74,8.74,8.74
6/30/2016,8.73,8.73,8.73,8.73
6/29/2016,8.65,8.65,8.65,8.65
6/28/2016,8.48,8.48,8.48,8.48
6/27/2016,8.24,8.24,8.24,8.24
6/24/2016,8.46,8.46,8.46,8.46
6/23/2016,9.23,9.23,9.23,9.23
6/22/2016,9.01,9.01,9.01,9.01
6/21/2016,8.99,8.99,8.99,8.99
6/20/2016,8.93,8.93,8.93,8.93
6/17/2016,8.68,8.68,8.68,8.68
6/16/2016,8.61,8.61,8.61,8.61
6/15/2016,8.63,8.63,8.63,8.63
6/14/2016,8.56,8.56,8.56,8.56
6/13/2016,8.68,8.68,8.68,8.68
6/10/2016,8.82,8.82,8.82,8.82
6/9/2016,9.07,9.07,9.07,9.07
6/8/2016,9.17,9.17,9.17,9.17
6/7/2016,9.16,9.16,9.16,9.16
6/6/2016,9.07,9.07,9.07,9.07
6/3/2016,9.03,9.03,9.03,9.03
6/2/2016,8.96,8.96,8.96,8.96
6/1/2016,8.97,8.97,8.97,8.97
5/31/2016,8.99,8.99,8.99,8.99
5/27/2016,9.01,9.01,9.01,9.01
5/26/2016,9.03,9.03,9.03,9.03
5/25/2016,9.01,9.01,9.01,9.01
5/24/2016,8.92,8.92,8.92,8.92
5/23/2016,8.79,8.79,8.79,8.79
5/20/2016,8.81,8.81,8.81,8.81
5/19/2016,8.74,8.74,8.74,8.74
5/18/2016,8.83,8.83,8.83,8.83
5/17/2016,8.81,8.81,8.81,8.81
5/16/2016,8.85,8.85,8.85,8.85
5/13/2016,8.75,8.75,8.75,8.75
5/12/2016,8.84,8.84,8.84,8.84
5/11/2016,8.87,8.87,8.87,8.87
5/10/2016,8.94,8.94,8.94,8.94
5/9/2016,8.83,8.83,8.83,8.83
5/6/2016,8.83,8.83,8.83,8.83
5/5/2016,8.83,8.83,8.83,8.83
5/4/2016,8.84,8.84,8.84,8.84
5/3/2016,8.92,8.92,8.92,8.92
5/2/2016,9.07,9.07,9.07,9.07
4/29/2016,8.99,8.99,8.99,8.99
4/28/2016,9.04,9.04,9.04,9.04
4/27/2016,9.13,9.13,9.13,9.13
4/26/2016,9.12,9.12,9.12,9.12
4/25/2016,9.09,9.09,9.09,9.09
4/22/2016,9.14,9.14,9.14,9.14
4/21/2016,9.16,9.16,9.16,9.16
4/20/2016,9.2,9.2,9.2,9.2
4/19/2016,9.22,9.22,9.22,9.22
4/18/2016,9.09,9.09,9.09,9.09
4/15/2016,9.04,9.04,9.04,9.04
4/14/2016,9.05,9.05,9.05,9.05
4/13/2016,9.03,9.03,9.03,9.03
4/12/2016,8.88,8.88,8.88,8.88
4/11/2016,8.77,8.77,8.77,8.77
4/8/2016,8.76,8.76,8.76,8.76
4/7/2016,8.6,8.6,8.6,8.6
4/6/2016,8.71,8.71,8.71,8.71
4/5/2016,8.59,8.59,8.59,8.59
4/4/2016,8.76,8.76,8.76,8.76
4/1/2016,8.75,8.75,8.75,8.75
3/31/2016,8.87,8.87,8.87,8.87
3/30/2016,8.92,8.92,8.92,8.92
3/29/2016,8.85,8.85,8.85,8.85
3/28/2016,8.73,8.73,8.73,8.73
3/24/2016,8.68,8.68,8.68,8.68
3/23/2016,8.76,8.76,8.76,8.76
3/22/2016,8.85,8.85,8.85,8.85
3/21/2016,8.87,8.87,8.87,8.87
3/18/2016,8.89,8.89,8.89,8.89
3/17/2016,8.9,8.9,8.9,8.9
3/16/2016,8.83,8.83,8.83,8.83
3/15/2016,8.73,8.73,8.73,8.73
3/14/2016,8.82,8.82,8.82,8.82
3/11/2016,8.83,8.83,8.83,8.83
3/10/2016,8.62,8.62,8.62,8.62
3/9/2016,8.63,8.63,8.63,8.63
3/8/2016,8.58,8.58,8.58,8.58
3/7/2016,8.67,8.67,8.67,8.67
3/4/2016,8.69,8.69,8.69,8.69
3/3/2016,8.62,8.62,8.62,8.62
3/2/2016,8.54,8.54,8.54,8.54
3/1/2016,8.49,8.49,8.49,8.49
2/29/2016,8.28,8.28,8.28,8.28
2/26/2016,8.33,8.33,8.33,8.33
2/25/2016,8.32,8.32,8.32,8.32
2/24/2016,8.21,8.21,8.21,8.21
2/23/2016,8.25,8.25,8.25,8.25
2/22/2016,8.38,8.38,8.38,8.38
2/19/2016,8.3,8.3,8.3,8.3
2/18/2016,8.32,8.32,8.32,8.32
2/17/2016,8.35,8.35,8.35,8.35
2/16/2016,8.21,8.21,8.21,8.21
2/12/2016,8.01,8.01,8.01,8.01
2/11/2016,7.88,7.88,7.88,7.88
2/10/2016,8.03,8.03,8.03,8.03
2/9/2016,8.01,8.01,8.01,8.01
2/8/2016,8.1,8.1,8.1,8.1
2/5/2016,8.26,8.26,8.26,8.26
2/4/2016,8.37,8.37,8.37,8.37
2/3/2016,8.32,8.32,8.32,8.32
2/2/2016,8.3,8.3,8.3,8.3
2/1/2016,8.47,8.47,8.47,8.47
1/29/2016,8.48,8.48,8.48,8.48
1/28/2016,8.3,8.3,8.3,8.3
1/27/2016,8.3,8.3,8.3,8.3
1/26/2016,8.33,8.33,8.33,8.33
1/25/2016,8.2,8.2,8.2,8.2
1/22/2016,8.3,8.3,8.3,8.3
1/21/2016,8.06,8.06,8.06,8.06
1/20/2016,8.03,8.03,8.03,8.03
1/19/2016,8.22,8.22,8.22,8.22
1/15/2016,8.16,8.16,8.16,8.16
1/14/2016,8.42,8.42,8.42,8.42
1/13/2016,8.36,8.36,8.36,8.36
1/12/2016,8.46,8.46,8.46,8.46
1/11/2016,8.4,8.4,8.4,8.4
1/8/2016,8.42,8.42,8.42,8.42
1/7/2016,8.53,8.53,8.53,8.53
1/6/2016,8.69,8.69,8.69,8.69
1/5/2016,8.81,8.81,8.81,8.81
1/4/2016,8.83,8.83,8.83,8.83
12/31/2015,8.99,8.99,8.99,8.99
12/30/2015,9.09,9.09,9.09,9.09
12/29/2015,9.16,9.16,9.16,9.16
12/28/2015,9.06,9.06,9.06,9.06
12/24/2015,9.07,9.07,9.07,9.07
12/23/2015,9.09,9.09,9.09,9.09
12/22/2015,8.94,8.94,8.94,8.94
12/21/2015,8.91,8.91,8.91,8.91
12/18/2015,8.87,8.87,8.87,8.87
12/17/2015,8.95,8.95,8.95,8.95
12/16/2015,9.03,9.03,9.03,9.03
12/15/2015,9.09,9.09,9.09,9.09
12/14/2015,9,9,9,9
12/11/2015,9.03,9.03,9.03,9.03
12/10/2015,9.2,9.2,9.2,9.2
12/9/2015,9.19,9.19,9.19,9.19
12/8/2015,9.22,9.22,9.22,9.22
12/7/2015,9.36,9.36,9.36,9.36
12/4/2015,9.42,9.42,9.42,9.42
12/3/2015,9.36,9.36,9.36,9.36
12/2/2015,9.39,9.39,9.39,9.39
12/1/2015,9.48,9.48,9.48,9.48
11/30/2015,9.37,9.37,9.37,9.37
11/27/2015,9.38,9.38,9.38,9.38
11/25/2015,9.38,9.38,9.38,9.38
11/24/2015,9.33,9.33,9.33,9.33
11/23/2015,9.37,9.37,9.37,9.37
11/20/2015,9.43,9.43,9.43,9.43
11/19/2015,9.46,9.46,9.46,9.46
11/18/2015,9.39,9.39,9.39,9.39
11/17/2015,9.33,9.33,9.33,9.33
11/16/2015,9.28,9.28,9.28,9.28
11/13/2015,9.21,9.21,9.21,9.21
11/12/2015,9.32,9.32,9.32,9.32
11/11/2015,9.43,9.43,9.43,9.43
11/10/2015,9.37,9.37,9.37,9.37
11/9/2015,9.4,9.4,9.4,9.4
11/6/2015,9.48,9.48,9.48,9.48
11/5/2015,9.53,9.53,9.53,9.53
11/4/2015,9.54,9.54,9.54,9.54
11/3/2015,9.57,9.57,9.57,9.57
11/2/2015,9.59,9.59,9.59,9.59
10/30/2015,9.52,9.52,9.52,9.52
10/29/2015,9.52,9.52,9.52,9.52
10/28/2015,9.6,9.6,9.6,9.6
10/27/2015,9.54,9.54,9.54,9.54
10/26/2015,9.62,9.62,9.62,9.62
10/23/2015,9.65,9.65,9.65,9.65
10/22/2015,9.55,9.55,9.55,9.55
10/21/2015,9.48,9.48,9.48,9.48
10/20/2015,9.49,9.49,9.49,9.49
10/19/2015,9.52,9.52,9.52,9.52
10/16/2015,9.54,9.54,9.54,9.54
10/15/2015,9.54,9.54,9.54,9.54
10/14/2015,9.39,9.39,9.39,9.39
10/13/2015,9.38,9.38,9.38,9.38
10/12/2015,9.5,9.5,9.5,9.5
10/9/2015,9.51,9.51,9.51,9.51
10/8/2015,9.48,9.48,9.48,9.48
10/7/2015,9.42,9.42,9.42,9.42
10/6/2015,9.34,9.34,9.34,9.34
10/5/2015,9.3,9.3,9.3,9.3
10/2/2015,9.11,9.11,9.11,9.11
10/1/2015,9,9,9,9
9/30/2015,8.99,8.99,8.99,8.99
9/29/2015,8.8,8.8,8.8,8.8
9/28/2015,8.84,8.84,8.84,8.84
9/25/2015,9.01,9.01,9.01,9.01
9/24/2015,8.92,8.92,8.92,8.92
9/23/2015,8.98,8.98,8.98,8.98
9/22/2015,9.01,9.01,9.01,9.01
9/21/2015,9.25,9.25,9.25,9.25
9/18/2015,9.25,9.25,9.25,9.25
9/17/2015,9.49,9.49,9.49,9.49
9/16/2015,9.45,9.45,9.45,9.45
9/15/2015,9.33,9.33,9.33,9.33
9/14/2015,9.28,9.28,9.28,9.28
9/11/2015,9.35,9.35,9.35,9.35
9/10/2015,9.37,9.37,9.37,9.37
9/9/2015,9.34,9.34,9.34,9.34
9/8/2015,9.34,9.34,9.34,9.34
9/4/2015,9.08,9.08,9.08,9.08
9/3/2015,9.29,9.29,9.29,9.29
9/2/2015,9.26,9.26,9.26,9.26
9/1/2015,9.14,9.14,9.14,9.14
8/31/2015,9.42,9.42,9.42,9.42
8/28/2015,9.5,9.5,9.5,9.5
8/27/2015,9.5,9.5,9.5,9.5
8/26/2015,9.34,9.34,9.34,9.34
8/25/2015,9.25,9.25,9.25,9.25
8/24/2015,9.1,9.1,9.1,9.1
8/21/2015,9.42,9.42,9.42,9.42
8/20/2015,9.66,9.66,9.66,9.66
8/19/2015,9.84,9.84,9.84,9.84
8/18/2015,9.92,9.92,9.92,9.92
8/17/2015,9.96,9.96,9.96,9.96
8/14/2015,9.97,9.97,9.97,9.97
8/13/2015,9.99,9.99,9.99,9.99
8/12/2015,9.95,9.95,9.95,9.95
8/11/2015,10.04,10.04,10.04,10.04
8/10/2015,10.19,10.19,10.19,10.19
8/7/2015,10.08,10.08,10.08,10.08
8/6/2015,10.11,10.11,10.11,10.11
8/5/2015,10.14,10.14,10.14,10.14
8/4/2015,10.08,10.08,10.08,10.08
8/3/2015,10.11,10.11,10.11,10.11
