Date,Open,High,Low,Close
11/10/2015,11.96,11.96,11.96,11.96
11/9/2015,11.95,11.95,11.95,11.95
11/6/2015,12.07,12.07,12.07,12.07
11/5/2015,12.06,12.06,12.06,12.06
11/4/2015,12.06,12.06,12.06,12.06
11/3/2015,12.1,12.1,12.1,12.1
11/2/2015,12.06,12.06,12.06,12.06
10/30/2015,11.91,11.91,11.91,11.91
10/29/2015,11.97,11.97,11.97,11.97
10/28/2015,11.98,11.98,11.98,11.98
10/27/2015,11.85,11.85,11.85,11.85
10/26/2015,11.88,11.88,11.88,11.88
10/23/2015,11.91,11.91,11.91,11.91
10/22/2015,11.77,11.77,11.77,11.77
10/21/2015,11.58,11.58,11.58,11.58
10/20/2015,11.65,11.65,11.65,11.65
10/19/2015,11.67,11.67,11.67,11.67
10/16/2015,11.67,11.67,11.67,11.67
10/15/2015,11.61,11.61,11.61,11.61
10/14/2015,11.45,11.45,11.45,11.45
10/13/2015,11.51,11.51,11.51,11.51
10/12/2015,11.58,11.58,11.58,11.58
10/9/2015,11.58,11.58,11.58,11.58
10/8/2015,11.57,11.57,11.57,11.57
10/7/2015,11.49,11.49,11.49,11.49
10/6/2015,11.38,11.38,11.38,11.38
10/5/2015,11.43,11.43,11.43,11.43
10/2/2015,11.21,11.21,11.21,11.21
10/1/2015,11.06,11.06,11.06,11.06
9/30/2015,11.07,11.07,11.07,11.07
9/29/2015,10.88,10.88,10.88,10.88
9/28/2015,10.86,10.86,10.86,10.86
9/25/2015,11.13,11.13,11.13,11.13
9/24/2015,11.13,11.13,11.13,11.13
9/23/2015,11.16,11.16,11.16,11.16
9/22/2015,11.17,11.17,11.17,11.17
9/21/2015,11.31,11.31,11.31,11.31
9/18/2015,11.27,11.27,11.27,11.27
9/17/2015,11.45,11.45,11.45,11.45
9/16/2015,11.47,11.47,11.47,11.47
9/15/2015,11.37,11.37,11.37,11.37
9/14/2015,11.23,11.23,11.23,11.23
9/11/2015,11.29,11.29,11.29,11.29
9/10/2015,11.24,11.24,11.24,11.24
9/9/2015,11.17,11.17,11.17,11.17
9/8/2015,11.31,11.31,11.31,11.31
9/4/2015,11.04,11.04,11.04,11.04
9/3/2015,11.2,11.2,11.2,11.2
9/2/2015,11.18,11.18,11.18,11.18
9/1/2015,10.98,10.98,10.98,10.98
8/31/2015,11.3,11.3,11.3,11.3
8/28/2015,11.38,11.38,11.38,11.38
8/27/2015,11.37,11.37,11.37,11.37
8/26/2015,11.13,11.13,11.13,11.13
8/25/2015,10.71,10.71,10.71,10.71
8/24/2015,10.83,10.83,10.83,10.83
8/21/2015,11.26,11.26,11.26,11.26
8/20/2015,11.63,11.63,11.63,11.63
8/19/2015,11.87,11.87,11.87,11.87
8/18/2015,11.97,11.97,11.97,11.97
8/17/2015,12,12,12,12
8/14/2015,11.93,11.93,11.93,11.93
8/13/2015,11.91,11.91,11.91,11.91
8/12/2015,11.94,11.94,11.94,11.94
8/11/2015,11.93,11.93,11.93,11.93
8/10/2015,12.05,12.05,12.05,12.05
8/7/2015,11.89,11.89,11.89,11.89
8/6/2015,11.92,11.92,11.92,11.92
8/5/2015,12.02,12.02,12.02,12.02
8/4/2015,11.97,11.97,11.97,11.97
8/3/2015,12,12,12,12
7/31/2015,12.04,12.04,12.04,12.04
7/30/2015,12.06,12.06,12.06,12.06
7/29/2015,12.07,12.07,12.07,12.07
7/28/2015,11.98,11.98,11.98,11.98
7/27/2015,11.84,11.84,11.84,11.84
7/24/2015,11.91,11.91,11.91,11.91
7/23/2015,12.07,12.07,12.07,12.07
7/22/2015,12.16,12.16,12.16,12.16
7/21/2015,12.2,12.2,12.2,12.2
7/20/2015,12.26,12.26,12.26,12.26
7/17/2015,12.26,12.26,12.26,12.26
