,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6293.2270505315855,189.44146797554097,2041.3696565772111,384.2475681970181,1168.0117668958726,2526.8093902678506,5178.739507169741,1.6932478098871049
1.0,6218.725949126757,189.4680828069138,2038.9629394747192,385.6514780169908,1154.6605871146257,2535.869928227323,5154.185114762821,1.6922330489848656
2.0,5970.409087255631,190.0677423098128,2041.0464869195696,373.65808592980807,1137.5320435097824,2475.366537996573,5119.614782757032,1.6912843589063244
3.0,5825.291085414198,190.2755101369984,2042.3698735883731,369.88680494406924,1129.0455818797845,2487.0344246508243,5096.1770012824645,1.6903294097018908
4.0,5652.335539752332,190.36200725076634,2043.6920284307716,365.2112531012157,1148.0302341200304,2493.0513041244058,5076.314207715391,1.6891550456425306
5.0,5550.786394045576,190.50846641031671,2043.939029991568,358.365740010257,1134.9473222813483,2535.3877062054407,5069.102538321041,1.688264864191328
6.0,5354.678562780666,191.24807789914985,2053.1473264187766,363.3065432531439,1120.4262650713342,2520.1689977919755,5071.6360638349,1.6873029472624468
7.0,5263.627472326099,191.37786017246094,2059.7365146571215,369.26972414474454,1100.1815139247117,2478.0067831098404,5037.951418490599,1.6863415153697996
8.0,5290.61279045716,191.4692165270573,2062.1206316581483,369.2536177672056,1101.7594044197388,2458.4511231918764,5036.843067763744,1.6852864222742443
9.0,5098.209536664056,191.8426296582186,2063.153738301947,370.9726958535339,1089.4389215987553,2455.98885454141,5051.73297877139,1.6841920270079545
10.0,5170.156378806116,192.1287746820282,2054.0605264471646,363.0602756693074,1088.5568510774817,2461.20710083921,5056.984814119056,1.6830678029780486
11.0,5226.669816498487,191.8939308512177,2055.9872494791016,364.0673423985511,1092.4286149642264,2447.7686917904302,5057.680529560683,1.6817987566336376
12.0,5065.230192705082,192.3918080318535,2056.8423307301596,363.92028970607845,1091.4872019617783,2463.6987453508045,5026.031158388003,1.6807264590943363
13.0,4919.207255640118,192.84810785022015,2060.246270394587,350.9690899468951,1085.7413510269364,2457.132162877483,5010.911591572605,1.6797522911266272
14.0,5054.880961873619,192.6064013908731,2057.8406841032242,358.2285392013101,1087.0175607737576,2452.5310467534205,5029.289282122715,1.6787279461921687
15.0,5033.995819595095,192.58389144451203,2055.6555550553066,363.39168347993706,1082.1809093212619,2450.2695777981426,5040.284590710206,1.677733033974272
16.0,5151.303267574641,192.28195801899005,2057.2813875591737,369.41172650367156,1088.9061053697012,2470.40576199547,5045.18843133082,1.6768543325587746
17.0,5279.932432415482,192.29035671238543,2054.7658824517302,366.26344380024847,1110.8529519827189,2474.2971090957535,5002.563782425055,1.6757859147759666
18.0,5261.543504383927,192.28158206400752,2053.4512727561655,358.2207072409511,1134.4426692125103,2506.5910425738807,5019.987775706517,1.674776857546626
19.0,5360.360747292642,192.56311919435882,2054.5114705681362,357.10818593661793,1129.3316090527858,2529.7427460046188,5024.3886757384425,1.6735966945114709
20.0,5253.706858247971,192.63934788284863,2055.8843028181836,347.26048235644953,1138.8220983306471,2550.57544032059,5012.830715361302,1.6726886679443165
21.0,5098.882034923416,192.76884851123697,2055.9004531782084,334.4575383373673,1133.552790890492,2563.7830653266474,5001.024442921632,1.671615201300941
22.0,5156.661929383999,192.6766869459173,2050.8343078255098,335.5332145286778,1129.4196714736504,2575.8795076020633,5005.049716398791,1.6705774719786437
23.0,5253.19094352284,192.3752618503369,2048.5408017081545,335.2214744775499,1136.9365909460298,2581.9479324884055,5066.51488146091,1.6695246084058275
24.0,5364.696315291349,192.18468009680245,2043.333083297658,334.54996485845277,1128.6596823824577,2518.683429634852,5072.899785867924,1.6685620644650538
25.0,5476.458711899054,191.91104366906563,2043.4875878186178,336.9103244999639,1150.8334459084208,2507.1007465781704,5065.884978655496,1.6674527032853625
26.0,5477.153340135058,192.13637852217002,2051.0692369819603,340.8582666213587,1164.9831474979271,2455.0097304157325,5058.2994332421085,1.6663700313335854
27.0,5480.041957191167,192.4074662080591,2050.2290114028765,335.3534299039184,1153.7348315816957,2398.5220487474076,5076.894232501244,1.665365321862896
28.0,5365.936371096958,192.69576400337021,2054.6665066609835,328.36078219138113,1146.870092159613,2376.625834161195,5054.538538754414,1.6641943632149738
29.0,5487.020396060888,192.41148843870528,2050.820383076198,325.28904361360213,1130.8234083817904,2359.095046646011,5088.2782470919865,1.6631605090355068
30.0,5406.6741684706485,192.70768061243788,2057.869650919787,317.6764944411909,1137.857179395987,2333.544589557787,5080.2384794954005,1.6622096532112156
31.0,5481.127772348601,193.01718208454452,2056.814239106953,319.3496436137295,1149.2881835398473,2317.689781395462,5079.040887327074,1.6611634783380342
32.0,5528.303106684829,192.88271499028622,2057.9647935361463,319.31510241701267,1147.5387785510525,2323.2492564020404,5087.023720266061,1.6601350983531757
33.0,5490.690993192514,192.5266439284935,2065.1800005145883,330.20521593838174,1136.343772631304,2339.675054800264,5073.711390228406,1.65920557879129
34.0,5423.756734960239,192.429559602007,2068.9861441942,338.08993869475694,1137.736123344457,2288.9772267644853,5046.415992390048,1.658082686907882
35.0,5535.224139765794,192.51350490587419,2069.198466464963,342.12193747723137,1152.989655464319,2296.5427279057185,5037.542525435469,1.6570695266749584
36.0,5310.626054281724,192.1594095140338,2060.53635668454,335.0929129500357,1149.4631912738707,2335.1463017953424,5037.898735626715,1.6559466055530057
37.0,5591.427519763001,192.16358220183568,2063.6346521967093,344.39803534396356,1170.4348675467543,2377.921616241404,5061.8132428657445,1.6548376307635857
38.0,5460.409443400022,192.01280357711786,2059.8133127846127,347.11834821983,1156.3759722575023,2325.290991404796,5068.469542507234,1.653661219124149
39.0,5430.970126099748,191.82010808294226,2059.9750991871438,356.8967559879545,1149.8635004322882,2322.0580172049245,5062.120568172093,1.6526390495498047
40.0,5476.565391987337,191.93555619492605,2061.4462079476943,355.6669852339274,1131.0472386450542,2283.6810343073894,5105.06619718822,1.6516541514956409
41.0,5562.162407508103,192.41276812153458,2066.5937937583335,354.2798550001597,1141.4280583610107,2303.395700499355,5124.977316846849,1.6507273150782322
42.0,5630.877931934155,192.48507171756518,2067.497470198109,355.25986404613565,1142.4544049381484,2274.6860034700258,5137.230797087357,1.6497329977705044
43.0,5681.548909082519,192.3955398943003,2070.4359579933016,362.6643363058217,1140.3394659501253,2255.0281938984394,5154.763466263133,1.6488984600718957
44.0,5478.400069729561,192.28393925919298,2072.3484307607328,354.6761808589841,1142.1804124184348,2274.0503032066345,5122.994277859836,1.6479104296007487
45.0,5439.782700134528,192.56201103046752,2075.380986786032,349.9988017091109,1150.317979434381,2267.935681597429,5132.4602776630245,1.6468972487410682
46.0,5206.848194723293,193.21207233067986,2080.785568721858,342.8424287718577,1142.9405644388498,2292.182380921015,5121.596742964253,1.646025147032105
47.0,4991.065961939192,193.4889436755398,2083.802006096477,345.6282641859973,1140.6527238959209,2294.7952552801485,5089.883794010177,1.6450024458058958
48.0,4866.888248750228,193.40743778446165,2083.2071101519496,345.461574366714,1151.247058287964,2289.2337400295696,5086.434912960102,1.644001700285165
49.0,4845.1108940743225,193.40352341342935,2087.9737706462806,349.3350518018248,1165.9752896258187,2299.4546926888775,5021.283112890197,1.6428975985113432
50.0,5041.0782856318165,193.20902605007353,2087.8023798216527,359.248300327552,1189.9807710651137,2315.199071393871,5030.445586120448,1.6418108474563387
51.0,5030.887532026325,193.19761307677604,2089.3609169593938,354.5946050244123,1182.6930991852441,2251.4958363323967,5060.185331032246,1.6407464754493943
52.0,4951.204168509146,193.3497805414039,2099.371040192617,349.739972770709,1200.369929282984,2244.4019527193004,5064.9564449066465,1.6393853348277987
53.0,5031.6109098029965,193.03085680098008,2106.450257993815,368.9027085971437,1220.1874264824091,2266.9552219428856,5062.651877152088,1.6384433818388124
54.0,5065.8246589836135,192.92600497150838,2097.4606585603715,370.5408536090686,1219.3730609592435,2282.0193156884,5089.252085025934,1.6374077275120429
55.0,4897.600499093921,192.77132389084454,2095.666964940685,370.7991232517767,1227.4588402224701,2242.2773606351275,5045.736404386523,1.6364279394173935
56.0,5112.644406558251,192.61456583920526,2097.7054490575824,377.58643899316377,1224.0372363323916,2228.328656607532,5051.013568405704,1.6354627912786022
57.0,5327.806554742168,192.8082292709051,2096.5430086039833,384.9866485995892,1240.8200764628639,2238.9708148350746,5067.93304899178,1.6343332620630604
58.0,5348.857115269168,192.6533120960034,2089.988665243338,379.8077442029381,1243.6373373199272,2261.573517091672,5065.129455382297,1.6332945517502702
59.0,5576.283363425293,192.4694934165574,2092.3545258596328,385.3391382285032,1262.686391256823,2253.512375321115,5081.096166072467,1.6322743698130948
60.0,5734.4694106340385,192.31333678276408,2095.752389406452,389.5432746525512,1270.7852090909594,2285.292909638236,5087.268645540334,1.6312117013618246
61.0,5582.702272000496,192.48669058215978,2094.4974019702236,381.61440697742205,1256.8105046379187,2327.8390312207375,5079.662335574023,1.6301293161438295
