,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6642.1666430957175,189.6621844454937,2048.1668637548355,403.73547945261873,1164.5678103118307,2518.963911053529,5249.499247279234,1.6932157348466486
1.0,6635.71176509122,189.53328119766283,2052.5800338978843,407.5079515043585,1163.8788368661324,2514.5783686048644,5274.894197383595,1.6920946076510788
2.0,6382.655282200742,189.58352347874015,2049.5245915992728,399.12737370075985,1151.7806304790645,2431.9796373280683,5257.79024526739,1.690854930131973
3.0,6351.034462884569,189.58197245779462,2049.3427160674373,401.9701457372222,1155.0784423829384,2443.8246026425913,5267.7869026881135,1.6899000374585424
4.0,6240.132369828175,189.57383911615233,2052.391714126061,401.4063208835563,1149.3953892351199,2411.445566469173,5295.694178938315,1.688820300318827
5.0,5951.218285680885,189.7630079434197,2050.355077398762,393.0673338434153,1127.7984422566979,2384.3806696436022,5255.298796940466,1.6876556572535275
6.0,5816.524776374629,189.34654514788045,2053.6410974098017,387.06235902342155,1130.2016605126853,2392.2398999804495,5242.240699332153,1.6866783901499929
7.0,5808.899596339119,189.24161444861338,2056.5367367156136,382.8372642884924,1140.8855103409958,2422.236070294432,5259.797743133883,1.6854718553586223
8.0,5635.811350969252,189.35294136639652,2056.2510565713883,377.73099359821896,1133.7380324542203,2432.154034425107,5227.695554195369,1.6845826524398468
9.0,5663.991380739442,189.14632913864554,2049.7182828057707,375.00626000090165,1136.5100422500698,2447.6650049556606,5241.67147968109,1.6835965070576593
10.0,5578.088450377695,189.0649992605012,2054.0611526748094,377.68422706764153,1105.1314436232628,2373.79232273176,5205.575960917294,1.682521176149722
11.0,5438.274631334071,189.35592623189604,2059.4707961783906,373.45073150425924,1089.7672876427498,2380.3626465783927,5221.7495098120025,1.6815322628389517
12.0,5424.475319436509,189.30134613658117,2057.8856381415726,368.7472186044382,1095.555185638897,2382.576910537176,5222.968389829403,1.6805492707726508
13.0,5375.05547451101,189.25405524918492,2059.34907526568,364.6754238399617,1089.232747739186,2399.2943831421353,5245.277590499793,1.679658491733717
14.0,5442.957624806309,189.34073399349833,2060.38317578898,367.471764120146,1087.5469133273507,2430.7305818165696,5252.552314463459,1.6785598850527415
15.0,5140.939545362053,189.70183022344233,2062.6966040812404,354.70639476945354,1075.26834857996,2444.6767672911155,5270.849237602635,1.6774025888429467
16.0,5287.317881784107,189.49736947066012,2061.1420078790525,360.6210605425117,1080.0129403467429,2478.822179836022,5279.598153706453,1.6762937690214055
17.0,5554.219243761471,189.30360039915374,2058.092803945232,356.7785507156604,1100.2984128404262,2499.0853480050873,5365.115959395483,1.6753354732932124
18.0,5422.449903835806,189.31030244285165,2060.841283735126,360.5648003218637,1078.8273575445069,2445.80988354015,5349.797133205738,1.6741599526577227
19.0,5209.514188956179,189.3557270299698,2064.5297637220797,362.89733448804316,1085.2702395443619,2421.391644813137,5311.057490889207,1.6730575952651163
20.0,5203.046482813592,189.13209280694952,2063.5850322235706,359.86667533276204,1094.949620781445,2465.8460386877446,5312.328561107243,1.6719838405621015
21.0,5076.681036644731,189.2240014800806,2075.6250005583993,358.43960123145933,1107.7451256342576,2485.249854565795,5284.50115273634,1.6708566306662234
22.0,4988.046239920791,189.19853409425338,2072.4917206678983,362.63956633182636,1109.29344219251,2536.811710758579,5271.8368110461015,1.6699087136183781
23.0,5166.762805051651,189.07540933695435,2068.5527812264936,369.6135837866571,1133.833516269202,2567.9636659448793,5285.982145409368,1.6686737379823042
24.0,5131.731517730246,188.99533037659577,2070.3536398295764,371.9321693131188,1123.4175798333908,2625.444673338023,5277.226827749675,1.6676834673843728
25.0,4962.5299096530225,188.41105608115998,2068.0005471866048,366.33088445264514,1106.6286360254944,2613.492614759668,5268.367598428776,1.666721294983909
26.0,4982.55277502865,188.70151045642402,2064.3209605558554,360.39924183733524,1099.0203812859938,2645.554542342002,5260.1070893864635,1.6657002636307543
27.0,5001.660618652992,188.70591039485598,2063.066739429236,361.0939830993615,1087.9013807770066,2573.035656035235,5307.204609657767,1.6646048693333715
28.0,5031.82217492285,188.43967540392904,2055.866536566323,360.70142864407626,1092.6788515689511,2611.0835270918287,5282.075632239997,1.6635506989410753
29.0,5028.284759083693,188.4984543028262,2057.628420804226,359.0547794611372,1089.633478798118,2567.8575479119463,5295.565828576468,1.6624872822246655
30.0,5077.725926295771,188.69901585139704,2055.441894750896,368.4088940325609,1097.7805926241533,2575.3529814476237,5311.442660250561,1.661455006197246
31.0,5087.948109536667,188.5133969650489,2054.04480245975,360.9727055636433,1107.4730408806176,2621.4336221681697,5291.0650482703895,1.6604339359000981
32.0,5137.813309414287,188.48981895768043,2060.9678286771946,366.7243108098512,1107.5587777580822,2588.9077873165406,5260.910499419983,1.6592760523940264
33.0,5124.850004468775,188.53955356265567,2054.983933249662,362.39076253893467,1114.3094657021259,2567.6468397351377,5277.223038605058,1.6583235776718095
34.0,5144.4535004683585,188.44177105128063,2062.7037127205335,363.07347682391077,1141.082956622421,2566.9570597024544,5283.370612764169,1.657278768399048
35.0,5097.854202821184,188.12990285563194,2053.578528093265,354.47565133529685,1127.4062780040285,2542.1281948455803,5258.679727021786,1.6562340157674822
36.0,4991.81295220465,188.263531529803,2051.2039437455865,356.2287187132707,1123.8406176926437,2589.460420764133,5243.435954634304,1.655232674827986
37.0,5014.061162925094,188.4538445745775,2050.027348253886,356.14396211262834,1121.1082156072687,2600.3044589961064,5264.3993464912755,1.6541678816970362
38.0,5040.8144568262705,188.16502411143838,2049.1157837069186,363.6194475587913,1133.45438542153,2563.4492077961904,5255.978691168473,1.6530750060438018
39.0,5195.34206248383,188.00350486233353,2045.8814972163273,367.73180957197405,1149.5839367229055,2545.4589293391477,5269.980745634061,1.6521115189076427
40.0,5239.277707729091,187.8333575623266,2046.272283795961,370.9035307802466,1141.4521334801068,2530.518401152098,5251.534092488803,1.6510383732957146
41.0,5007.962096838498,188.12148890445994,2045.4813667611695,367.4654050709787,1126.1822806326752,2474.793530634567,5214.869357155793,1.6500540100051784
42.0,5114.05605114725,188.49115789390973,2049.9263550368637,369.48624705111405,1114.8118261269822,2470.4227852729573,5222.545804010034,1.6490842731966844
43.0,5027.534982430281,188.2909009454935,2049.6874913658835,368.3533382048324,1098.7270178018985,2515.709223816734,5201.351298190385,1.6482139757017413
44.0,4935.494134789094,188.00533748082196,2046.977710869641,370.7513374578297,1106.0354369525148,2509.2276469052435,5186.642122354178,1.6472196660363017
45.0,4887.795548850188,187.96982176896935,2050.2053866812776,379.63443205239327,1112.9627807372171,2434.1554644929247,5179.1934734238575,1.6461726093193498
46.0,4828.454006125514,187.95578455182223,2047.3493156620334,382.4468708670508,1090.568332959544,2399.2679963139453,5188.248707421974,1.645120298011692
47.0,4938.804932937413,188.15819555477515,2045.748342330812,380.9754886340769,1096.7903646849447,2349.4854009283777,5144.623155189195,1.6441486965841063
48.0,5009.184413048111,188.14019803806562,2044.4252784700107,379.3770288994771,1096.8987262652488,2356.594553401001,5181.7004809052405,1.6431936445034154
49.0,5122.711835725976,187.9766140448129,2046.0880156514318,378.74683910117346,1087.1407172712832,2364.988885379858,5162.999169866749,1.6423371267349436
50.0,5133.4114887504065,187.9290776542795,2050.196127936302,375.83152767374236,1087.7088548561856,2344.2218525325907,5160.787123129742,1.6412616403899416
51.0,5154.599956255629,187.91679025329375,2048.1804636959155,367.3591874105878,1120.0352309975826,2375.7854308003857,5190.679812561391,1.6399949766384045
52.0,5003.160803702834,188.04385637704328,2055.670680458308,363.4121060017844,1101.1803300399777,2300.7809478488903,5195.477529749803,1.6388951560313225
53.0,5153.847344361884,187.7781246607541,2047.370892829032,360.7512890916931,1119.0750367155188,2274.791495829389,5218.929155575559,1.6378204415556974
54.0,5168.144564973561,187.92108294290787,2043.5966338651906,356.7649346956659,1100.387994342823,2286.64946507485,5268.571781117709,1.63690772408227
55.0,5179.048087635406,187.68230752892043,2042.7330527696447,354.75375802828063,1110.6583814614028,2294.560528672309,5265.1368217836825,1.635935181851069
56.0,4996.27872716498,188.07232550918104,2045.7393215406232,352.0461608365442,1099.3188433440002,2344.5600157978265,5246.976345063187,1.6350344813903899
57.0,4954.853353798659,187.96405795813558,2045.1704085420304,351.11779130522746,1104.1017390391537,2350.0358706952657,5234.1153570225915,1.6338274083941926
58.0,4834.148989649585,187.7748218452577,2036.6478176214,339.4172499886013,1111.3877946481084,2360.500612193001,5229.418611850007,1.6327642968288105
59.0,4782.641807586191,187.57106299006418,2031.5201170783143,332.89898202645287,1104.598657093561,2315.911306153337,5203.125592545218,1.6314297740955443
60.0,4899.4394528502735,187.7431862789142,2037.343855302265,336.45756622142903,1116.742861061735,2318.2850127952693,5229.09886397035,1.6303979902377406
61.0,4707.691251734704,187.96005159901247,2042.1622980451634,333.84949507447095,1112.7978725919634,2298.50368402125,5207.571207383481,1.6294479008764886
62.0,4617.680310121552,188.27823122060195,2049.267299281739,338.54872331371143,1090.6042415017612,2260.8263470330526,5278.791910070941,1.6281844813155615
63.0,4686.844516389805,188.10148965486476,2058.100736316019,342.5517909526517,1086.2483762106501,2232.4754830204474,5272.80710493672,1.6272135519679445
64.0,4566.774306127836,188.66876504467012,2065.582547640237,338.98880580484825,1091.77948323432,2206.9573035230014,5226.4561448603845,1.626040684552368
65.0,4555.83689993367,188.87381976115836,2070.8207842759166,334.75290393125056,1109.0615739969412,2206.509302708717,5237.313176820378,1.624943401643092
66.0,4524.721338261169,188.77332600386228,2069.8000538908345,331.9764780940829,1106.0707248793583,2194.8973404218573,5204.544039938322,1.6239459518159811
67.0,4619.357728432621,188.63767236483145,2066.2196744622875,327.6150795332774,1096.6589691991055,2176.2460457839343,5208.800826049244,1.6227326795435375
68.0,4687.478926885881,188.8986740504546,2065.581929788559,324.42251023559135,1100.6912521044167,2190.351863957477,5203.281441384628,1.6217641735460573
69.0,4851.458479150762,189.14534220921146,2075.1233867196734,329.984396256717,1096.6316030023638,2178.606219816338,5231.9761704242765,1.620700520288275
70.0,4895.048960417227,189.28466821333964,2068.9335381609376,333.71617419360626,1080.7379516534477,2130.219843643213,5262.004288953951,1.619609656695237
71.0,4955.23120663705,189.28150285743274,2072.816526515252,330.83880940357494,1092.1666343389409,2103.408594471868,5269.464520486555,1.618759676477879
72.0,4945.3808229255055,189.15791578592376,2076.937020881764,330.00211382933054,1103.3127353159964,2166.255944224641,5274.130893251962,1.6178211581000304
73.0,5203.186348079734,189.01227459392908,2070.5929392330413,325.013789326798,1107.3478189378425,2177.3489333364337,5313.563515630931,1.6166247506790419
74.0,5052.838776866012,189.26233072735724,2075.258661137179,322.6609603407416,1119.7645372784302,2184.4282089647595,5322.242529451497,1.6156775888354398
75.0,5159.158931419431,189.42935377249484,2080.7732645919823,325.4941039004763,1112.291302520879,2180.3168059277523,5319.073003596345,1.6146883075738327
76.0,5509.217276144504,189.96044794042774,2077.573347032491,334.7803414224351,1126.1663151031014,2189.937653719039,5384.819685273137,1.6135604228672784
77.0,5485.152805190253,190.4045964526647,2072.4444437250927,332.6671045315353,1108.274246376497,2176.4976394153136,5360.089269036075,1.6124569644814597
78.0,5395.651501993138,190.39895533550768,2069.293750255112,324.77057360290274,1112.097943649959,2233.382349687198,5349.84065402346,1.6115061746061632
79.0,5179.02008304349,190.33335609750853,2074.188452247444,322.8253700549629,1107.5387687606622,2244.0608219040228,5338.734597045939,1.6104388632836482
80.0,5142.594516323683,190.06258031421535,2074.335593514516,329.10107750615356,1120.1893822059162,2236.2122500099144,5365.083908257235,1.6093884881518263
81.0,5042.124077413232,190.04425872753043,2073.853478761918,325.82650238323157,1134.6242355249478,2231.740229762323,5339.592236788223,1.608378176258197
82.0,4978.631156951027,190.1803139426274,2082.5950205159597,330.151597439524,1145.5134592177415,2272.562457128772,5337.817110035567,1.6073335656235406
83.0,5020.842289753388,189.70525214860996,2074.7606201452295,329.5118062748657,1154.9765134319737,2274.3771975033847,5311.152549208559,1.6063886816728932
84.0,4936.763530637393,190.04523145788582,2086.406903880525,333.39647999853355,1151.998237088595,2252.7932479268666,5325.807590748158,1.6052942284444163
85.0,4975.625488986145,190.3129100039941,2093.148750379268,335.7289597204413,1163.6281223539952,2250.17799926505,5357.022870844795,1.6042537401118429
86.0,5012.388643650571,190.24363490179482,2101.254897845462,338.38953869085384,1176.0184121924613,2260.5063550450805,5395.221561634225,1.603352431268169
87.0,4950.003660531924,190.48099238434563,2099.577066236231,344.9902283821819,1194.1954940273506,2286.4370911758165,5404.2584606034125,1.6022731088728537
