,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6148.050174771478,189.81655334363694,2048.5116100780406,381.12862187964487,1163.0815352726197,2567.9073496169326,5182.045198009822,1.6931760180207525
1.0,6056.125281478893,190.06762697072878,2046.6931682050713,387.1252553660773,1155.9724396359827,2551.40655076601,5169.273454953104,1.6921936159613555
2.0,6038.892878112203,190.41164826650652,2049.8010842443073,377.08501566965003,1154.8526386508122,2544.156147336776,5158.988813767171,1.6910147473102566
3.0,5987.597057629635,190.63410453406794,2047.1646387763083,379.4890079242021,1140.0126660203055,2568.486450078287,5168.872659341858,1.6900210291111035
4.0,5944.472736467039,190.74602559427035,2050.746373521817,387.1924833679086,1115.2730341524357,2514.3313591792285,5199.441677948149,1.688978788013511
5.0,5935.934227658252,190.63964715790445,2053.507191029442,393.1243485188648,1131.8891031239682,2530.5918722275296,5164.736013171761,1.6880768461306572
6.0,5878.299828600741,190.70818402459298,2062.4922989716542,375.5472371600439,1145.9492132020243,2526.51700573449,5151.908232995689,1.68683458538704
7.0,5932.812092945504,191.05649800607745,2069.5539460523555,370.6817064159798,1152.7272720827737,2512.933575421526,5192.744064086751,1.685626363568016
8.0,5939.132541900982,191.1943343182935,2067.8404513793607,360.5204248650848,1139.901118899021,2537.702185023623,5217.779591350589,1.6844682942670264
9.0,6018.0226195065925,191.18711869616317,2060.8418608144093,357.43322684000543,1118.1926029678439,2513.1018588784623,5214.5651524951045,1.6834529073217122
10.0,5919.744456572562,190.85014481907825,2056.7684999203007,354.3618956395765,1110.154802135613,2536.710758752581,5193.750311406683,1.6823186119478497
11.0,6136.172730698389,190.8442776962687,2061.9105138582527,356.51117803367885,1122.4920502974976,2545.4583561644886,5223.0127463877225,1.6814008334339259
12.0,6385.53664460268,190.34011600298138,2057.4195460487863,362.76615396148344,1127.4079904840642,2573.027561795742,5208.0183428483015,1.6805068207158043
13.0,6284.500777100359,190.1374320514818,2051.6609987912075,357.0443567412699,1142.4523317448272,2534.277605965095,5205.571640949763,1.6792977562890457
14.0,6392.249955059064,190.09729618257742,2057.5212176076,366.4108937727372,1155.3035301877337,2544.2418515666077,5226.986809810103,1.678282445897402
15.0,6233.068844999464,190.2715108403921,2060.1600841426584,368.42800317957557,1148.3481499973243,2518.9463856989964,5218.767599290845,1.6773044286444985
16.0,6492.8441942187765,190.16351461005155,2054.6607073391388,379.4121059779535,1118.9090339593415,2469.6565864573445,5281.599788211278,1.6762833318331412
17.0,6756.318302429717,190.31512581298006,2053.6157744240872,384.0916705377802,1135.3056896305038,2554.917680615971,5324.788733130604,1.675040278410514
18.0,6797.855911939062,190.30680437918824,2056.377032307979,400.2756138587882,1140.337678184489,2568.3592243723047,5364.196328711724,1.673872808551848
19.0,6965.706111175639,190.69924176178836,2060.6774676298555,409.84804693406113,1159.0151915513864,2510.335712037611,5361.737309126426,1.6727703451135352
20.0,6908.976673911044,191.08115413904483,2062.3845258825877,398.5027545253439,1171.6959081228915,2493.888471030132,5380.383478167646,1.6715711382950829
21.0,7072.061142063989,190.96543862264028,2065.6422078914215,396.5162755586104,1167.794682031754,2477.399164416351,5399.50690427275,1.6705758695724977
22.0,6818.6906257947185,191.05443612282625,2072.1326757173847,404.09725676232176,1175.8164268750738,2491.651566452124,5371.264294024087,1.6695267905847118
23.0,6943.238372897259,190.76441308463038,2072.3414839176244,409.23130329064594,1156.624573930066,2496.5372434460387,5386.9947368106305,1.6685073898756984
24.0,7375.883534222111,190.40845608061954,2073.7117564356236,425.3834222749453,1196.6482881414286,2505.538880695929,5411.9106807317285,1.6674910345771565
25.0,7705.205079606955,190.14605591901469,2072.151850427658,426.40792790894517,1176.4689031337844,2468.409039917534,5402.451072688601,1.6665903138404339
26.0,7613.667597438269,190.47208386349305,2073.498157245319,422.9248535175623,1181.5558425467148,2472.9447756292093,5390.810449764098,1.6654609300050405
27.0,7612.172322155689,190.13647603605597,2065.7973445910734,428.56116333198605,1155.0452760241164,2440.158721085609,5366.222011369518,1.6643628643878186
28.0,7888.523100453801,190.37272566690214,2069.235018304814,429.874206182663,1156.2888098412652,2500.232776442249,5425.901964555369,1.6634561501239362
29.0,7540.910208299132,190.6950813777529,2074.1058249593907,428.5155668875372,1155.0172592721087,2439.488422778159,5404.075093964513,1.6623168043484429
30.0,7415.1308477725615,190.59235784684776,2084.4180851077826,432.0486580774157,1170.9177922981828,2462.2703797381437,5386.435465833346,1.6612495116695116
31.0,7540.31727202933,190.64729087013998,2089.750814830162,439.6509729682523,1161.9476592572305,2433.700600266191,5418.712073524742,1.6600937468323727
32.0,7528.502444424908,190.79530471316957,2100.903633786983,437.29915388693223,1169.336656428294,2339.9468234295323,5418.91647138829,1.6590199980406308
33.0,7243.701410725615,190.91762399173822,2104.5226156594676,427.82370045987676,1154.4869142372595,2291.9580243308155,5423.668550877017,1.6579639561597919
34.0,7599.426264454914,190.66544677695762,2101.030942509996,440.2101109293595,1186.7224275742253,2342.495566823191,5428.040309137202,1.6568814368739422
35.0,7658.106917825105,190.37092618163987,2102.127596654684,442.34694693376525,1177.147389274663,2263.955007697397,5441.894570727825,1.6558097798044966
36.0,7560.866987075286,190.913393433039,2105.6603983926575,432.1834656095181,1177.7312355643685,2323.5272730806582,5438.8810929802485,1.6547305905927185
37.0,7717.185075791369,190.67725404112815,2098.2151716133817,434.2616952367303,1170.697877017677,2355.435283221755,5460.465298481308,1.6536486525208676
38.0,7671.396863731654,190.6281339201024,2095.6479729364623,433.30052315692495,1181.0272821869805,2374.9519570478033,5449.853064799569,1.6526319111934096
39.0,7700.273225521183,190.407912769345,2089.611152193551,448.5064355235657,1213.5207442854216,2435.719889038459,5435.01658739944,1.6515557820343443
