,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6454.715511551118,189.26820961852795,2040.331323708987,394.18625653904917,1151.7968860675091,2538.653005785669,5228.915439898709,1.6931607683730776
1.0,6542.736684667076,189.27518648899954,2041.4481246318917,403.7652260039204,1162.3700364255828,2594.756235591052,5230.106612624802,1.6920476857374678
2.0,6655.234689038565,189.55308514804145,2042.2192083359114,408.2751794482687,1191.7389851135247,2626.8696153363503,5249.888016139595,1.6908535408752143
3.0,6499.702164839261,189.53498443840772,2037.0490647139293,406.02808424969606,1167.893706002986,2650.6312743179296,5267.164123712336,1.689810874804725
4.0,6447.562877743227,189.87526842297007,2040.8337150220086,403.4241557489472,1176.0919083269976,2595.6084655492373,5265.53797807752,1.6887899734442973
5.0,6556.623575477433,189.52409720128432,2036.5980074201523,401.7689890058055,1185.9257766665053,2630.7938334362057,5286.885361641956,1.6877662130822937
6.0,6596.423478429836,189.82240193129772,2041.0784914384506,405.42213582101664,1194.2841427638916,2612.3182703644543,5287.994733098824,1.6865693558273367
7.0,6746.664496046373,189.5896641692513,2042.7819472633903,414.5638707193743,1202.1573078859187,2697.0381484360278,5312.395365839644,1.6854480594808672
8.0,6671.91674205137,189.68232388611065,2043.1332053205304,411.4436099781714,1196.6670193464122,2686.941748219234,5294.987205043945,1.684398814689486
9.0,6564.765557260733,189.66270746928652,2041.588991517863,402.71510608081235,1191.1203512049356,2663.352444587969,5238.957597088346,1.683352925117587
10.0,6590.84769626541,189.53817428554532,2042.0105263154737,395.955841010555,1193.3103693894197,2613.887926846578,5239.357499590097,1.682328149704029
11.0,6617.7158103402,189.44892928237087,2047.8576479101946,402.86523936892246,1212.5619292104939,2553.6805146806337,5208.221579409528,1.681258482370035
12.0,6992.551637078315,189.64466937078805,2051.8155792012217,413.2395753045652,1211.129480443562,2483.0161297655923,5253.200928123561,1.6802513888396318
13.0,7025.7191445303215,190.29867399351028,2052.35757827564,405.34070044616635,1191.5020362733937,2435.6189910277662,5272.894381508939,1.6790285243030838
14.0,6827.58332922757,190.20491792578213,2056.0105031978333,397.27028114271786,1183.126566300632,2414.0129904007954,5226.737197017301,1.6778880292679903
15.0,6879.874325250763,190.6021830533536,2055.012609886853,387.95174269719735,1196.9151041386292,2370.968235670496,5209.644358690619,1.676772741583721
16.0,6826.495108896624,190.1592390562967,2057.521024363031,385.078328985717,1197.348632954722,2387.2723767103216,5169.440531697546,1.6758272013882192
17.0,6836.145076359834,190.14102604144708,2065.888352546181,391.5885504528402,1204.0770667842498,2399.75814477476,5187.08140924598,1.67471111901801
18.0,6886.668044506636,190.21588099753302,2068.910885878376,393.6066792689844,1200.0118801292165,2388.7539615178043,5203.333556904428,1.6734964517485793
19.0,6878.494186219931,190.3710458122495,2069.8120135456975,389.9026200237878,1200.6633005145889,2379.7366839581014,5206.527458843872,1.672369568436164
20.0,7287.29316344504,190.15045132395937,2065.4955612696285,393.44269338101344,1225.4845578418872,2422.6092321645347,5260.069772382753,1.6712669208563122
21.0,7351.88474593271,190.30378090408612,2060.7016529877246,388.83444105700215,1230.534097838296,2438.0628789274174,5273.822110314231,1.6701925702051896
22.0,7173.827033738194,190.11203619731438,2061.8609146072977,382.4930737467403,1246.5685784994098,2434.6102250073372,5248.565881458316,1.6691061041485251
23.0,6990.679305780761,190.29182733570823,2064.352719964861,380.7029028050165,1264.8570489950653,2430.3815967985965,5188.086625301696,1.6680886325375175
24.0,6711.126162204597,190.1329238861114,2063.570207695727,377.7481904614187,1265.8195958489653,2402.0425323725026,5189.416907912234,1.6670983742924275
25.0,6700.090899210269,190.1546646607107,2066.7048566572053,373.7556156716022,1255.9567019352332,2385.759151042001,5206.874213005611,1.6661493922626145
26.0,7015.338149889379,189.83548742851383,2057.9666726842497,377.1343243140219,1277.397509422344,2421.7743415238388,5244.2759010634645,1.6649773906470566
27.0,7217.316998099293,189.8361192096492,2063.1764535280563,380.8891213978801,1300.4373605484218,2454.7249660444286,5260.553301754853,1.6637262651740878
28.0,7289.991686465087,190.16565823826127,2062.647242859398,385.7152178208344,1290.0900724515704,2502.0644467841926,5279.619579736343,1.6625807103407724
29.0,7099.448975195038,190.35603590146664,2070.7229184449134,381.4812308077124,1292.913194284789,2518.39419544094,5247.273096773553,1.6615587729671353
