,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6530.999354012593,189.39280811054698,2043.8539846713402,384.89290516735286,1153.5514675272757,2520.092601995342,5225.103452574171,1.693202043714583
1.0,6489.429019632429,189.3334221195172,2046.6221913581135,390.12492171240285,1147.9840153863568,2463.819984670036,5221.130111416133,1.6922244127060977
2.0,6449.2760808798175,189.14814358996733,2046.3638670493144,389.76993621992574,1137.8564357536532,2488.7491614354713,5205.598963980033,1.6913366435510961
3.0,6276.554308126862,188.94543910722402,2050.6230196530946,383.92541152846223,1152.0726452454253,2434.05525463757,5201.977925017053,1.690296295103227
4.0,6424.071740896815,188.83111040517576,2050.5185728130314,392.93082031681814,1132.4689809247493,2404.900005139463,5238.38376623324,1.689261901471486
5.0,6642.900446394257,188.96978976907036,2052.2302388949793,402.0581892574501,1130.3010128185033,2419.14013211928,5266.223820849599,1.6882271845879229
6.0,6478.498496949218,188.83953180999043,2048.571706514922,406.15410673792064,1121.764316612954,2456.580390652235,5290.0686458212285,1.68732710467163
7.0,6584.022331657812,188.89695987859224,2048.352755820871,409.45874631317446,1113.3554182740886,2424.685099156867,5261.419644566785,1.6861913681134366
8.0,6857.242755735408,189.06591639070243,2043.5221290614957,410.8469897114808,1156.5213322788222,2499.731921052603,5259.565905971452,1.6850163898077324
9.0,6950.606717244374,189.4678402798577,2043.9544159333545,403.07741553903645,1159.7434325787428,2522.6631428197506,5278.932124954819,1.6839650591756106
10.0,6949.292388270002,189.4558886016596,2043.617535523191,399.36872272080944,1159.5452061186438,2597.2170383841376,5281.78753960146,1.6829113091035552
11.0,6992.263892468319,189.25584189159727,2039.5922161108363,402.63507469273475,1163.6075119817065,2684.1037555137664,5358.050966019525,1.6819584799588672
12.0,6927.01279883574,189.16754367472495,2037.3063712919748,398.26123677853786,1164.075945482794,2724.936711262015,5354.976963680538,1.6808493326128395
13.0,7127.988785576259,189.19919373979826,2035.7364620040764,405.56146518735795,1174.501674760116,2707.435634120764,5367.471391133069,1.6798585617283661
14.0,7126.497176932689,189.1497252369655,2036.2277667617866,405.86970412381936,1174.6071977414688,2654.3871526504254,5384.804367120802,1.6787636126170642
15.0,7189.931843389194,188.69615803245415,2037.6602969996784,410.9536868958914,1178.019698282627,2675.0630706958254,5394.880792812178,1.6778700083953206
16.0,7463.849261514188,188.52736102229957,2035.9829312683894,415.1103483576891,1179.9974629532387,2804.845823535474,5399.049408922327,1.6768163269778054
17.0,7433.523072226461,188.35801583638312,2034.8659533228613,414.0531244482762,1171.77169855674,2733.096902173254,5342.4160334056705,1.6758018122569152
18.0,7287.781176153674,188.4258033397945,2034.583491551515,410.66219864686326,1162.9906637385097,2705.2856685394313,5335.499987207448,1.674674958360407
19.0,6985.685041590713,188.54594705277754,2037.2834209109576,403.92580092547075,1133.6420945017794,2672.4326463396833,5365.455811446187,1.6734520467554332
20.0,6816.605332905464,188.2653844608051,2034.0596586732484,399.4657310231001,1120.4743350738765,2686.150265924145,5332.584574480749,1.6725532295837962
21.0,6714.0065126861755,188.3404969608072,2038.8466156691793,407.4399342415348,1102.0435762254972,2654.328991288369,5334.284757262352,1.6716367940103123
22.0,6657.9471695401035,188.27460884012973,2036.8938929943606,404.95035819889455,1124.2073297665863,2695.325307864322,5346.656995369459,1.6705610749168742
23.0,6701.003352347703,187.7646221975081,2030.3166529565365,402.94175254907117,1134.5970768777208,2674.1079275186253,5339.7260337350135,1.669638887717214
24.0,6794.001903578398,187.65252669123586,2032.168457740509,404.38954930282677,1145.5154468854632,2698.4709078247747,5342.088027849784,1.6686531312605906
25.0,6930.191006232165,188.20929603731759,2032.2507210766134,400.3792814674123,1160.258938311994,2699.11914083503,5339.7512081153045,1.6675355559507945
26.0,6858.55702343646,188.10852099257662,2034.356237399782,406.46454537313383,1175.8697494308465,2721.1725751827275,5310.316819547689,1.6665083897169457
27.0,6827.054799431133,187.9660341708755,2027.7374198848806,406.16812683686413,1188.9354493217706,2737.2642350687715,5301.043466950757,1.665520773896699
28.0,7263.78601731377,187.82873996900466,2022.0807467230268,411.8927202044016,1191.007096793328,2692.515355693907,5329.177193440205,1.6644007764665982
29.0,7237.959103966677,187.96169699292247,2018.9082667977345,410.6245305746644,1199.709345291704,2731.8032201289298,5326.243458089267,1.6633372758238507
30.0,7234.8878892362945,187.84507996335884,2017.69708163198,411.3545967913201,1206.4544397762247,2759.5317723645294,5334.968206949111,1.6622253987427285
31.0,7494.108256751001,187.94577047666945,2017.6794363074364,414.84894839504744,1200.0068850148898,2778.1648654461023,5359.281155568247,1.6611708764138855
32.0,7664.702242297367,187.78943971189,2016.9950521698827,412.119603031212,1227.3317529546262,2876.825888887307,5384.155785398547,1.6601570312779566
33.0,7689.405159278745,187.76129122735273,2020.158468692285,418.6113778937281,1217.8018995128361,2846.9610926764026,5410.430035703566,1.6590983583198489
34.0,7840.946271413945,187.75301457827896,2021.8887521335184,429.2585495502455,1232.252252248101,2897.05436569799,5403.716532231539,1.6580461033726868
35.0,7767.796717868155,187.86058031513772,2027.2144877506353,426.8852080471817,1230.977409441828,2883.4683951672205,5407.24677957501,1.6571036695867416
36.0,7786.65200433865,187.92320789183063,2022.593632700897,433.5004299817357,1246.2784268813716,2931.207628805336,5369.925580093942,1.6560682929976325
37.0,7473.033764843091,187.912416260181,2023.6973658030945,426.3887027796827,1251.5247985366448,2899.8482849927213,5370.8094638947605,1.654950689599001
38.0,7208.393517931337,187.63738902495928,2020.4564871832017,413.09882936005874,1251.9348444860245,2944.2603974238477,5370.398692959605,1.6539760500862737
39.0,7424.676675222152,187.95704633159787,2023.6775795245992,427.1559601936184,1275.2741291595578,3010.4771489072386,5416.862823454249,1.6527778561815403
40.0,7368.503082230925,188.17527980918524,2020.827641761924,422.3349223803853,1264.775188642326,3011.583916315587,5448.602576523192,1.6517234849378348
41.0,7465.270698169753,188.1680256381873,2023.6211418096764,430.6461261518198,1278.6819182514732,3019.4828679346947,5415.828362065513,1.650672422369978
42.0,7501.639052402464,188.35324388089305,2029.2224937631142,432.4752759433052,1282.596333453806,3000.5047183773145,5425.600911899528,1.6496040281047877
43.0,7500.229138915699,188.4716877688162,2029.605349302898,428.696426514923,1281.3132378194364,2973.8476138677997,5434.055657649155,1.648561805577957
44.0,7536.559845672212,188.6415000279423,2029.489643454011,427.2208498673586,1287.5884252114024,3015.6063664401913,5454.3176709729605,1.64736778967909
45.0,7417.285143309778,188.60256087857633,2033.892203347464,431.50907994612686,1316.7033624000621,3060.254811838643,5435.205965255554,1.646298142896653
46.0,7433.854865578338,188.72605835995645,2034.5212595490689,440.59222445213857,1341.7273708435414,3041.069269426835,5410.282933078451,1.6452304659546255
47.0,7445.058595646134,188.89380784541282,2037.2238786330324,447.01895104641903,1341.7359420765492,3017.1362045954143,5391.87190431013,1.6440522254349414
48.0,7536.728604551851,188.79387924615835,2040.1215677683256,456.41357302036704,1356.1667090116728,3023.303829449335,5380.20476712147,1.6431451450901804
49.0,7692.572921278614,188.66033787068176,2045.0874640893805,449.4681470453715,1340.0325900783746,3014.0892186963106,5390.732961826449,1.641958384685041
50.0,7641.0437583254325,188.79535220487452,2047.9799855937117,447.12086206413164,1338.8681747490048,2945.046598063018,5394.208834878159,1.6409142995354251
51.0,7975.402504785308,188.29417172989812,2034.7551023712713,449.1155068576138,1370.302050644253,3006.822290733162,5424.357137098595,1.6398250216606856
52.0,8086.913370944905,187.96438392927124,2039.1738519232367,448.8598352495841,1370.0161145593615,3003.575936535906,5442.611802427099,1.6389234579717844
53.0,7936.571236047816,187.91115328030557,2036.4651816965736,430.73975191337416,1346.398174114905,2951.2143415337746,5420.214163494606,1.6379808250730052
54.0,8091.073904049931,187.68980428085274,2040.41446924067,430.85079938093395,1351.8020286173034,3001.500410094875,5415.389275726861,1.6367805064635037
55.0,7827.29042191815,187.55451353504654,2037.2868067485203,424.7603585672051,1323.1556695726954,2915.668182164774,5379.239690466582,1.6356193235687804
56.0,7723.167215101408,187.1453221914043,2035.8925423276423,421.3147282219814,1309.3070729995266,2926.3243568198704,5369.261058548729,1.6345931046432596
57.0,7793.798815068105,187.24344244308125,2033.1050684685756,420.81069250362145,1301.1901703706633,2874.0630474872437,5365.34881411941,1.6336233447951274
58.0,7456.552953281414,187.69316027440686,2036.501268798339,419.3961914040354,1302.4227081371141,2859.799310365549,5329.457901111442,1.6326722103285916
59.0,7689.5558511323125,187.9959019441346,2036.5063375216541,422.8381322408602,1302.2805112391763,2845.3349696662103,5354.888396926832,1.6315756342853551
60.0,7827.969293969382,188.1731228589583,2041.8303427172186,429.78413840195503,1324.1392187733006,2863.922506393336,5336.754701801703,1.6305064803387883
61.0,7596.199528461678,188.3747495587085,2045.5252407736205,429.2603348022298,1346.4933293869633,2879.97363460409,5319.090564452003,1.6294148324585733
62.0,7432.473769598561,188.33689668866157,2049.0803637118856,437.18662818173067,1329.679192714025,2883.7590785231837,5284.909506006042,1.6285532082040237
63.0,7372.491348037173,188.22586918529467,2050.5995563039714,433.9903208000855,1321.180092495672,2869.6837318484,5284.578357825129,1.627432286137527
64.0,7629.026361962452,188.62701276817285,2050.241632689646,434.2633707334245,1320.8517876447163,2898.1235958111133,5329.613353922554,1.6264507696345776
65.0,7678.718627266578,188.56741164054358,2054.135059622047,444.11128391864315,1300.3050841704483,2856.7272710532775,5316.061450951973,1.6252976329672584
66.0,7942.507949571716,188.6014031850423,2055.6830587301906,444.8118860525712,1289.6775358995212,2803.6225522255536,5327.308625643228,1.6241386199262084
67.0,7829.964586525209,188.66488764629884,2051.98506702797,450.361561542861,1292.9948584215304,2782.203902717585,5349.133386584075,1.623117733967678
68.0,7994.700391181705,188.71051836722054,2049.2070979131845,448.0547289574969,1286.033153749436,2736.368940007177,5362.497118276389,1.6218811489353189
69.0,8062.285860815097,188.85059327913507,2056.1447460115437,450.9311128558325,1281.0985122070647,2688.502375526504,5401.910095104329,1.620808962069907
70.0,7722.452795411588,188.8159880594777,2059.292929798426,443.9703530913462,1267.7283651652087,2679.9052764668927,5370.774990697675,1.6196353159979662
71.0,7462.296171586,188.82327387840195,2056.4530251818815,454.61314059804624,1243.0139864726123,2684.125034253952,5327.123689240086,1.618536727022916
72.0,7587.632668183237,188.63030974098817,2058.5695565680858,459.383570813604,1249.3059780384353,2668.574988360397,5316.408039590335,1.617522219284207
73.0,7531.881129307503,188.68361268357674,2057.944788004033,458.6106305198533,1271.1057198010574,2680.228186837117,5325.144227538599,1.61639574073013
74.0,7444.814604271883,188.69401002127728,2058.5248904066166,454.64848105531297,1277.771494177011,2699.740575322442,5327.403732871047,1.6155516121799947
75.0,7614.981021628573,188.73232258342372,2052.4346019286254,458.92566748347406,1270.7641143597248,2731.4903777038103,5361.308297704617,1.6146254594902985
76.0,7319.982519924376,188.78440496670407,2053.6039031415226,448.2100473697181,1276.8268995675296,2729.9008433985778,5319.620938275615,1.6135628217186615
77.0,7507.302097936176,188.8540000146997,2049.1120021936295,453.5129212065885,1272.6077846965634,2739.3679554059877,5302.954735815987,1.6125205898950068
78.0,7475.819876104217,188.9196468452859,2047.8418804848473,448.40070320068764,1277.7000819841062,2750.6122837938733,5308.033861526336,1.611432942686872
79.0,7402.173198964538,189.43697517489244,2053.565021843909,442.18805876786024,1263.4582280936431,2653.922532935447,5325.758318479646,1.6102564114027242
80.0,7545.1130937653525,189.2222726202497,2052.290318980413,449.18221104082716,1241.6738991806192,2675.0339221048607,5371.261394199761,1.60910734418603
