,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6437.267685459455,189.5212961690738,2046.9214757569832,384.93288000552536,1154.6258866317428,2571.4145730219293,5187.850546359873,1.6932919292103996
1.0,6463.036074463404,189.26607667924614,2051.2219767894935,383.43839423300415,1148.5437357377045,2620.7237520724707,5154.223694549352,1.6923824365231956
2.0,6487.120667832266,189.0233405255987,2055.6727446449104,383.1242416656885,1176.4805897664737,2632.7777786500674,5149.285509879441,1.6912427920499158
3.0,6558.047974497138,188.98165208813865,2052.245852680489,383.2249314681728,1195.8587954186683,2676.466263811847,5138.901252485844,1.6901288270956922
4.0,6437.563974557044,188.9581393653903,2051.5243811931427,375.4194455480978,1205.0888681073843,2590.281361008132,5145.690487605522,1.6891107353097572
5.0,6364.407254625408,189.03650091329203,2048.0968895888373,365.49673507167233,1194.5845735380751,2607.532298294616,5172.64550748141,1.6879719583431794
6.0,6626.740517225713,188.79437045998296,2045.7459621757657,373.861037693569,1212.3600949177958,2550.844396587801,5208.2634015731555,1.6869854178509085
7.0,6587.968885381885,188.8899367126794,2044.06868278888,373.70101938749247,1187.5744581629106,2544.877812108318,5212.008980672551,1.6857678364584852
8.0,6463.399746833689,189.24146787411496,2046.6382895270883,367.03211801107034,1168.404752050044,2503.6265111337375,5187.6910575883485,1.6847732069068575
9.0,6406.786244205398,189.24406827539457,2041.8837776947164,365.5480984574154,1181.4003034433708,2497.0951245161555,5144.640544089208,1.683623490017466
10.0,6336.680145460672,188.81631041878305,2039.0173797728987,362.4687847659394,1177.6635525962208,2474.0404376610595,5141.351929167967,1.6825703306686783
11.0,6461.297608810393,188.7938516150766,2040.9011273128694,358.16747705240743,1204.9981100365187,2517.278562801136,5158.20820844513,1.6817178779297377
12.0,6434.724174118335,188.5344875155222,2036.5529865263084,356.0480406765564,1195.5249160198275,2489.5714701703155,5158.373585225256,1.680690931351253
13.0,6413.9016851155875,188.53090780931882,2038.070846828908,352.8295428237632,1151.0797511928492,2456.1584489773495,5154.908691572093,1.679743547013225
14.0,6583.6293106575595,188.88896378017316,2042.4836365011072,365.2502721047586,1157.5615065162274,2460.4639465168993,5153.73267340039,1.6786420112714164
15.0,6495.622125723769,188.69638035135077,2044.5386799678486,368.0713546299126,1151.6332606778187,2441.314612815546,5151.026986590274,1.6776146748778609
16.0,6537.539738088396,188.87902206952404,2051.1190470417832,367.33475110178244,1149.2512223702802,2402.668330331953,5171.000782452677,1.6765358967368957
17.0,6514.930750089437,189.0359963171514,2048.9784034362724,359.717734661624,1119.9843666167285,2427.727284944705,5141.0035804889085,1.675442077450441
18.0,6901.567846623373,188.87259926018044,2041.2614303169823,363.7801923293976,1132.624049314259,2429.847821353968,5190.970738446897,1.6742854583261746
19.0,6927.4604303117585,188.92817483154604,2040.734605097014,356.8828421026465,1145.3233974489408,2452.8691561372607,5185.529760117005,1.6733296785733915
20.0,7041.359984544034,188.60339011996552,2039.0926681580827,354.9670561163466,1152.4819379269336,2404.613354329661,5185.010303615281,1.6722575034134484
21.0,6978.162121544151,188.57460477609516,2040.6840014847166,353.50769235698124,1172.769424792371,2434.333093417336,5192.678193745033,1.6710478503365929
22.0,6932.486705143865,189.02026377530038,2050.2158053678845,350.0942954674519,1178.5053389702393,2466.643414716418,5212.173669357706,1.6700177235964646
23.0,6871.105426172394,188.54556046978155,2047.7895268174163,343.1776712101046,1186.6092608037372,2468.896446693595,5210.673773699168,1.6689142966743336
24.0,6773.329168600526,188.4276056000261,2048.908930536462,335.96232279189746,1168.918653357759,2381.195547683377,5198.031218246908,1.6677647162739626
25.0,6640.622649210248,188.2857606067045,2051.636927825942,331.9448872338804,1164.8381935780296,2414.855574543374,5169.132434817407,1.6666473784723954
26.0,6567.177351801792,188.14495599674808,2048.058767790604,332.4766875791035,1172.605245069793,2448.8004798584584,5133.499356750097,1.6656236022921014
27.0,6414.585866726813,187.81525063013527,2055.1780607416604,328.23136369826744,1160.4478475839987,2385.7630049279405,5109.407145664651,1.6645498937445715
28.0,6318.1308204752,188.2882266610594,2049.505243980534,335.1686713063804,1140.6243895016742,2407.9288968068986,5134.59968635856,1.6633914036958763
29.0,6313.875232126046,188.57356518704327,2053.7137846046076,335.1169632089965,1171.259071280697,2378.12354023007,5165.04954584848,1.6623057158440255
30.0,6298.808656482695,188.7975823596064,2053.3546172181213,332.2507238395126,1182.158202262284,2408.5678222617166,5165.0371840551215,1.661257773183178
31.0,6170.215557592995,188.64876101543717,2055.8941085039505,328.22885032378497,1190.0301534737619,2464.417797308379,5154.12065872849,1.6601193342751472
32.0,6280.370713760745,188.45206947403244,2056.0807663831033,334.96642370730865,1193.1898483578516,2439.040807282001,5149.414064112245,1.65902408559762
33.0,6037.884991549404,188.6516663698057,2053.959442225101,321.591494527468,1192.1192718125349,2445.8815800043126,5141.465203829636,1.657921341292609
34.0,6126.085207418723,188.23285018863254,2053.0854115686675,323.4356893081757,1204.5861617491769,2396.1201362730053,5139.235534238407,1.6568954726970828
35.0,6296.32068940517,188.02120464183446,2048.910950363941,324.35896959930454,1217.6576574164083,2380.257880199078,5137.767439007941,1.655868033070386
36.0,6544.378770032286,187.9613735344979,2050.895476598667,333.5972632449559,1252.4813237274786,2428.2527798893416,5137.018089439446,1.6547895425765013
37.0,6505.096603582138,187.7999827703328,2050.3490853543185,328.8090882365841,1265.9193842843592,2461.7860107278098,5123.831729970662,1.6538101747628438
38.0,6431.520419162222,187.55062377980417,2048.866057831603,321.0660308437105,1269.2745172333473,2526.271668434606,5080.8708088015355,1.652856985297377
39.0,6355.887602712724,187.62406845479055,2051.771211286857,324.0404900545235,1253.3345929922236,2528.7257607542774,5063.508625249375,1.6518755246435444
40.0,6261.187061401263,187.67840752740832,2054.8102896519777,323.5137072358584,1253.7495455111487,2539.5409526658987,5042.3648177909145,1.6507043136876987
41.0,6101.343138833496,187.36015528528293,2056.173005481338,313.1954207516492,1239.9120586151728,2527.5254201969615,5017.231421571471,1.6496575241237799
42.0,5991.528499111917,187.6896329207403,2063.0364459125176,318.19337819517204,1241.7428188112647,2537.671243937475,5017.511760361317,1.6484518609825696
43.0,5924.043590427225,187.87805419049025,2059.0280069176347,312.8151162665894,1241.7667935772497,2539.6762602382914,5019.52297868431,1.647389406658006
44.0,6081.348926351738,187.72437459114317,2056.510459680358,313.65688045404767,1239.2569531570066,2564.125099986758,5044.355320488022,1.6463499370350059
45.0,6253.092870309582,187.58068491930712,2050.4252792885186,317.6723204362907,1236.1011268344782,2595.771366829423,5100.2804283243395,1.6453490777941693
46.0,6239.64842246758,187.6535903088839,2050.8251156391284,314.8738032814498,1244.801747032782,2580.5962788460183,5078.194546926211,1.6443145028359771
47.0,6231.7559089711895,187.85817079485767,2052.256233763276,312.6602894222631,1238.2762387811408,2550.9920789932785,5095.644833885576,1.643251167486289
48.0,6114.116939411562,188.16630544661857,2047.083039538406,305.1102827424457,1215.808376112376,2512.6333241722405,5082.366007749154,1.6421703606498672
49.0,5934.024693666609,188.3407303304912,2054.3468673122197,296.04192892538356,1193.9235741169741,2474.3359168933607,5076.7870442858175,1.6412006430672499
50.0,5828.632345964238,188.38881741408292,2058.1343692496,291.8334548890071,1189.826546402761,2443.95257305568,5048.092021889736,1.640082179830629
51.0,5670.521780946672,188.39969063834297,2054.829660921637,293.1166647343891,1181.349452795521,2461.1787803306347,5016.7550537250845,1.639049857655783
52.0,5431.962541583259,188.5983999488504,2054.6418932299466,292.1160046407522,1159.437985434333,2398.982259408746,4973.730111615142,1.638251388764761
53.0,5458.932418201914,188.9305660059122,2052.65511898074,291.5944128446043,1163.9925137780892,2449.572595060598,4963.323389071829,1.6373268184463712
54.0,5406.14327527985,189.23635124041095,2052.1591789289787,292.5995176108881,1155.5881479364932,2449.649604076863,4948.547974196106,1.636218112932414
55.0,5526.925395019311,188.87843618203507,2041.7656548857726,293.18966906040964,1170.997141118359,2467.8918325320756,4951.059211043065,1.635280183793512
56.0,5613.128280902437,188.3766548461486,2038.2279408779907,290.7617823236826,1171.071466042889,2435.8128202064277,4935.143240003253,1.6342858756781318
57.0,5937.655675286311,188.00728847174034,2030.5224515774394,296.0584303535363,1174.7930923816252,2499.2123877026893,4948.830892403251,1.6332142274253096
58.0,5872.446528618413,188.11805530812794,2031.4922799078386,295.98322799276997,1185.1543542639572,2521.043856364658,4907.422270376073,1.6322105380412824
59.0,5925.049674180804,187.93771643353574,2032.626869473892,290.70345741405606,1179.9332600738423,2517.9446475283316,4883.640042128862,1.6311503015243656
60.0,6087.875223061911,188.10449683169554,2035.5051082563923,289.7866796902418,1188.1989120510152,2464.3377310836054,4909.4864454924345,1.630162046679732
61.0,6106.807486898227,188.3896264761374,2036.5559667161895,297.4691686920033,1184.586834275299,2493.3860034238724,4901.667834974263,1.6290943027923626
62.0,5893.811475410124,188.61037184108923,2037.7974744109667,296.4521643014981,1175.5540258281103,2475.4692239422966,4891.191392984571,1.627791010246506
63.0,5791.707535154016,188.68361061850982,2035.4260221447603,288.13106362331206,1168.9047578854043,2455.562876315075,4881.766376222324,1.626723743299109
64.0,5697.758051007981,188.7224020436039,2036.2344107525175,280.37410789749555,1174.9621211192996,2410.651222475058,4863.389496017455,1.6256539803830523
65.0,5632.310170789552,188.67275611231844,2035.8869942890074,279.9846676999446,1154.0417152442783,2404.8369433846774,4862.5313719922615,1.6245735493031357
66.0,5682.207096829438,188.7302067315195,2037.8843187104826,284.33659939720013,1187.5126591660571,2442.9846222580586,4862.28744434378,1.6236534525008888
67.0,5602.473304958472,188.71838635018452,2036.5354727485292,277.6084246620138,1196.4420824382432,2431.8014420557597,4862.869320778233,1.6226020674518147
68.0,5664.838226103343,188.58155330437916,2037.2702555741448,280.68313301506237,1191.2285349540462,2472.5597756796606,4860.946932106101,1.6216383233828258
