,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6283.200099807721,189.60828824460313,2045.837957163999,381.90080487865777,1169.6362299438472,2551.63565729246,5182.725032342808,1.693148720741789
1.0,6183.724369092251,189.9497151851432,2046.412368089947,375.688825284815,1159.707257514359,2521.372412200108,5158.1138893108855,1.692110118039367
2.0,6175.553197490018,189.93101529081335,2044.080112576542,369.34457270164336,1136.6437831897128,2506.875964732547,5183.276778708883,1.6912119780750956
3.0,6034.0568448284575,189.59170617273793,2046.719377829842,357.376995480642,1133.1224633290635,2512.0459913263508,5179.51826718132,1.6901856159240853
4.0,6117.3629525459655,189.8069254731106,2054.6679634881752,370.4440386094278,1148.518730427044,2497.2258589865946,5179.70254450012,1.6891663009917268
5.0,5930.027230941407,190.4942110787828,2058.3676935077647,362.6653697927531,1149.3413755464715,2526.52620198723,5169.800415618781,1.6880336930491893
6.0,6064.345808636698,190.94688883107236,2061.8395747612494,373.66580798431556,1149.0006892417784,2492.5018626441033,5165.394207763773,1.6871047879959415
7.0,6001.47070561347,191.18365431686857,2057.5410320516826,373.14035608952014,1144.2554762785082,2471.7170507530323,5171.03675026038,1.6859913638707047
8.0,5903.846278930908,191.3796851811128,2061.684174360194,375.3682217181357,1143.2315181659428,2469.220559053718,5141.995185145263,1.684920427343335
9.0,5909.558899579112,191.257076730216,2051.747601872437,375.6282721029715,1132.6836565003086,2486.134720690635,5166.0480403223,1.683932643105525
10.0,6040.882854128689,191.18204471567265,2050.12534883985,379.6424529771331,1135.746291034005,2502.7546289055035,5155.737903389912,1.6828238179695187
11.0,5929.312790698901,191.1404400366822,2052.0032595124944,375.62633409645406,1107.0106228140676,2467.317144130908,5173.113547598474,1.6820093922222745
12.0,5846.266341221261,191.38338474981242,2053.417221364347,367.42641673952835,1098.199192958321,2464.5898591382497,5173.777350713189,1.6810093247651405
13.0,5850.01333628519,191.367520648956,2047.772792395992,366.1583345403112,1111.1235836818664,2434.2776188088715,5179.184959129958,1.679877397193082
14.0,5754.0479827739255,191.1856256900885,2042.2399940777364,353.26611097264293,1104.1915955135185,2453.899874599913,5190.804721911052,1.67879251353333
15.0,5687.194351581482,191.10900645566804,2044.3505645132184,345.4716187650692,1111.9965034126592,2415.2076819102076,5196.27216301948,1.677740446070503
16.0,5788.089930405631,190.7505976281913,2044.8766109070289,353.2156909591731,1115.8958127826938,2407.5961959444753,5195.415515511104,1.6767511089317864
17.0,5740.280342895354,190.8256417103199,2048.534417894475,343.5643091317359,1128.2930072838321,2461.309454755038,5216.926388412437,1.6755955385583885
18.0,5865.066304002699,190.4985194953736,2044.9502031307463,344.90146331832494,1114.115431167131,2427.2910262983514,5246.282179141088,1.6745403226333528
19.0,5624.441761302787,190.57908608623802,2045.4369547717124,342.42423608371377,1087.2895949169945,2353.126008100158,5181.54907619316,1.673482077266658
