,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6508.470998951738,189.30695798549738,2048.524873254802,384.6680815649037,1158.5517524425306,2575.469992532882,5267.757836827845,1.693155690610695
1.0,6291.681918680689,189.69045522794048,2048.3527653158285,379.22719023285003,1135.984632167281,2606.073610634334,5259.229187769794,1.6921425101811853
2.0,6453.5485939678065,189.7206536371031,2055.4766279353835,380.0294109087753,1130.9245535865216,2585.2899990028814,5255.081105465922,1.6909956201409349
3.0,6642.707841048548,189.48803689348293,2048.2198561197833,379.96086548277526,1155.3058712463217,2637.2943267788783,5294.102734009296,1.6900230807004046
4.0,7005.829555211024,189.179933504418,2041.5647166792849,392.53557992867263,1158.9015455255328,2621.7091956205218,5328.314761192264,1.6888285134607035
5.0,7184.118061694949,189.15559153042807,2046.220956819027,386.90206842857526,1150.0343551521894,2576.608905810289,5323.330929611437,1.687799548934365
6.0,7108.723076512197,188.99678254114056,2038.773638573667,389.6638936560335,1146.8129360987825,2558.585576631474,5332.629315938295,1.686786700920368
7.0,7160.271850103333,188.61527543666853,2045.5189805899615,389.9128128067053,1163.5311975545585,2597.3135205318968,5356.745919495562,1.6857126544515966
8.0,7284.876385074773,188.73060652193323,2046.0414779148423,397.17021955560256,1188.3574189982116,2615.4667262284643,5369.790197199291,1.6845713569375091
9.0,7627.845426289112,188.88964502224687,2045.5356971219326,399.2719646801113,1169.399173007002,2527.4412192736345,5377.099498062037,1.6834483561832034
10.0,7759.953257688865,188.80055425426488,2045.4665759747954,396.2162319701975,1170.4129818277108,2494.261777098283,5373.515755749075,1.6823892364618895
11.0,7697.048205934178,188.7802656732853,2043.932432412535,390.29678309078514,1182.1655380926966,2593.8431619015546,5355.478706885784,1.681228261821593
12.0,7861.091792365026,188.93433785681728,2039.0559088548175,390.78157614413857,1192.2623468439422,2617.999749707572,5377.69025245407,1.6802473692712638
13.0,7884.247470813219,189.56935969002075,2041.531500862256,393.6189451878342,1188.26378017746,2624.992841411907,5390.852415435913,1.679134810051882
14.0,8287.000066454131,189.54703788793523,2045.347990587634,403.2939952259556,1193.8122582431574,2605.6783602006312,5413.341151182885,1.6782259467117675
15.0,8266.790687774253,189.32378117809353,2050.3720060124792,403.19722372745923,1198.6455971708203,2611.9317069378867,5384.7911975157,1.6773199406496058
16.0,8484.157913175066,189.2840041663512,2045.2418270271744,399.53572242245286,1201.9228035116798,2638.041233195093,5427.9782056175,1.6762268833607366
