,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6096.603000672629,189.2843671046134,2049.0863777371605,373.20816753741667,1145.1985098020089,2535.0839388718755,5191.271794540917,1.693109482213322
1.0,6048.842991307781,189.12838918503323,2052.284713857773,370.99852025426156,1162.349039585626,2507.4314860984477,5193.154004158246,1.6919974366812909
2.0,6116.989810710308,189.14798342381107,2052.294547735694,373.38394519494034,1184.2720010534379,2511.5852018957034,5187.0668973402335,1.691093570190639
3.0,6144.399618831982,189.0852329105331,2056.266592507568,371.5511725618592,1183.080511215199,2460.6118768275796,5173.000954511134,1.6900221155911324
4.0,6207.174123618575,189.1852291125703,2054.3094696995768,370.8105810064981,1176.819212377725,2452.4195735477015,5161.898548896893,1.6889890102243126
5.0,6014.346695320459,189.4254568658048,2056.7562786439407,376.64872322590196,1161.5385270584006,2453.967145414866,5172.1434001232,1.687897646457714
6.0,6034.613213920503,189.544633159828,2058.4088364795257,378.99970058923515,1169.7933064120423,2414.1543896360454,5174.503183390228,1.6867795568922441
7.0,6331.424019857963,189.0965869665348,2064.1091391675895,391.96515713897793,1176.6931466760097,2439.7591396493235,5197.900943590603,1.6856937120498756
8.0,6437.425798563284,189.34262023591094,2065.6901485372937,391.47703590595677,1200.1734051837395,2448.555012099342,5247.591049464603,1.68474055914391
9.0,6321.2575676148745,189.43831603879963,2063.8953442904494,384.98373863694025,1176.8448760259687,2454.16549524098,5216.105053304811,1.6837988169353773
10.0,6443.424401608494,189.18366783037905,2063.3410531519808,395.7917917834171,1193.6967338437205,2437.6960067177274,5225.184336210803,1.6827250720811873
11.0,6688.943234482479,188.71018611647162,2062.8119881060843,395.3370588819127,1205.6330330646485,2483.526060272398,5206.104870631799,1.681695770243372
12.0,6706.837692213505,188.66775652485015,2066.793806109111,398.1561110404073,1207.5956231546306,2491.5926710458925,5200.766585529347,1.6806901202999998
13.0,6480.323780864504,188.69289703312432,2069.395845425806,397.27713625056174,1192.2238325336657,2388.893572536041,5185.826703989623,1.679801234300677
14.0,7061.309379520582,188.5880513100244,2067.2215228388,402.3246594271385,1220.383512528669,2417.9545754919595,5234.338487596839,1.6788854628732186
15.0,7088.686746808994,188.23492266583997,2065.0293294987305,405.13674291330256,1241.2993903880697,2406.438614143055,5239.77253378595,1.6779297706848044
16.0,7158.116390566366,188.15583317784268,2068.28264848201,410.66427848951173,1256.9446983262649,2371.7349289602057,5227.308745158683,1.6770195135592267
17.0,6764.016182120855,188.33637672912056,2076.1198386890665,393.1510484182186,1250.8948247607154,2365.0843462116727,5230.640500952536,1.6759063258016174
18.0,6931.255527478432,188.1419451879529,2075.5824082297477,392.4969801567551,1260.1730411850597,2408.8662886960037,5262.103314515732,1.6749867780727472
19.0,6775.319202481568,188.24509478104926,2070.4600541906393,388.49877460014096,1256.8931044386497,2453.0831518736886,5252.006463025643,1.6740832681992797
20.0,6969.505217378577,187.97417049708562,2068.1914971613314,390.84946493729296,1281.439623596277,2445.576083438869,5324.805605864754,1.6729664745061805
21.0,6990.610704994819,188.06918555990924,2070.851663917713,402.4990794361116,1246.0328507356874,2447.6586437062583,5310.531090523308,1.6718993644157452
22.0,7063.448184580343,188.2369855050857,2065.2017313605506,402.6876427911732,1222.9401013221377,2450.3040794093536,5322.453541576039,1.6708447158423618
23.0,7140.904179380435,188.75586196892567,2072.9023390714124,409.7379527000342,1227.9610153072103,2400.583998828402,5359.343444805503,1.6695322533631372
24.0,6991.002005428735,188.71033733434314,2071.71561940191,409.68953535662513,1232.838432041722,2481.3700993960215,5339.453682240668,1.6685852408244084
25.0,7060.844038159971,188.3952280045243,2071.091902318095,413.8049834176077,1228.189603477694,2471.244015814254,5340.059873019694,1.6676966785520921
26.0,6956.959323483057,188.70312497399667,2078.3790743428376,402.69255473821386,1231.1642051879562,2461.580586894136,5303.928668744351,1.666433723355687
27.0,6849.579490013914,188.7856241550876,2077.7133059629914,406.3974935964111,1224.9343756468934,2419.679865639687,5308.192791051332,1.6653121881344686
28.0,6718.034787124123,188.9463247282264,2082.6848727042557,401.69130573652546,1220.2518371316887,2403.370723343463,5333.960480364902,1.6641386149026829
29.0,6788.0309051848835,189.3362788555302,2087.8876681525044,404.8692206562361,1211.022911487607,2427.918804884952,5343.370340098878,1.6631457315326004
30.0,6638.615290682396,189.76462011199965,2093.253775027639,407.26356271712484,1234.023557288059,2454.0803779747976,5330.361804409874,1.6620346704923061
