,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6426.2853652692,189.2537279237443,2048.072351026487,388.8505358714173,1166.9213053130238,2557.683219352732,5242.486364889628,1.6932195690260003
1.0,6541.604897748311,189.1985960514715,2037.4228762630464,390.7535920876209,1177.9581139614738,2569.4121626265946,5250.1329861431195,1.6921455298599961
2.0,6587.639822967995,188.8295412546425,2038.3531981833744,397.5258505147067,1152.247291917729,2492.362717536002,5272.076479983438,1.6910373282083329
3.0,6752.242698663719,188.95648954621828,2035.7588889950916,413.510636043511,1171.1415379210518,2459.689901964733,5317.524798712356,1.6899534995961265
4.0,6988.339184228294,188.90058738248996,2031.5879693573636,414.3552576977314,1179.5589560374617,2462.6623795352375,5340.724476634407,1.6887947830558236
5.0,6924.479510337234,188.8343717390852,2031.5099431305289,419.1141086036087,1177.070733349305,2498.2284126879563,5372.434461011764,1.6876778059774777
6.0,6786.148452324428,189.12154554434412,2033.1688207471318,411.30296968199826,1187.1154463480825,2498.1314103191926,5345.151690485861,1.6867039986432733
7.0,7157.550830139652,188.7877434481719,2035.7392309370791,421.92034950064885,1193.0408174987706,2430.6460214532126,5365.409237766429,1.6856975475013711
8.0,7459.890928043786,188.83047711340876,2040.3879869953637,434.61674875399444,1207.5647541983956,2423.920856430141,5433.861195718496,1.6845903273133325
9.0,7522.3404605373335,188.76091277944565,2044.909968381707,433.1688049730992,1192.514938166127,2396.723255772645,5428.593533022977,1.6836411681881638
10.0,7681.666407042673,188.5307547693403,2047.9244425873787,441.2142295714968,1185.181014902789,2379.1093513354203,5497.052671900233,1.6823885605415023
11.0,7649.235601012066,188.37942508376526,2050.323826860355,437.4321560110184,1197.5379963978999,2360.307980373586,5525.05250124632,1.6812691214797957
12.0,7486.464601108582,188.4807064086884,2046.4206755116468,424.2942559601933,1170.632653618204,2376.0091114806264,5514.514440764104,1.68007369504558
13.0,7435.962083294829,188.93564251268447,2048.3387034302305,415.728248169801,1161.09895701943,2323.274720412314,5523.602880123166,1.6789752322793279
14.0,7648.882741981563,188.56963804630757,2036.3475093494965,416.7144336799499,1168.3104903239164,2321.3718644217324,5545.510950550494,1.677871302199875
15.0,7749.908924418857,188.78745548312236,2036.757992081778,422.17238682353064,1171.8458411608053,2308.5490694332757,5562.823972043188,1.676627951743214
16.0,7800.665066108906,188.59165161919006,2033.1432120502454,418.40572721377515,1185.6337419316724,2334.907595412894,5578.40813097951,1.6756577714727865
17.0,8132.759285362924,188.84450016916455,2034.5505983218566,425.7059039473055,1204.5727642333593,2314.1490842216176,5593.3449542716435,1.6744754261477317
18.0,8279.177942382901,188.7843802616368,2034.687820729918,431.77726335819824,1202.2461893506063,2299.489738180921,5567.31409543816,1.6735599438873379
19.0,8237.184048414414,188.77916281706845,2032.8484493304927,428.6346975212792,1223.7367222312832,2311.147829681869,5542.972386475166,1.6725957409405747
20.0,7968.051151983194,189.39946706575697,2035.3136990755122,428.3968260188074,1203.3990011043002,2334.29795213872,5577.687387011238,1.6715738227543149
21.0,7990.051591557907,189.33635619649755,2038.073914170934,426.9519020008028,1185.8247069337026,2353.6902121394287,5573.043869951281,1.6703208827870821
22.0,7597.11416434071,189.392434557713,2043.8658624611514,413.8496736079795,1156.3079843480361,2382.667492783397,5555.256560018211,1.6691119011909386
23.0,7409.9351967794155,189.52947514898074,2049.432328360306,405.75159829717876,1137.3077106586627,2385.1492492906327,5540.81455411149,1.6680582588710573
24.0,7788.669718083395,189.33923184819915,2048.7885619497706,414.3353905981534,1140.5432579328244,2381.5454617149617,5553.775506494674,1.667120261975857
25.0,7702.794413328001,189.17859722534266,2050.8840828189996,404.7415546498263,1124.8409057149302,2337.4395892861057,5544.9746710433765,1.6660479662130623
26.0,7873.191302225121,189.11459477129307,2047.895891625377,400.44310637276743,1120.7094544109673,2372.440041322527,5585.571939575965,1.664804831069784
27.0,7884.528079575735,188.87614550649877,2042.4189799195908,405.36737249331577,1106.4293788975701,2355.471144718003,5590.549463324722,1.6637898382125509
28.0,7894.425819784361,189.35446870994653,2036.8173573433335,401.2457648716085,1094.5130368532166,2328.784196879325,5627.91664719968,1.6628571657111875
29.0,7771.245777862743,189.27717944428164,2036.130254400786,403.3912802645965,1080.9721215190405,2307.932004230963,5632.18674998675,1.6616523753538515
30.0,7853.153335865793,189.48149976748363,2042.9939016009207,416.21170209117685,1091.9462468413142,2315.7296908711633,5648.9822122147,1.6605474257262085
31.0,7946.222862478995,189.67169424758922,2040.9658085397568,414.5524221052127,1085.447850928028,2341.089577325255,5663.902535224479,1.659405639738024
32.0,8286.59206751844,189.6594735375801,2035.3199948605732,413.57360675899145,1091.6955727524387,2368.3024007413433,5710.515618426309,1.6582727482879807
33.0,8513.328448804377,189.45343504054193,2033.84994109864,427.2686363144991,1095.5605968732498,2307.642122604711,5685.657332005605,1.6574483649498681
34.0,8616.185592246513,189.35988715169935,2036.4696777174936,429.7397573399202,1100.4177064590383,2262.528358456103,5723.300971652176,1.656365982855325
35.0,8847.66922804534,189.07129188735917,2035.2954471624353,440.55929236972827,1114.494289692045,2292.237442497215,5731.978756228088,1.6555411593381262
36.0,8683.065898865325,188.8969629415135,2028.9253595616794,433.0626358025299,1116.9324710911646,2308.9645269307503,5709.937947961805,1.6545284423183015
37.0,8758.590845727595,188.73798442346862,2032.5517670843965,434.1523496021589,1137.0663780676875,2356.7884229808687,5713.008151412496,1.653407561589821
38.0,8499.245608183912,188.87062956697307,2033.1979948115752,428.5732344062474,1124.2905346641232,2325.529369418459,5690.690588422485,1.652489471335895
39.0,8396.253567760012,189.17166259078988,2031.4255072025783,429.58282360702765,1109.7845931181314,2280.423774355365,5699.610886977766,1.6514775378589774
40.0,8368.635259820912,189.04779074375338,2032.6912214095303,431.0374060606369,1123.3676685141486,2291.1952431233317,5722.261837671521,1.6501720579669856
41.0,8511.799268585548,188.78837243909138,2031.0755109617483,438.5306554935454,1129.4993806749885,2294.202090169435,5745.999178085425,1.6489052250892442
42.0,8762.198461587539,189.0785224447732,2021.627500693752,440.0779407842374,1135.503222934478,2215.1901784082174,5760.709045504598,1.647812477783165
43.0,8985.395900588244,189.08628633480666,2022.6088145171218,450.3942123371968,1122.8529892466113,2244.473895093809,5773.8501802469755,1.6468261345792727
44.0,8828.321850661521,189.12183555903516,2027.0875745493686,446.1037020020543,1102.304814213729,2229.143278309974,5726.653480225176,1.6458871505670982
45.0,8944.975775072662,188.9529712705505,2032.3512073400134,444.6233948821305,1114.256054779279,2273.795262071318,5719.770375911139,1.644616142066315
46.0,8771.27171732277,189.29291308793645,2037.0127845580178,445.7413868148887,1110.5365066389102,2251.728014599299,5721.166163519044,1.643465800893687
47.0,8806.755410887681,189.20026664655873,2033.2360490369138,451.1940451892236,1106.3337301017748,2277.2108819261584,5712.435628428335,1.6426447782277072
48.0,8786.234992045862,189.3547561276347,2032.7534699664984,445.6623104212137,1081.8509922229857,2193.8484123516782,5731.757893202283,1.641635764767502
49.0,8941.115684336852,189.2246792635905,2033.7470935639608,451.3673267193061,1095.8363791543318,2183.934546497025,5732.783377196438,1.6405874969953917
50.0,8543.68372442518,188.88049894070502,2034.147607288682,432.8049386163687,1089.3769866610496,2137.6894776535414,5657.691223801228,1.6396412353234484
51.0,8424.323149756,189.22430108472892,2034.5056134098168,432.8395316809628,1081.3558809371898,2167.7199289901264,5660.656916835104,1.6384647416615992
52.0,8389.915389161817,189.37859017254488,2037.018229771416,423.65632521503943,1088.7707915725816,2132.134599073258,5645.3275311089665,1.6373529000126206
53.0,7956.677484554124,189.29830858722747,2036.9366630036927,414.7567602892628,1079.7476269070646,2099.855055895136,5635.937088866386,1.6364258743118172
54.0,7727.628466941141,189.3225690248599,2043.9273493999565,411.2701017944359,1078.3124415880338,2098.056609734295,5649.472714038165,1.6352239250639296
55.0,7621.231583726177,189.28206224626553,2043.1432550034426,406.6106250440589,1063.2082492050365,2090.4724635076705,5648.275279900277,1.6340309344066972
56.0,7571.425914679169,189.0113835304381,2044.7063936348668,405.66276790369295,1062.890665534574,2122.804158216166,5638.830767531852,1.6329002748063932
57.0,7840.325013249026,189.35525068255552,2045.221950947041,418.521248092163,1049.3922659900484,2129.6250166315444,5683.624887510885,1.6319854344963638
58.0,7953.445746390397,189.15023010986008,2047.8417246775523,414.02090981446963,1055.6002381209894,2090.6023280972304,5682.390219632186,1.6310645378166921
59.0,7806.741538798973,188.9735054610783,2046.1629026502944,408.12717912126936,1033.568959698791,2083.74568785276,5691.8850031603215,1.6300718904160751
60.0,7933.837665308538,189.30675480466277,2050.2844226945344,414.02363569151015,1040.4416957401322,2121.863793307318,5737.8770380370615,1.6289604007420742
61.0,8128.5858333665865,189.28934371388607,2054.9971421505343,421.60480257730137,1040.4757166372394,2091.6194385163612,5781.286037664347,1.6280056600686166
62.0,8382.182949191454,189.33752091099632,2049.6798755424866,421.6019095537391,1032.237264230281,2095.6677058327186,5788.886270424459,1.6272038433255576
63.0,7961.713532324057,189.62537191748083,2044.1753158884792,405.13757374313735,1045.4269678719047,2099.3480018768755,5771.752525202373,1.626200669685261
64.0,8059.062375193995,189.260227875202,2039.6540531987646,404.24902305735804,1048.0790277838828,2170.278026251057,5762.208595497757,1.6252187407874092
65.0,8272.8565555185,189.08653408641229,2039.2989876350216,407.3801442098556,1060.3629472425553,2204.7201140767284,5763.968380729732,1.6240579123329655
66.0,8192.796127324162,189.5027197477773,2046.9943070247434,402.56498574002586,1084.6260690628792,2297.7486867909493,5773.425796778578,1.6230575100337714
