,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity,S&P500,Interest_rate
0.0,6307.1840864386095,189.37267153050675,2040.029639678301,382.77290638870915,1165.4203928082304,2532.159676943282,5175.668853760032,1.693290732581802
1.0,6435.243592060921,189.6029846476197,2044.5300197112986,390.888374434532,1174.597358774304,2544.576742741326,5200.003941336043,1.69199203342468
2.0,6537.121300312885,189.3146208892966,2043.7823054559015,390.37807459077237,1166.933996355095,2524.210787573102,5235.44751051106,1.6909666121472182
3.0,6402.7373040508,189.21248244228747,2042.9599875481717,388.1022230984695,1159.6086344424416,2513.348902486156,5217.7469683953295,1.6899490133460564
4.0,6646.196462819068,189.20270990753409,2035.4806339653326,390.2002084822197,1186.6588903082654,2444.3874739369276,5233.39642776029,1.688907961701913
5.0,6635.981962211358,189.27830206616272,2037.8001001998896,398.2060181567557,1188.6562977571818,2486.0201153474973,5207.628993540925,1.6878325714234284
6.0,6713.146777173426,189.00439481693732,2029.950297145999,406.54703890282184,1172.9345100042208,2505.4891363509114,5201.575339969175,1.6868753625528066
7.0,6868.086358145025,189.36212475811317,2034.9960162308666,414.9313754627378,1177.151638808701,2527.2555023639516,5253.855548883804,1.6858458604610147
8.0,6655.778075336565,189.10335962896372,2038.2911363818973,407.154466365107,1179.0060243564515,2458.987740889467,5247.3106666630065,1.684634213407549
9.0,6824.665460762604,189.29030053043803,2041.289483832771,410.1758058376833,1174.5382074102781,2465.2061262939446,5239.6161301088505,1.6836359613983147
10.0,6850.317855797873,189.60581085670128,2037.021306174644,418.9157342348542,1170.0764088213796,2485.3551433312473,5251.836900201716,1.6824907788404988
11.0,6741.924422452348,189.81975497461102,2036.2910666404796,418.52563730954694,1161.9859025908268,2514.3202282670054,5259.93197549114,1.6814219925070841
12.0,6815.598019544971,189.80291840963764,2036.2875840116135,420.10854149184553,1187.6580097726628,2518.291643731313,5263.340892031849,1.6803105029449141
13.0,6676.393940508824,189.5927628445234,2034.1316261773322,419.71062758569985,1193.1528448890367,2553.7562066084038,5253.178980294467,1.6792466133259403
14.0,6489.761070348657,189.64321480409032,2032.760686006133,412.5923785176559,1184.06001768282,2598.0518801097805,5242.6627464794665,1.6780486899045068
15.0,6570.3239101791605,189.5720874214729,2036.1417886049448,412.7154079441939,1193.3593585211063,2628.043470903842,5230.925433561517,1.6770046395115215
16.0,6645.521684058609,189.98527756977484,2042.1585727197491,425.3235978579818,1192.373676178336,2603.170907073687,5253.229868922856,1.6758897507841084
17.0,6598.860354782036,190.2884233519621,2043.2713932489255,418.7612702305505,1183.5372796030292,2615.051832254404,5251.712794938003,1.6748682046321692
18.0,6673.584206461226,190.1739304295502,2042.7524449644723,411.60854139118214,1200.4628436156972,2645.3591531043194,5235.85634050347,1.6735532981856442
19.0,6766.400432362734,189.92597463225107,2040.6279780740708,417.1338794577629,1204.6662852902516,2628.8615002300053,5249.6830878159135,1.6725310640712943
20.0,6611.994253935499,189.94951797663003,2044.6900053305085,414.1153958866348,1210.6218120948738,2603.997265538929,5226.245785204436,1.6715336959833207
21.0,6725.005114081948,189.53308315710677,2039.2917432425984,418.0584242004158,1219.2945435557906,2573.832586148579,5235.460141281938,1.6703411987795953
22.0,6766.956377921021,189.36758696212783,2040.343655398895,419.73803052915474,1210.6271304380546,2576.430700038511,5231.822365839469,1.6694741017186383
23.0,6555.122985463316,189.48506396000332,2042.9091585685383,421.37917890807114,1214.3924037460379,2574.272405436165,5238.437245667062,1.6682439823031296
24.0,6633.096068733834,189.6614716526367,2034.172830327946,420.9727018736367,1206.7449628038596,2487.8049264631495,5255.914524339452,1.6671839246191542
25.0,6421.576326553698,189.98960421789397,2032.6954146092246,418.31659230552185,1220.5789389864633,2476.5681969576735,5245.400289226436,1.6660729332895812
26.0,6483.09936575879,189.92961595813523,2028.3290887538635,415.42253001037574,1218.202176101341,2526.3900207843208,5242.591423721558,1.6650356867411797
27.0,6472.699376682256,189.76533540170553,2024.627818958784,415.2522857880055,1224.7464244938271,2570.9344160755745,5253.68908964263,1.6638554495418023
28.0,6307.2737626658445,189.91544415376222,2022.0045604564252,416.36762478098854,1205.723907403644,2599.129654151927,5263.33558497081,1.6627614739073018
29.0,6295.663986092971,190.31141370979134,2025.7425477983809,424.9251049718048,1195.1439178155358,2541.5765208265593,5246.671522728635,1.661841188041
30.0,6308.0630367792455,190.36152237620854,2023.5441481718346,430.59831743084106,1173.8062497701476,2497.113213600469,5257.736586368558,1.6606160866161128
31.0,6235.510362150093,190.43516320546013,2028.5524977916543,418.89256534217316,1147.482033010302,2471.4631720397356,5224.30308414549,1.659656838935562
32.0,6577.15492969842,190.16712130592052,2023.0154314049798,432.64807581338187,1156.8437293566622,2423.9325928869835,5247.4905897526005,1.6586800231601797
33.0,6549.37748207709,190.2919809458291,2020.2538309067277,423.7365866714175,1143.445428131653,2391.6478222469536,5280.596826612898,1.65747164264656
34.0,6995.095298542975,190.21544295245332,2026.5012009306793,440.8663451799393,1166.9597235062179,2388.2188025155524,5335.12561896311,1.6563849422402641
35.0,6786.39608910342,190.24188540964155,2024.6329425964182,439.3058028330449,1181.5719358044173,2387.4404060306065,5279.6835929209055,1.6554560981141668
36.0,7058.864238030779,190.22846036431935,2019.8928204132808,456.21293063121493,1196.3043950995477,2468.727967076289,5299.434097091827,1.6544064032796617
37.0,6676.0190812473365,190.3296056065645,2020.794885180433,456.5923614540932,1190.0201789521802,2484.668816518986,5266.496558983595,1.6533655473514108
38.0,6725.956308791752,190.41576984643936,2024.169091346251,461.2185421092787,1190.839242461754,2475.7321373636787,5277.316313967661,1.6522896050751932
39.0,6963.519876836673,190.18137007762496,2021.361878168744,460.96272730498646,1181.404161693138,2477.9901720501,5296.505487779016,1.6511422285187929
40.0,6673.030472575108,190.40488241983678,2021.304543387622,452.1138917097948,1182.537012154499,2467.1512364982677,5275.252735174003,1.650121329724326
41.0,7183.3543619107695,189.7387370671816,2024.8373784694188,468.08752337681375,1214.5956575950947,2470.9603504229963,5284.499617441369,1.6491853693755654
42.0,7079.78847156809,189.8619614574071,2032.4991727911163,465.9469722799125,1249.921910461311,2490.8576200278726,5260.610221820352,1.6481493354055852
43.0,7095.808362894078,189.7252921452932,2037.4197504108836,474.46478949231926,1264.858324910953,2517.509374708156,5281.638058348919,1.6472054162244163
44.0,7156.400439689752,189.7034844092093,2041.1173051356197,474.8290573169863,1261.032062600415,2525.1399037297024,5262.574055691682,1.6461332085804434
45.0,7030.535180967669,189.67273103747962,2041.0398531989358,469.6001162562316,1259.288768609595,2510.677334626764,5224.819860510632,1.6451149872071378
46.0,7133.729659688008,189.49293058256129,2040.0716596483785,472.5090667063922,1262.2917365752248,2557.013909017283,5222.966114372374,1.6441154120805255
47.0,7126.278499325325,189.2595761634035,2041.496870589205,468.7199889595708,1257.8708081992602,2601.965420963718,5210.624713531101,1.6431828278330163
48.0,7331.1646974643145,189.4376405318872,2042.8552533740262,472.2210761294927,1305.0974034963658,2595.9254931995415,5233.28942576653,1.6421157746689399
49.0,7540.365911633639,189.90319853384878,2045.2738882967988,474.7016363418787,1307.6288412760216,2645.701359457104,5243.38019942369,1.6409194715412154
50.0,7612.3496361910065,189.9669138096128,2045.9570777383938,478.71896783745825,1304.2672502282282,2587.65155109789,5230.79420564638,1.6400474891636798
51.0,7781.4065254636835,189.89574229609465,2043.9861083869823,474.8106139670327,1302.1797840923555,2573.6907995293695,5247.183487020984,1.6390102632424806
52.0,7860.991746297372,189.80161374226975,2037.2178000829572,480.00133199657137,1317.8909416856106,2586.932470012324,5275.8534175949235,1.6379746088963534
53.0,7722.712534287229,189.94029295142215,2038.573764701119,478.0186361538921,1313.5514353075673,2577.712389608521,5260.694819862499,1.6367521190438044
54.0,7640.522741219168,190.16257973964898,2037.2883704323665,474.63306866518934,1323.6744135214524,2599.7999989502205,5268.31189856246,1.6356615465696411
55.0,7683.069180485978,189.80896440793865,2038.6048897432765,492.74417463976414,1341.7540533130968,2631.391251635668,5267.791228433302,1.6345499796876313
56.0,7774.811461457621,190.08685305468114,2039.4660277006237,493.70300268826395,1360.4011130918277,2675.527800719303,5269.952853022392,1.6334437291518968
57.0,7522.874809805873,190.18929234093082,2036.5517332915763,485.3348129406512,1341.57230510737,2681.634533709218,5251.342855574598,1.6324247022265514
58.0,7610.817961324742,190.13594075905598,2033.2832734901758,499.34685810835987,1307.6041888890938,2686.0058203518347,5248.365710194762,1.6313834070036257
59.0,7696.505158447329,189.73385877684782,2026.8096377501374,500.811987256466,1312.6790957767182,2689.0990937084316,5238.764733672622,1.6305119308711302
60.0,7559.1912024225485,189.9859274971589,2036.1407696806232,505.3896454556119,1305.565343035341,2651.391170852124,5211.084577181195,1.629420334903273
61.0,7251.020829437684,190.2761397724428,2031.6237080811782,490.20973289598084,1273.9405997594174,2609.711006060739,5207.881209752962,1.6283819670083408
62.0,7048.360819456886,190.5163431312434,2034.601813068403,486.21017335447067,1252.3742642548818,2535.8963824987495,5216.2790733945785,1.627411315750525
63.0,6889.605034426144,190.40337108460344,2031.824931871097,479.6579534586124,1227.1716733640023,2538.6100441041244,5225.986698143564,1.6264125112608598
64.0,6937.446507514014,190.34439686513232,2034.41892272345,489.77760676461486,1255.794545248934,2545.292240093442,5248.633327807336,1.6253622619412997
65.0,6789.143528115576,190.27965834484525,2028.91241401388,480.04398036524935,1244.7160612575885,2542.6121873097486,5205.966435175669,1.6243502341451033
66.0,6812.997538701079,190.21445853455344,2030.0701807839744,487.033682398954,1230.4226909448548,2583.9071287098327,5219.330680064217,1.623143794872414
67.0,7050.837137089506,190.29500815296495,2027.658982991957,506.1725833900817,1254.1821099210138,2624.9759423182345,5270.988410862158,1.6221696820492775
68.0,6904.013379776394,190.36601055383994,2029.0214748780395,511.2308719040078,1249.8470427252994,2543.0341802522757,5239.10490087441,1.6211866073644525
69.0,6742.774596326379,190.3250346242045,2029.7105874379065,513.1946899773635,1270.9347238605474,2593.0192208999442,5197.4081526566015,1.6201650857320653
70.0,6824.675173478792,190.27781489476075,2030.495257475086,510.7033873870265,1271.5137451571986,2516.1467450336004,5153.575896312849,1.619170478714059
71.0,6677.1422840069745,190.46731730099654,2038.6792453613546,510.8216721712175,1273.3343113773117,2496.469095870919,5152.152378487701,1.6182092942273796
72.0,6546.197416112796,190.7811096576748,2041.5845180245378,503.6852103466523,1264.4091275227254,2511.785484967883,5140.378709317162,1.6171773888100514
73.0,6619.8386250659605,190.78271222660055,2049.558870452103,502.42267423539545,1263.3500616658957,2527.0421618853757,5144.881487813341,1.616128443630799
74.0,6673.607641737219,190.77492323840687,2048.7825182729107,506.36004208635416,1264.7540819944584,2531.7686088105092,5181.130830808455,1.6151013913108103
75.0,6714.692881540275,190.6862630744717,2046.401730955184,500.9090843146138,1265.6721524711804,2509.848772911767,5152.175427203904,1.613969962358114
76.0,6802.205902154508,190.89233336808377,2055.2801714092598,510.47924864463045,1259.6933947786524,2528.6168116360636,5205.296719051278,1.61307789053303
77.0,6840.272044434279,191.20902416695057,2053.4965571334737,518.8999843839521,1252.7341898455954,2586.261925147145,5236.671282016973,1.611823318015624
78.0,6916.22398041458,191.42991479473474,2057.959186833344,523.2495534546513,1276.4640130243974,2586.9448617168277,5237.509617688798,1.6108806390360584
79.0,7036.021487601543,191.5540035924038,2054.056525688179,527.7223150649143,1261.6273660191637,2622.9757088633914,5240.307686589604,1.6098460812512514
80.0,7020.178676422883,191.4480861042906,2047.2657832992543,519.2889278424617,1270.4571328968323,2718.1789970517493,5252.269085490587,1.6087541772837037
81.0,6926.406401418002,191.35600832051261,2040.6209067930658,514.2997867570155,1245.4359786608356,2724.3357742593234,5247.626134855077,1.607425922955728
82.0,7080.843513660134,191.33260852303422,2039.7364959135934,516.3732472400128,1263.3174897661052,2741.0039049125435,5259.564987177711,1.6062279246285336
83.0,6710.778537386227,191.21320324875586,2038.1859518005244,505.30339057183227,1260.9340887237345,2731.8566709100655,5214.790637837775,1.6050754111148116
84.0,6673.948312335266,191.23007222883942,2042.7748129302588,508.34776761070077,1260.5007205459854,2706.9579288955233,5206.838103126504,1.6040806219416204
85.0,6565.09180149483,191.73607048083073,2050.4580819206067,504.8628071920219,1229.9140579444884,2678.651959739081,5227.347089295471,1.6029082675738113
86.0,6509.968070755006,191.7216516333767,2048.6856200598913,507.52584392460386,1210.287548039147,2730.8037976341307,5204.229499737852,1.6018535040047148
87.0,6444.726497300431,191.66675537099502,2046.3000998958594,486.0218822659462,1200.921526448955,2697.8251116865026,5229.244131582587,1.6006250082183129
88.0,6325.7541859903085,191.4078336991623,2041.449553584046,472.0525491042227,1208.3587807181693,2639.6371549668183,5237.800271414626,1.5994032088663188
89.0,6146.1504401619995,191.49838471299145,2039.0126251113693,465.45739762373466,1217.888263743365,2626.305238848948,5222.131185498103,1.5982239851264928
90.0,6031.77947582391,191.52523597326226,2042.7254561539805,464.3329809562079,1191.4359246256631,2625.5530008462215,5243.074214433165,1.5969169906454457
91.0,5959.784382081631,191.69905720463035,2047.6098035646812,467.8053086066734,1202.7540812095515,2594.781152941849,5236.1803482523155,1.5959151912529181
92.0,5986.347421415912,191.1409608522572,2048.1855075432936,469.67959842728254,1174.6555377171403,2578.965472379878,5253.756149778507,1.5948665376132085
93.0,5908.1974112913795,191.12324510615835,2043.8457050582401,449.75549077967895,1169.093080014931,2554.2152498216606,5230.679702618401,1.5939264676853901
94.0,5819.663184489395,191.0911621708447,2041.2257331257454,436.0711283345301,1156.8341226321888,2506.317596951146,5222.033676404487,1.5929393989149538
95.0,5726.695440044872,191.52562183357975,2051.2971830716006,433.13100791848666,1134.89701412233,2439.6643829786176,5194.671095673246,1.5920055709524379
96.0,5635.474453514754,191.58109754147253,2059.739076854212,433.7447451970995,1135.4751560034904,2408.0779463661206,5177.347877716151,1.5908142484686365
