Date,Close,Volume,SMAVG (15)
9/25/2017,1088.26,21627326464,23614537728
9/22/2017,1102.25,19952547840,24032788480
9/21/2017,1108.19,20660457472,25323028480
9/20/2017,1112.07,23016298496,25912967168
9/19/2017,1109.63,19880357888,27364382720
9/18/2017,1112.92,16014939136,27190943744
9/15/2017,1102.16,27718201344,27181006848
9/14/2017,1099.89,20524308480,26649757696
9/13/2017,1099.46,31254630400,26326183936
9/12/2017,1102.26,29642557440,24994043904
9/11/2017,1099.18,21915365376,23745961984
9/8/2017,1091.17,24340383744,22987261952
9/7/2017,1090.1,17396928512,22336315392
9/6/2017,1083.18,24603387904,21947144192
9/5/2017,1084.93,35670372352,21245962240
9/4/2017,1083.34,27901083648,19899971584
9/1/2017,1091.36,39306158080,18751772672
8/31/2017,1087.7,29509533696,17616246784
8/30/2017,1088,44787539968,16810980352
8/29/2017,1081.23,17278763008,15305801728
8/28/2017,1085.08,15865899008,15709258752
8/25/2017,1085.37,19749466112,15552266240
8/24/2017,1082.45,15670701056,15210870784
8/23/2017,1075.6,11272526848,15273740288
8/22/2017,1072.52,10921330688,16077536256
8/21/2017,1063.66,10534868992,16621327360
8/18/2017,1059.54,14576156672,17572495360
8/17/2017,1063.32,11559376896,19886194688
8/16/2017,1060.27,14085653504,20109070336
8/15/2017,1052.51,15480517632,20092461056
8/14/2017,1053.65,10678090752,20296316928
8/11/2017,1042.8,22273267712,20621836288
8/10/2017,1056.21,17430552576,20065757184
8/9/2017,1068.92,22209855488,20157493248
8/8/2017,1078.53,23330613248,19641835520
8/7/2017,1075.36,13511022592,19184302080
8/4/2017,1067.26,14628532224,19124299776
8/3/2017,1064.07,16613741568,18979338240
8/2/2017,1069.97,23329458176,18937210880
8/1/2017,1069,19078195200,18831308800
7/31/2017,1066.23,24802400256,18579681280
7/28/2017,1062.97,49281638400,17806489600
7/27/2017,1068.95,14902504448,15451700224
7/26/2017,1062.29,13836533760,15496169472
7/25/2017,1061.69,18538334208,15618778112
7/24/2017,1064.27,15560908800,15291443200
7/21/2017,1060.18,13932065792,15246269440
7/20/2017,1059.4,18806595584,15493466112
7/19/2017,1060.12,14474989568,15478088704
7/18/2017,1053.23,16467611648,15741699072
7/17/2017,1051.55,12610972672,15958727680
7/14/2017,1047.05,12454125568,15870887936
7/13/2017,1040.72,15981821952,16500737024
7/12/2017,1029.9,21740924928,17285672960
7/11/2017,1018.2,15303779328,16819830784
7/10/2017,1009.29,13204545536,17709293568
7/7/2017,1002.48,13959786496,17973538816
7/6/2017,1006.16,15569552384,19648677888
7/5/2017,1009.85,15675651072,22183651328
7/4/2017,1006.72,13628316672,22286831616
7/3/2017,1014.24,14883298304,22384965632
6/30/2017,1010.8,17640019968,21866680320
6/29/2017,1014.02,18575931392,21876826112
6/28/2017,1012.1,18429153280,21719244800
6/27/2017,1016.68,19723040768,21482754048
6/26/2017,1019.11,11293376512,20916488192
6/23/2017,1011.67,21901860864,21135824896
6/22/2017,1008.81,27755857920,21012705280
6/21/2017,1006.47,14753293312,20435888128
6/20/2017,1008.67,28645707776,21219080192
6/19/2017,1012.95,17168238592,19798507520
6/16/2017,1003.12,39086878720,19159617536
6/15/2017,1003.64,53594140672,17493495808
6/14/2017,1013.69,17223354368,14857432064
6/13/2017,1009.78,15100326912,15433037824
6/12/2017,1008.92,7109027328,15519605760
6/9/2017,1018.19,17792206848,16151653376
6/8/2017,1019.07,16212208640,16506717184
6/7/2017,1015.75,14881779712,16819997696
6/6/2017,1015.89,11229060096,16979431424
6/5/2017,1017.59,14583425024,18230736896
6/2/2017,1015.08,20055087104,18234554368
6/1/2017,1008.47,19103588352,17718763520
5/31/2017,1005.33,26501187584,17394800640
5/30/2017,1011.77,7337105408,16708012032
5/29/2017,1015.19,7584872960,16755715072
5/26/2017,1017,14095063040,16757939200
5/25/2017,1014.55,14053183488,17333157888
5/24/2017,1005.03,25857447936,17638502400
5/23/2017,1004.47,16398845952,16816955392
5/22/2017,1003.66,16589734912,16719875072
5/19/2017,995.67,23118172160,15618941952
5/18/2017,988.38,20911407104,15212290048
5/17/2017,1008.63,17273296896,15047313408
5/16/2017,1015.05,29998639104,15573046272
5/15/2017,1010.23,14640677888,15152719872
5/12/2017,1002.37,12318235648,15077702656
5/11/2017,1000.35,14244150272,15474756608
5/10/2017,995.09,16199340032,15931749376
5/9/2017,990.6,8052662272,15936634880
5/8/2017,985.11,7618225152,16451218432
5/5/2017,978.27,22723340288,16410611712
5/4/2017,980.07,18633361408,15365049344
5/3/2017,985.74,13534242816,15731261440
5/2/2017,988.19,14942639104,16138912768
5/1/2017,979.76,75743232,17496301568
4/28/2017,977.96,17018391552,19165646848
4/27/2017,979.66,18436751360,19451246592
4/26/2017,982.53,25159286784,19359576064
4/25/2017,982.65,23693752320,19015512064
4/24/2017,971.36,13515411456,18184710144
4/21/2017,961.78,18274058240,18265659392
4/20/2017,958.45,21099030528,18162284544
4/19/2017,952.92,16272621568,17775435776
4/18/2017,957.7,15771416576,17729937408
4/17/2017,962.71,7009124864,17663297536
4/14/2017,960.43,7039912448,18868324352
4/13/2017,962.85,24126541824,19410329600
4/12/2017,958.2,19649005568,18880761856
4/11/2017,954.44,35303489536,18861461504
4/10/2017,958,25115897856,17906894848
4/7/2017,961.61,21302386688,17816297472
4/6/2017,963.29,17061692416,18358259712
4/5/2017,969.22,19998345216,19208513536
4/4/2017,965.17,11231704064,18867722240
4/3/2017,965.15,14729649152,19292717056
3/31/2017,958.37,16723439616,19541493760
3/30/2017,969.47,15296297984,20674865152
3/29/2017,971.86,15590158336,23665199104
3/28/2017,970.32,14771811328,23197388800
3/27/2017,965.71,25084534784,24007657472
3/24/2017,969.13,15169987584,23514370048
3/23/2017,967.92,16183032832,24279695360
3/22/2017,966.97,19359494144,24739780608
3/21/2017,973.08,20984983552,24715292672
3/20/2017,972.35,23756935168,24942530560
3/17/2017,965.57,29431824384,24918317056
3/16/2017,963.2,29815508992,23845877760
3/15/2017,943.52,14886468608,22509699072
3/14/2017,939.97,17606627328,22760759296
3/13/2017,938.5,18461298688,22512273408
3/10/2017,926.14,33724018688,22171750400
3/9/2017,922.94,60151312384,21346304000
3/8/2017,934.9,8572992512,18531704832
3/7/2017,936.5,26925838336,19550683136
3/6/2017,934.42,17685219328,18953816064
3/3/2017,931.07,26649876480,19024287744
3/2/2017,936.37,23084296192,18278578176
3/1/2017,938.47,18992179200,17916850176
2/28/2017,936.37,24393555968,17823248384
2/27/2017,940.32,23393740800,17135086592
2/24/2017,943.52,13345221632,16709807104
2/23/2017,952.12,9772829696,17007891456
2/22/2017,950.95,18652368896,17485156352
2/21/2017,945.64,13879363584,17224329216
2/20/2017,943.58,13353443328,17318055936
2/17/2017,939.03,21342308352,17782042624
2/16/2017,945.62,17932322816,18611986432
2/15/2017,941.78,23857678336,19935967232
2/14/2017,934.08,17972840448,19720060928
2/13/2017,935.45,18742280192,20165027840
2/10/2017,930.16,15464230912,20053731328
2/9/2017,925.57,17658382336,20266461184
2/8/2017,921.68,17588150272,20612632576
2/7/2017,919.8,14071144448,21661999104
2/6/2017,922.99,17014540288,21659566080
2/3/2017,918.87,17816492032,22028212224
2/2/2017,915.21,16931813376,22557003776
2/1/2017,913,14739940352,22840446976
1/31/2017,909.23,15285257216,23698989056
1/30/2017,913.09,20313260032,24469639168
1/27/2017,915.92,33791453184,24156483584
1/26/2017,916.73,37792043008,23217360896
1/25/2017,912.16,20619085824,22287187968
1/24/2017,908.63,24647358464,22358243328
1/23/2017,902.14,17072806912,22323941376
1/20/2017,893.28,18655182848,21216116736
1/19/2017,894.52,22850961408,24145641472
1/18/2017,897.89,33328644096,25108068352
1/17/2017,894.87,14034651136,24206395392
1/16/2017,889.11,22544238592,23966619648
1/13/2017,895.98,25748369408,22819074048
1/12/2017,896.64,21183457280,22264655872
1/11/2017,886.73,27618078720,21940238336
1/10/2017,885.7,26844989440,21842563072
1/9/2017,878.44,15615940608,21177280512
1/6/2017,881.11,19704614912,21891518464
1/5/2017,881.72,23839436800,23871356928
1/4/2017,871.45,21684922368,25460543488
1/3/2017,868.44,24132816896,26124064768
1/2/2017,861.88,455438272,26813921280
12/30/2016,862.27,62598070272,30426488832
12/29/2016,858.44,37287346176,31266134016
12/28/2016,851.18,19803574272,32174049280
12/27/2016,844.66,10437994496,31951253504
12/26/2016,842.45,5331065856,34342789120
12/23/2016,841.6,17432102912,35227459584
12/22/2016,842.51,16317195264,36584235008
12/21/2016,851.17,26152949760,38057873408
12/20/2016,851.31,16865745920,39125524480
12/19/2016,851.13,26329503744,39134044160
12/16/2016,856.4,49402195968,38518636544
12/15/2016,858.65,47677222912,36156162048
12/14/2016,872.76,31637747712,34764001280
12/13/2016,877.2,34480656384,33555175424
12/12/2016,872.24,54643949568,33929467904
12/9/2016,877.85,75192770560,31511037952
12/8/2016,879.32,50906062848,27234893824
12/7/2016,867.61,16461630464,24867117056
12/6/2016,861.49,46311022592,25373425664
12/5/2016,853.97,18601150464,23688458240
12/2/2016,853.07,37783711744,24197072896
12/1/2016,858.41,38421753856,23149375488
11/30/2016,862.83,42167746560,22893748224
11/29/2016,858.47,16993508352,22631409664
11/28/2016,863.17,17098392576,22347819008
11/25/2016,855.78,13965105152,22203813888
11/24/2016,852.02,26794792960,21790965760
11/23/2016,855.92,13505376256,20890734592
11/22/2016,857.45,40095051776,20866193408
11/21/2016,847.4,18367494144,19137697792
11/18/2016,844.53,11050621952,18798882816
11/17/2016,847.19,15389400064,18916341760
11/16/2016,847.15,24056244224,18855464960
11/15/2016,841.49,21036511232,18279972864
11/14/2016,838.96,26230396928,18276280320
11/11/2016,849.1,22068224000,17508233216
11/10/2016,875.63,34587344896,16626341888
11/9/2016,880.15,38232682496,15523081216
11/8/2016,902.45,12739644416,13995851776
11/7/2016,894.77,14938319872,14028353536
11/4/2016,880.12,7772391424,13939246080
11/3/2016,884.93,13291300864,14434298880
11/2/2016,890.21,13137270784,14805491712
11/1/2016,902.58,14167632896,15268653056
10/31/2016,905.09,13285260288,15739834368
10/28/2016,903.5,12812496896,16185791488
10/27/2016,905.31,14476238848,16292102144
10/26/2016,910.58,15423891456,16145719296
10/25/2016,918.25,20981114880,16269059072
10/24/2016,918.4,14709691392,15656473600
10/21/2016,911.24,8839840768,15632216064
10/20/2016,913.38,18038441984,16557816832
10/19/2016,913.35,15324241920,16679382016
10/18/2016,908.55,13227162624,17129896960
10/17/2016,894.71,13601718272,17906102272
10/14/2016,897.03,15198181376,18528634880
10/13/2016,890.65,18859194368,18902136832
10/12/2016,902.74,20084690944,19352143872
10/11/2016,905.57,21235355648,19155261440
10/10/2016,918.68,19974606848,19028768768
10/7/2016,914.81,14407153664,18835724288
10/6/2016,917.04,12280508416,19382177792
10/5/2016,915.26,17273978880,19995324416
10/4/2016,915.61,11792337920,20233240576
10/3/2016,911.61,14345825280,20769884160
9/30/2016,903.46,22723850240,22289676288
9/29/2016,913.39,19861923840,22874550272
9/28/2016,912.19,22081961984,23303176192
9/27/2016,911.13,24870256640,24023631872
9/26/2016,905.49,22939693056,24217432064
9/23/2016,917.5,20800704512,24679641088
9/22/2016,920.92,25609322496,28020383744
9/21/2016,905.65,17131432960,28143065088
9/20/2016,898.82,19337961472,28752592896
9/19/2016,897.68,17078947840,29034618880
9/16/2016,885.45,22603954176,28842977280
9/15/2016,888.98,21477711872,28595478528
9/14/2016,885.14,20842735616,28256606208
9/13/2016,886.01,19841976320,27719282688
9/12/2016,889.41,37142724608,27446018048
9/9/2016,909.32,31496955904,25977706496
9/8/2016,927.29,26291318784,25499885568
9/7/2016,926.04,32888784896,24847970304
9/6/2016,923.45,27777261568,24024674304
9/5/2016,909.6,29872828416,24760926208
9/2/2016,899.61,70911827968,25226682368
9/1/2016,891.08,27449546752,21597116416
8/31/2016,893.68,26274344960,20996259840
8/30/2016,898.92,23568367616,20253454336
8/29/2016,895.97,14204318720,19556378624
8/26/2016,901.39,18891462656,19507732480
8/25/2016,898.1,16394631168,19614842880
8/24/2016,896.75,12782885888,19755845632
8/23/2016,906.5,15742998528,19746727936
8/22/2016,904.22,15118054400,19682228224
8/19/2016,910.34,24329656320,19727933440
8/18/2016,916.4,16512577536,19332024320
8/17/2016,909.67,20539359232,19245025280
8/16/2016,915.6,38821044224,18915553280
8/15/2016,915.86,36859162624,17346392064
8/12/2016,910.08,16468339712,15779436544
8/11/2016,907.6,18436704256,15431519232
8/10/2016,902.99,15132259328,15137676288
8/9/2016,899.79,13112218624,15269174272
8/8/2016,895.53,13474632704,16194585600
8/5/2016,885.52,20498108416,16293039104
8/4/2016,876.04,18509670400,16083080192
8/3/2016,868.18,12646136832,15953531904
8/2/2016,876.77,14775504896,16684813312
8/1/2016,882.55,15803616256,16999271424
7/29/2016,873.47,18391019520,17075359744
7/28/2016,875.52,15207602176,16706105344
7/27/2016,874.05,15597263872,17190737920
7/26/2016,870.72,15283627008,16982596608
7/25/2016,869.1,13354840064,16639019008
7/22/2016,869.3,11249589248,16502230016
7/21/2016,871.17,14029057024,16469919744
7/20/2016,870.76,17104731136,17181304832
7/19/2016,868.12,26993381376,17137356800
7/18/2016,870.13,14951440384,16620689408
7/15/2016,867.84,17348718592,16748224512
7/14/2016,865.93,16566452224,17693251584
7/13/2016,856.36,23615350784,17461798912
7/12/2016,854.08,19492388864,17048799232
7/11/2016,846.73,16944940032,16769895424
7/8/2016,828.84,12852193280,17419382784
7/7/2016,826.99,22477084672,19819997184
7/6/2016,819.19,12475151360,20055500800
7/5/2016,831.68,10129960960,21335160832
7/4/2016,843.42,11303012352,23015450624
7/1/2016,839.25,10764926976,22793590784
6/30/2016,834.1,24699852800,24128565248
6/29/2016,821.82,16445493248,25359185920
6/28/2016,805.24,19243372544,26016755712
6/27/2016,794.56,16864467968,26355800064
6/24/2016,805.87,31524126720,26326091776
6/23/2016,835.43,13094648832,25578199040
6/22/2016,829.33,17420361728,25798281216
6/21/2016,825.35,15308838912,26037133312
6/20/2016,821.17,26687240192,27286231040
6/17/2016,806.22,48861425664,26415276032
6/16/2016,799.78,26009630720,24228823040
6/15/2016,808.19,31670042624,24146515968
6/14/2016,803.06,35334332416,23668838400
6/13/2016,809.46,7975110656,22401857536
6/10/2016,823.82,30789529600,22826024960
6/9/2016,837.03,43159171072,22158766080
6/8/2016,842.38,26309046272,20395927552
6/7/2016,835.9,24329021440,19601870848
6/6/2016,823.26,16418836480,19690489856
6/3/2016,816.18,20305762304,20072329216
6/2/2016,809.34,16395866112,20105091072
6/1/2016,807.22,21003157504,20553066496
5/31/2016,807.45,34045300736,21175320576
5/30/2016,807.66,13622920192,20603514880
5/27/2016,808.29,16064629760,20187258880
5/26/2016,802.93,24775002112,20494360576
5/25/2016,799.68,24504879104,20560001024
5/24/2016,787.99,16329639936,22011858944
5/23/2016,788.9,14337618944,21526181888
5/20/2016,785.26,20780640256,20700833792
5/19/2016,781.84,16716589056,21193992192
5/18/2016,794.22,14398208000,21437485056
5/17/2016,801.64,25658300416,21921210368
5/16/2016,797.43,22146439168,21804949504
5/13/2016,796.07,20797179904,21745022976
5/12/2016,806.68,23115479040,22174236672
5/11/2016,807.97,30336997376,22735718400
5/10/2016,806.91,25468188672,22507659264
5/9/2016,800.91,7379096576,23272323072
5/6/2016,805.34,20671156224,24789305344
5/5/2016,809.46,25759600640,25532397568
5/4/2016,813.52,46282739712,26390380544
5/3/2016,821.09,9044507648,25051260928
5/2/2016,835.57,1957390080,25900001280
4/29/2016,840.19,28178006016,27185037312
4/28/2016,844.06,20368996352,26737602560
4/27/2016,843.17,21654083584,26522933248
4/26/2016,842.63,23914373120,26243907584
4/25/2016,839.2,21247561728,25770596352
4/22/2016,845.21,27235364864,25420871680
4/21/2016,853.69,31537709056,25345046528
4/20/2016,849.45,26916116480,25925877760
4/19/2016,852.73,36938137600,25702518784
4/18/2016,843.68,30133850112,24515438592
4/15/2016,846.7,31817521152,23434391552
4/14/2016,845.45,38629339136,21737791488
4/13/2016,844.15,26195968000,20333950976
4/12/2016,830.88,21775595520,19939188736
4/11/2016,824.01,21232924672,20294811648
4/8/2016,816.82,21466494976,20392259584
4/7/2016,809.29,17148952576,21124124672
4/6/2016,809.03,17468706816,22045802496
4/5/2016,812.97,16814716928,22006013952
4/4/2016,826.78,16001667072,23048800256
4/1/2016,826.19,26097995776,23238176768
3/31/2016,836.8,40250187776,23004280832
3/30/2016,833.98,23565735936,21897527296
3/29/2016,814.83,19131924480,21654304768
3/28/2016,813.04,13918140416,21033435136
3/25/2016,812.32,6368512512,21739190272
3/24/2016,813.61,17571729408,22735271936
3/23/2016,821.71,20274548736,23183882240
3/22/2016,830.51,27109935104,23337566208
3/21/2016,829.06,22694641664,23401449472
3/18/2016,826.75,32444467200,23544481792
3/17/2016,816.9,30974128128,22768951296
3/16/2016,791.18,16871870464,22182787072
3/15/2016,790.68,32456515584,22470895616
3/14/2016,803.45,18842318848,20785629184
3/11/2016,800.91,22589556736,20316340224
3/10/2016,790.74,23648874496,20258058240
3/9/2016,787.69,19917408256,20897396736
3/8/2016,788.09,9818891264,21114986496
3/7/2016,795.18,24504457216,21924995072
3/4/2016,790.97,21309741056,21610491904
3/3/2016,780.19,24300869632,21386100736
3/2/2016,769.1,22579804160,21785151488
3/1/2016,752.92,28068208640,21366630400
2/29/2016,740.33,24840126464,20986343424
2/26/2016,740.02,20811491328,20233822208
2/25/2016,735.35,22181658624,20069779456
2/24/2016,736.53,21193498624,20359862272
2/23/2016,744.76,7177545216,20688549888
2/22/2016,749.42,11802980352,21890658304
2/19/2016,740.98,21715318784,22735644672
2/18/2016,746.24,33238941696,24047245312
2/17/2016,735.78,23181273088,24820277248
2/16/2016,731.4,21969022976,24926648320
2/15/2016,726.86,19786887168,24825673728
2/12/2016,711.24,17943885824,25468332032
2/11/2016,713.04,30286630912,27913537536
2/10/2016,730.58,16301986816,28555384832
2/9/2016,729.88,22363893760,30362302464
2/8/2016,734.13,13552308224,31372240896
2/5/2016,739.61,18350850048,32519178240
2/4/2016,739.55,26532898816,34314885120
2/3/2016,721.65,26123825152,34541539328
2/2/2016,728.71,25209180160,34555895808
2/1/2016,742.74,24477775872,34872123392
1/29/2016,742.37,41389330432,34686410752
1/28/2016,722.23,44834414592,32553805824
1/27/2016,715.98,24776841216,30390147072
1/26/2016,708.33,20454410240,30118864896
1/25/2016,716.08,29426757632,30131042304
1/22/2016,710.66,54621949952,29158043648
1/21/2016,688.52,39914340352,25522239488
1/20/2016,692.76,43405750272,23052697600
1/19/2016,714.37,37512982528,25659039744
1/18/2016,703.41,30756370432,24707633152
1/15/2016,709.19,45286436864,23386513408
1/14/2016,723.15,29932709888,20894799872
1/13/2016,729.56,26339168256,19540144128
1/12/2016,723.21,29952581632,18867748864
1/11/2016,723.36,21692147712,17848997888
1/8/2016,740.07,9400222720,17637558272
1/7/2016,738.86,12379522048,18895820800
1/6/2016,759.81,20707635200,20265605120
1/5/2016,768.46,20637052928,20515600384
1/4/2016,767.77,14831773696,21162969088
1/1/2016,794.21,84907016,22157455360
12/31/2015,794.14,2871189248,23523422208
12/30/2015,791.47,82500894720,25103364096
12/29/2015,799.69,23241881600,21782972416
12/28/2015,800.32,10939563008,21489201152
12/25/2015,804.29,7910745088,21912494080
12/24/2015,804.06,9612883968,23002556416
12/23/2015,803.13,16253217792,23283595264
12/22/2015,794.61,14671324160,23385079808
12/21/2015,791.43,18520547328,23872569344
12/18/2015,789.71,28274180096,24918319104
12/17/2015,798.59,32926279680,24454383616
12/16/2015,790.34,24457564160,23506466816
12/15/2015,779.41,30347573248,23224463360
12/14/2015,771.22,29749071872,23632814080
12/11/2015,773.56,20574412800,22674276352
12/10/2015,789.02,26570307584,22466338816
12/9/2015,795.23,32695029760,22288678912
12/8/2015,795.46,18835318784,21990856704
12/7/2015,807.79,17288947712,23589959680
12/4/2015,812.27,24261687296,23604865024
12/3/2015,819.25,13828455424,23775059968
12/2/2015,821.78,17775493120,23863928832
12/1/2015,825.48,21983657984,23871031296
11/30/2015,814.3,34206816256,23718825984
11/27/2015,826.36,21315135488,22442205184
11/26/2015,838.09,18707529728,22592129024
11/25/2015,836.15,20227500032,23217905664
11/24/2015,839.3,36472852480,22556375040
11/23/2015,841.11,15370986496,22458812416
11/20/2015,843.48,17455376384,22479376384
11/19/2015,837.14,23905398784,22723086336
11/18/2015,822.84,28227698688,22852155392
11/17/2015,824.09,42821849088,22632945664
11/16/2015,813.38,17512523776,21259089920
11/13/2015,821.12,26814640128,22195433472
11/12/2015,833.74,15161473024,22029813760
11/11/2015,833.38,17882019840,23097393152
11/10/2015,833.39,19700596736,23076306944
11/9/2015,843.57,15057496064,23510073344
11/6/2015,852.47,23563993088,24145797120
11/5/2015,864.14,28094195712,24239282176
11/4/2015,868.16,10304533504,24070328320
11/3/2015,860.77,35009417216,24527437824
11/2/2015,850.23,15679434752,23895492608
10/30/2015,847.84,21111017472,26026219520
10/29/2015,846.14,25841451008,27160240128
10/28/2015,860.3,24939544576,28423944192
10/27/2015,862.71,22214010880,29954613248
10/26/2015,867.65,31557666816,29825933312
10/23/2015,868.56,24330352640,29467899904
10/22/2015,858.17,31175172096,28866002944
10/21/2015,859.1,17565710336,27403407360
10/20/2015,864.47,26207098880,27732334592
10/19/2015,867.25,24593354752,27201105920
10/16/2015,865.28,24966266880,26331869184
10/15/2015,864.73,25559894016,26166769664
10/14/2015,849.4,17161168896,26680725504
10/13/2015,854.29,25530230784,26998984704
10/12/2015,865.23,47640363008,26496940032
10/9/2015,859.32,38121324544,24169205760
10/8/2015,848.37,44797014016,23671963648
10/7/2015,850.78,47899582464,21816381440
10/6/2015,828.68,20283787264,20755650560
10/5/2015,821.26,26187182080,20582420480
10/2/2015,804.1,15301881856,19926575104
10/1/2015,797.61,9236259840,20202725376
9/30/2015,792.05,22499596288,20934000640
9/29/2015,776.35,18238689280,21109878784
9/28/2015,781.57,11554807808,24143341568
9/25/2015,789.15,22489772032,24289968128
9/24/2015,785.68,33269235712,24233060352
9/23/2015,791.79,21935028224,22961244160
9/22/2015,808.23,17999587328,23016828928
9/21/2015,815.63,12724324352,24441049088
9/18/2015,829.86,30662699008,25238073344
9/17/2015,827.5,16963303424,24827897856
9/16/2015,822.71,31988604928,25988728832
9/15/2015,806.78,17685348352,25930280960
9/14/2015,807.66,16349474816,27079823360
9/11/2015,802.49,19444137984,28634949632
9/10/2015,804.16,20205389824,28849383424
9/9/2015,809.51,25137776640,29040160768
9/8/2015,790.57,63740628992,28607907840
9/7/2015,778.18,13754216448,25644630016
9/4/2015,788.59,21636147200,26147596288
9/3/2015,801.48,14191985664,25743204352
9/2/2015,796.68,22768805888,26218371072
9/1/2015,801.11,39362895872,26706720768
8/31/2015,818.73,24679696384,25705353216
8/28/2015,820.25,24510060544,25730187264
8/27/2015,813.08,34375770112,25007464448
8/26/2015,787.3,31111886848,24036855808
8/25/2015,788.54,34928463872,24083163136
8/24/2015,771.77,39676387328,24285519872
8/21/2015,812.38,22660648960,23172186112
8/20/2015,830.28,23067037696,23600005120
8/19/2015,840.51,18653976576,23824574464
8/18/2015,848.12,19291473920,24262209536
8/17/2015,854.71,21298698240,24535312384
8/14/2015,863.83,15570264064,24636153856
8/13/2015,864.8,21319485440,25155516416
8/12/2015,861.71,30094061568,24695760896
8/11/2015,878.27,24342374400,23807461376
8/10/2015,887.7,25052219392,23319209984
8/7/2015,885.07,13669222400,22884495360
8/6/2015,884.93,19816626176,22925389824
8/5/2015,891.95,31806515200,22705111040
8/4/2015,893.11,37963816960,22378639360
8/3/2015,890.85,22976370688,22011559936
7/31/2015,901.68,29077923840,22007898112
7/30/2015,894.07,26435581952,22250422272
7/29/2015,900.12,25218504704,22325280768
7/28/2015,891.24,23388030976,23309471744
7/27/2015,892.6,22811314176,23767922688
7/24/2015,910.4,23360686080,24645392384
7/23/2015,923.56,14423172096,24788021248
7/22/2015,931.14,16769562624,26115708928
7/21/2015,939.81,17018605568,26746181632
7/20/2015,935.45,18531481600,28255117312
7/17/2015,941.68,14282643456,28409100288
7/16/2015,941.69,16512471040,28983179264
7/15/2015,937.98,26909409280,30400870400
7/14/2015,940.83,32457652224,31393155072
7/13/2015,943.01,22921422848,32551677952
7/10/2015,932.85,32715788288,35824644096
7/9/2015,919.78,27558459392,36119740416
7/8/2015,904.57,39981391872,35676090368
7/7/2015,930.25,30264772608,35091394560
7/6/2015,943.44,35973353472,35924889600
7/3/2015,964.31,25500147712,38813679616
7/2/2015,971.47,34338469888,37642014720
7/1/2015,971.91,26226663424,37570625536
6/30/2015,972.25,39652642816,38999687168
6/29/2015,959.42,20841211904,42070171648
6/26/2015,980.63,22893821952,45691789312
6/25/2015,988.18,37777838080,48709578752
