Date,Close,Volume,SMAVG (15)
3/28/2017,1027.12695,383234912,454964640
3/27/2017,1018.67682,409769792,454710240
3/24/2017,1020.46716,421094080,453752832
3/23/2017,1021.64386,394253312,450574688
3/22/2017,1021.40741,438087392,451082496
3/21/2017,1021.43494,497639264,455452672
3/20/2017,1035.86108,364635712,461994368
3/17/2017,1039.83899,1244664832,462800224
3/16/2017,1043.34094,378071840,408353376
3/15/2017,1045.13452,411308160,410618880
3/14/2017,1036.83472,334190016,409240768
3/13/2017,1040.56201,354769376,416322400
3/10/2017,1041.09961,384947104,426322528
3/9/2017,1038.33777,388744704,427829728
3/8/2017,1037.08386,419058912,431707936
3/7/2017,1041.16089,379419296,431710176
3/6/2017,1045.55872,395408288,431367680
3/3/2017,1050.31628,373422336,429783072
3/2/2017,1050.64307,401870080,431662752
3/1/2017,1057.50952,503640128,431389568
2/28/2017,1042.16626,595764928,424534656
2/27/2017,1044.58911,376723136,410666496
2/24/2017,1043.3844,427962336,414317024
2/23/2017,1043.51758,412054528,413685856
2/22/2017,1041.64868,390636512,415479168
2/21/2017,1043.57568,440414432,427863488
2/17/2017,1036.23157,504771168,426407264
2/16/2017,1034.64575,407555040,417861152
2/15/2017,1036.25378,446918048,419950112
2/14/2017,1031.23999,419092512,422231136
2/13/2017,1025.91003,374281728,423526496
2/10/2017,1020.19696,371639200,425072640
2/9/2017,1016.33521,401617280,436963456
2/8/2017,1009.09583,397772512,436362944
2/7/2017,1009.53723,400816512,435492256
2/6/2017,1010.94141,387742272,440219232
2/3/2017,1014.28668,431481376,439415136
2/2/2017,1004.65503,418494912,435372352
2/1/2017,1004.22742,438953792,435439264
1/31/2017,1006.32135,576401728,437262304
1/30/2017,1005.77899,418571040,425564320
1/27/2017,1011.87476,376579520,421891072
1/26/2017,1015.18536,438889472,425737856
1/25/2017,1016.48816,481132960,425189920
1/24/2017,1007.57703,438522912,426221952
1/23/2017,999.63959,397474048,423906816
1/20/2017,1004.18719,550001728,414432864
1/19/2017,1000.52747,392609248,396433792
1/18/2017,1005.83398,384712320,385020512
1/17/2017,1004.30896,471720960,374436672
1/13/2017,1008.93402,375681184,366967200
1/12/2017,1007.42889,370839360,363305504
1/11/2017,1010.5705,419498752,364059168
1/10/2017,1006.99628,466299488,360668672
1/9/2017,1006.28101,400931968,407141920
1/6/2017,1012.93134,363472224,412463648
1/5/2017,1011.79248,434281056,424483040
1/4/2017,1015.7478,430670560,425330336
1/3/2017,1010.33051,496613632,429785760
12/30/2016,1001.12305,403795680,425200864
12/29/2016,1003.38934,255364672,430705120
12/28/2016,1004.34137,280015936,450276992
12/27/2016,1013.24518,221409744,459484608
12/23/2016,1011.76489,225955024,476654112
12/22/2016,1010.30841,359678816,491370912
12/21/2016,1011.71924,320755840,505697536
12/20/2016,1013.76227,382144256,539923584
12/19/2016,1009.67426,368641088,544500928
12/16/2016,1008.48981,1163398528,548556736
12/15/2016,1010.17267,480757568,484695808
12/14/2016,1005.00958,543763008,479790432
12/13/2016,1015.66986,446990592,473662624
12/12/2016,1010.52759,497502144,472980640
12/9/2016,1011.09088,427840288,473130528
12/8/2016,1006.14606,486359520,473964192
12/7/2016,1003.22968,548942464,470109728
12/6/2016,989.58258,418130400,468695328
12/5/2016,984.974,478952224,481380832
12/2/2016,979.57733,446706848,486766816
12/1/2016,980.59509,574578240,508330912
11/30/2016,977.95453,834146752,521544672
11/29/2016,973.89001,450804384,494435680
11/28/2016,974.16864,429478272,495131584
11/25/2016,980.13959,205484416,497900096
11/23/2016,975.90796,407176704,514243680
11/22/2016,973.07678,451846272,520135392
11/21/2016,970.85681,436760864,527282272
11/18/2016,964.28839,499750432,533323296
11/17/2016,965.62097,440344928,532574208
11/16/2016,962.55493,428542592,534701408
11/15/2016,968.96429,527726496,533900608
11/14/2016,961.90839,608413056,525237568
11/11/2016,955.13,559742080,510944736
11/10/2016,956.78998,770168064,505865984
11/9/2016,946.83002,772784960,483893824
11/8/2016,930.84998,427511616,461164384
11/7/2016,928.39001,461243232,457303328
11/4/2016,908.36475,471005504,451287616
11/3/2016,910.40002,450638208,448438336
11/2/2016,912.39001,495552480,447516480
11/1/2016,918.03003,559049344,438031776
10/31/2016,923.03998,527376544,430129376
10/28/2016,922.31506,488513856,418043072
10/27/2016,926.02002,472253248,416037440
10/26/2016,927.04999,416530336,411618496
10/25/2016,925.79999,397781120,414416672
10/24/2016,927.25,394020448,417536096
10/21/2016,925.15997,483561024,418129088
10/20/2016,928.28003,440585312,427586528
10/19/2016,929.28003,431843520,431017920
10/18/2016,926.38,369595680,431900992
10/17/2016,921.28998,371007616,435097568
10/14/2016,923.82001,428266080,437439552
10/13/2016,923.84998,436810464,435772576
10/12/2016,927.06,353281824,434212640
10/11/2016,926.62,440513696,441072512
10/10/2016,938,346081984,437124288
10/7/2016,933.88239,458429120,440771584
10/6/2016,936.51001,405968992,486735072
10/5/2016,936.46997,458503360,489494912
10/4/2016,930.04999,444572544,490487520
10/3/2016,935.53998,402914912,495952288
9/30/2016,938.79694,625422656,504637952
9/29/2016,930.08002,492056544,500793504
9/28/2016,938.81,445089216,495688640
9/27/2016,931.28003,417544352,492761024
9/26/2016,926.56,406137440,494644384
9/23/2016,935.03003,403261440,493821536
9/22/2016,940.14001,413411584,493476992
9/21/2016,934.98401,456179776,500814240
9/20/2016,924.26538,381290272,495302112
9/19/2016,925.06793,400791680,492813120
9/16/2016,923.94708,1147881088,492067552
9/15/2016,928.60999,447366752,439819520
9/14/2016,920.60999,473392512,434843808
9/13/2016,923.83002,526543872,428108576
9/12/2016,940.46002,533200192,417347648
9/9/2016,927.31,567755840,411214624
9/8/2016,950.17999,415483584,401178720
9/7/2016,949.12,401175200,399904000
9/6/2016,949.20001,445794560,399039008
9/2/2016,946.91577,393794624,392245568
9/1/2016,942.65997,398093472,388201568
8/31/2016,943.84003,523470400,386247776
8/30/2016,946.29999,373497792,374513344
8/29/2016,946.81,343955168,371928512
8/26/2016,940.26001,389608064,374623232
8/25/2016,942.57001,364160768,378759904
8/24/2016,943.63,372731072,380071136
8/23/2016,947.46997,372363968,383397376
8/22/2016,945.83002,365129920,391103616
8/19/2016,947.29327,441204832,395259200
8/18/2016,949.84998,417217536,407642560
8/17/2016,946.13,396362784,408434304
8/16/2016,943.88,388200256,414936160
8/15/2016,947.83002,343892832,416043776
8/12/2016,944.87,333134560,419473280
8/11/2016,945.53003,368786912,423839840
8/10/2016,939.95001,347453536,427969504
8/9/2016,944.20001,334725504,430212320
8/8/2016,944.65997,384376032,434206560
8/5/2016,944.16602,451657984,433800416
8/4/2016,934.45001,383829184,436926208
8/3/2016,935.16998,422624960,439617312
8/2/2016,930.61859,487957344,438606304
8/1/2016,936.31,427463936,437950112
7/29/2016,941.35999,626954944,436239360
7/28/2016,940.28998,429093728,425954976
7/27/2016,940.95001,493890912,426546560
7/26/2016,944.42999,404814112,428085760
7/25/2016,942.81,395335456,435864544
7/22/2016,946.7973,398633280,438619168
7/21/2016,941.90002,430731424,459148128
7/20/2016,945.07001,381096064,466652224
7/19/2016,943.56,394638880,478903872
7/18/2016,945.06,378284192,498659936
7/15/2016,943.53998,498544640,543999616
7/14/2016,944.21002,424195840,538166144
7/13/2016,939.27002,407459872,537103168
7/12/2016,938.12,478114368,538237568
7/11/2016,929.59998,401802688,537969344
7/8/2016,926.34003,472689120,578438464
7/7/2016,912.17999,437967744,576028096
7/6/2016,913.82001,516978944,577240448
7/5/2016,909.10999,521495712,572953536
7/1/2016,918.81,436654560,566756352
6/30/2016,917.9566,706567936,566661120
6/29/2016,904.10291,543292928,544801536
6/28/2016,887.85999,564870720,534769376
6/27/2016,872.90002,690979840,525209152
6/24/2016,890.25,1058379008,507304928
6/23/2016,925.40002,411042944,466787552
6/22/2016,911.81,408251360,474061600
6/21/2016,913.17847,424475168,476314048
6/20/2016,910.28998,474091168,495796352
6/17/2016,905.17999,1008840192,491408352
6/16/2016,904.59998,436533408,449026880
6/15/2016,901.47998,456153312,449724448
6/14/2016,903,452674496,448062880
6/13/2016,906.28003,428538496,445436544
6/10/2016,913.16998,435225600,452973536
6/9/2016,921.89001,378673920,455525888
6/8/2016,924.40002,392811104,459330656
6/7/2016,921.51001,421467456,467753440
6/6/2016,919.17999,422416256,468690816
6/3/2016,912.96997,450618400,470389504
6/2/2016,915.71997,520153568,470941472
6/1/2016,913.27002,442038080,466400416
5/31/2016,911.57001,716709824,464364128
5/27/2016,912.66998,408270976,446203808
5/26/2016,908.89105,373118336,450236064
5/25/2016,910.45447,446996960,456770624
5/24/2016,902.35999,431229856,460115328
5/23/2016,892.10999,413279264,465457184
5/20/2016,894.00409,541593472,470047584
5/19/2016,889.15002,473511008,479443328
5/18/2016,891.21002,435745216,482895648
5/17/2016,891.03998,519152736,487488768
5/16/2016,897.38,435528096,484494464
5/13/2016,889.40002,447896544,484271296
5/12/2016,898.98999,458898176,490334496
5/11/2016,898.92999,452037472,495001824
5/10/2016,906.32001,411494080,497322592
5/9/2016,895.15002,444304928,500390208
5/6/2016,897.16998,468754816,499745504
5/5/2016,895.16998,471136672,503704576
5/4/2016,895.64001,497167392,502368224
5/3/2016,902.45001,511357952,502355232
5/2/2016,912.10999,482135136,500077408
4/29/2016,906.23999,682529920,499468160
4/28/2016,911.867,525295712,482373248
4/27/2016,920.37,504641952,480450880
4/26/2016,914.78003,474237888,478055392
4/25/2016,910.40002,432180832,482329856
4/22/2016,913.82593,538844288,481448672
4/21/2016,907.92999,528908192,479963744
4/20/2016,914.34998,486849024,478435808
4/19/2016,912.33002,457508480,472444064
4/18/2016,904.81,434634464,472449312
4/15/2016,898.47253,528140800,467858496
4/14/2016,900.32001,451091104,464831776
4/13/2016,899.72998,496972704,463560576
4/12/2016,889.34003,477190784,459999872
4/11/2016,879.28003,472996320,456475008
4/8/2016,880.09998,426106240,518560192
4/7/2016,875.90002,496460128,525693312
4/6/2016,886.51001,468709472,525871392
4/5/2016,879.01001,538354816,522965056
4/4/2016,888.54999,418963456,516076768
4/1/2016,891.96002,516569984,522424800
3/31/2016,888.95001,505989408,524007584
3/30/2016,890.78998,396972896,523071936
3/29/2016,887.17999,457587200,534096864
3/28/2016,882.28003,365772096,538344192
3/24/2016,881.63,482739968,556724864
3/23/2016,882.46002,432023232,561487744
3/22/2016,889.78998,443562240,569531200
3/21/2016,892.13,424317728,580093952
3/18/2016,892.21002,1404273920,597240192
3/17/2016,886.54999,533103168,539895040
3/16/2016,878.15997,499131392,535587104
3/15/2016,873.56,425114176,537842752
3/14/2016,876.46997,435030624,543166208
3/11/2016,878.85999,514183936,549633024
3/10/2016,864.78998,540311936,561010624
3/9/2016,864.48999,491954432,564197760
3/8/2016,860.23999,562347008,574493504
3/7/2016,873.31,521297216,580970048
3/4/2016,868.01001,641482368,588763264
3/3/2016,864.01001,554182976,596791680
3/2/2016,858.59003,552675200,599715840
3/1/2016,851.96997,602003200,606694016
2/29/2016,833.62,681510912,618036544
2/26/2016,840.37,544097536,616194496
2/25/2016,841.15002,468483872,625540864
2/24/2016,832.41998,532965728,641037568
2/23/2016,829.26001,504965792,646495360
2/22/2016,840.71002,532033728,649695232
2/19/2016,828.01001,684847552,675726016
2/18/2016,829.96002,588119040,671511552
2/17/2016,831.97998,646390464,673973056
2/16/2016,819.52002,659495232,668008256
2/12/2016,807.37,638195456,664673024
2/11/2016,788.66998,761908096,665519360
2/10/2016,801.83002,598045824,660299008
2/9/2016,805.19,657347776,676263552
2/8/2016,808.26001,772141056,678523072
2/5/2016,817.52002,653880576,689286656
2/4/2016,825.84003,684292352,694184640
2/3/2016,821.45001,700934848,694371200
2/2/2016,813.17999,614832704,688258368
2/1/2016,830.15002,552963648,688314048
1/29/2016,831.90369,922495808,693121600
1/28/2016,811.03998,621630528,676110784
1/27/2016,808.10999,625041408,672520960
1/26/2016,811.91998,556918400,663247104
1/25/2016,797.09998,609466880,667575360
1/22/2016,812.56,650890816,652301952
1/21/2016,798.39001,683602048,626847616
1/20/2016,792.84998,837514816,601223552
1/19/2016,805.58002,691240064,565080384
1/15/2016,806.56,933594752,532551872
1/14/2016,823.95001,727350528,499721920
1/13/2016,810.35999,687090560,481116096
1/12/2016,828.19,609242240,467757824
1/11/2016,823.60999,615667776,516366240
1/8/2016,824.57001,625077312,507297056
1/7/2016,834.66998,667333568,500061568
1/6/2016,853.56,567783360,489724256
1/5/2016,867.28003,485933568,490366528
1/4/2016,865.02179,621841856,493145664
12/31/2015,876.09003,380366464,481860352
12/30/2015,882.90002,269075136,490601472
12/29/2015,889.67999,299241344,504996128
12/28/2015,881.60999,295367584,515577728
12/24/2015,885.73999,203312016,531066016
12/23/2015,887.53003,441145408,553818944
12/22/2015,873.52002,448263424,553454976
12/21/2015,864.08002,486716096,552721472
12/18/2015,857.48999,1338368512,560418368
12/17/2015,872.29999,479629984,483026400
12/16/2015,886.51001,516544992,472960128
12/15/2015,874.51001,512273952,468827808
12/14/2015,861.90997,577417728,463430656
12/11/2015,858.73999,527620288,458876544
12/10/2015,875.31,452562464,450220576
12/9/2015,873.64001,511483168,449922144
12/8/2015,877.38,484994976,450861216
12/7/2015,887.03998,457965440,447784032
12/4/2015,894.92999,527692000,448982368
12/3/2015,878.14001,544605888,442375936
12/2/2015,889.75,435686080,431088416
12/1/2015,902.07001,437260960,428985984
11/30/2015,892.92999,602169088,433221824
11/27/2015,895.28003,177488944,425999392
11/25/2015,894.70001,328636000,441992416
11/24/2015,895.77002,454560064,449657664
11/23/2015,892.84998,431316960,447831008
11/20/2015,894.35999,509105824,447713152
11/19/2015,893.85999,397780896,453028544
11/18/2015,895.41998,448085824,453464704
11/17/2015,881.90002,525569504,456040864
11/16/2015,884.44,438836928,452612544
11/13/2015,870.34003,475940416,451466592
11/12/2015,877.34998,428595872,453738528
11/11/2015,891.65002,375293088,463056576
11/10/2015,895.09998,404149536,467644576
11/9/2015,892.46997,500798528,467852480
11/6/2015,901.64001,493832544,463906656
11/5/2015,901.01001,417384192,466555616
11/4/2015,901.66998,443614656,471884864
11/3/2015,906.5,427160320,472649024
11/2/2015,903.07001,429549312,472315520
10/30/2015,891.01001,588836736,466476512
10/29/2015,894.96997,404323072,457959520
10/28/2015,897.15997,486728256,459875840
10/27/2015,885.03003,474144640,464413856
10/26/2015,889.39001,421647520,466337440
10/23/2015,893.60999,510019488,473959136
10/22/2015,888.73999,568366528,477220544
10/21/2015,873.09998,444113344,471971776
10/20/2015,878.34143,407268160,483321952
10/19/2015,877.78998,441611072,490452672
10/16/2015,880.58002,533566976,497915904
10/15/2015,876.95001,497322688,496508544
10/14/2015,863.85999,455077024,498724480
10/13/2015,868.51001,422158016,493536992
10/12/2015,873.91998,341964256,499884384
10/9/2015,874.16998,461081984,504881216
10/8/2015,875.85565,433067840,565276224
10/7/2015,867.12,554798400,571924736
10/6/2015,859.96002,502998272,564540416
10/5/2015,860.59003,535972992,557493696
10/2/2015,842.37836,558940544,548775040
10/1/2015,831.13,489634976,540490816
9/30/2015,831.71002,614366144,540728384
9/29/2015,817.85999,514228896,531743424
9/28/2015,814.96002,553559744,530713024
9/25/2015,834.40924,512456576,526396576
9/24/2015,831.5,530561664,523002560
9/23/2015,833.84003,377264352,522896736
9/22/2015,836.20001,517369184,539711360
9/21/2015,846.54999,416916608,542028608
9/18/2015,841.84998,1367007360,549897600
9/17/2015,858.17999,532794976,503842496
9/16/2015,863.03003,444034304,518645728
9/15/2015,854.28998,397297344,539360320
9/14/2015,843.22998,405193120,574511040
9/11/2015,846.73999,434676640,597824768
9/10/2015,844.02002,493198464,601052096
9/9/2015,840.82001,479592128,596431168
9/8/2015,852.90002,498772928,585999104
9/4/2015,832.21997,488813088,573061824
9/3/2015,846.70001,461546112,562405760
9/2/2015,843.42999,528974496,556277824
9/1/2015,831.28003,629483392,551733952
8/31/2015,857.31,552128192,536798016
8/28/2015,861.31329,534951136,526449344
8/27/2015,860.53003,676180992,516219264
8/26/2015,838.58002,754843392,500037728
8/25/2015,810.09998,754753664,477283616
8/24/2015,823.39001,924558144,453035424
8/21/2015,858.87,754899136,417541984
8/20/2015,884.29999,483086432,397907136
8/19/2015,901.76001,423883872,388930144
8/18/2015,910.81,323111104,387397184
8/17/2015,912.89001,304714272,395560384
8/14/2015,910.20001,328971648,406858720
8/13/2015,906.47998,369627424,414350848
8/12/2015,908.37,460816576,417336608
8/11/2015,908.23999,405444288,414990272
8/10/2015,916.84003,396898144,413873120
8/7/2015,903.64001,381499712,410895392
8/6/2015,907.78003,433457984,415330336
8/5/2015,910.96997,413531872,411518144
8/4/2015,908.10999,391030880,409580384
8/3/2015,910.33002,392156288,407063136
7/31/2015,914.40997,460376576,404994080
7/30/2015,918.14001,348431296,397570304
7/29/2015,918.59003,400889632,400979872
7/28/2015,910.67999,445559328,390643200
7/27/2015,899.40997,474189056,390891616
7/24/2015,904.87,441353856,387320032
7/23/2015,916.22998,414413792,381381504
7/22/2015,922.08002,425621408,379922784
7/21/2015,921.90997,388687008,387225216
7/20/2015,927.20001,352231968,389171584
7/17/2015,928.71997,448024064,408474560
7/16/2015,932.15997,376275072,402398816
7/15/2015,926.42999,384465536,402683040
7/14/2015,927.90002,353272192,398470176
7/13/2015,923.96997,361120448,396558592
7/10/2015,915.40002,349019872,433709184
7/9/2015,905.53003,399575040,436972608
7/8/2015,902.62,245839344,433481376
7/7/2015,918.35999,449285440,436374016
7/6/2015,912.53003,420615296,430062176
7/2/2015,917.46002,352276224,423580736
7/1/2015,918.04999,392532864,424352128
6/30/2015,912.40118,535158016,422808032
6/29/2015,910.94,417882176,410259968
6/26/2015,929.32074,641777024,405976128
6/25/2015,927.94,356887904,391406368
6/24/2015,931.89001,380538368,393189344
6/23/2015,939.34998,321272608,390434080
6/22/2015,937.78003,324598144,391584448
6/19/2015,932.85999,918379520,392800128
6/18/2015,938.41516,397971264,367891360
6/17/2015,931.17999,347206368,360787904
6/16/2015,930.27002,289228960,360117312
6/15/2015,924.94,354607808,367341216
6/12/2015,929.66998,323393888,363568800
6/11/2015,936.02441,363846848,364068768
6/10/2015,934.44696,369371552,362169184
6/9/2015,923.59003,346936896,361164800
6/8/2015,922.12,353624672,359035008
6/5/2015,926.84998,423230752,365077248
6/4/2015,927.14001,383632448,359781312
6/3/2015,935.77002,339209472,357528512
6/2/2015,933.31,338527936,357463200
6/1/2015,932.91998,342833632,357565024
5/29/2015,932.40997,544748032,358965312
5/28/2015,937.46002,291419360,347665728
5/27/2015,938.26001,337147584,354254592
5/26/2015,932.28998,397587200,356946848
5/22/2015,941.71997,298021696,352037376
5/21/2015,944.40997,330893600,356123744
5/20/2015,942.10999,335353088,367021824
5/19/2015,942.28998,354305728,371666240
5/18/2015,942.64001,314989824,373849056
5/15/2015,940.17133,444258304,381091328
5/14/2015,939.56,343791584,376718848
5/13/2015,932.46997,349840800,380208480
5/12/2015,932.59003,338229408,380526688
5/11/2015,934.79999,340055488,380811072
5/8/2015,940.08002,363838208,380490688
5/7/2015,928.28003,375253888,388267168
5/6/2015,926.66998,390252672,387700832
5/5/2015,930.83002,377531328,389505824
5/4/2015,940.35999,323945120,386130880
5/1/2015,936.14001,359316896,388061184
4/30/2015,928.27002,494365056,387224832
4/29/2015,934.97998,405019200,377276128
4/28/2015,935.83002,387047904,373533920
4/27/2015,930.79999,423624192,368277600
4/24/2015,934.06,378670848,369775648
4/23/2015,935.22998,396136416,367547136
4/22/2015,932.5,354613536,367385376
4/21/2015,927.94,342495360,375922272
4/20/2015,932.28998,335249728,376579936
4/17/2015,925.79999,480485504,379867200
4/16/2015,935.98999,366758528,376657280
4/15/2015,937.60999,417327616,379515200
4/14/2015,931.60999,326907328,376807488
4/13/2015,928.20001,352899616,378939904
4/10/2015,932.44,346771488,433009024
