Date,Close
12/11/2000,1
12/12/2000,0.997793615
12/13/2000,0.995486915
12/14/2000,0.991594732
12/15/2000,0.983760834
12/18/2000,0.986292303
12/19/2000,0.982204914
12/20/2000,0.971595109
12/21/2000,0.972708046
12/22/2000,0.980492413
12/27/2000,0.989294708
12/28/2000,0.989673734
12/29/2000,0.990397155
1/2/2001,0.98518616
1/3/2001,0.994826138
1/4/2001,0.995533526
1/5/2001,0.990307212
1/8/2001,0.988764226
1/9/2001,0.985428691
1/10/2001,0.985258937
1/11/2001,0.989875376
1/12/2001,0.988052249
1/16/2001,0.988485456
1/17/2001,0.991937578
1/18/2001,0.999106467
1/19/2001,0.99678123
1/22/2001,0.996831477
1/23/2001,1.000161767
1/24/2001,0.9988662
1/25/2001,0.998458982
1/26/2001,0.998155832
1/29/2001,1.000074863
1/30/2001,1.003642082
1/31/2001,1.005051494
2/1/2001,1.00783205
2/2/2001,0.99921459
2/5/2001,1.001065373
2/6/2001,0.999703526
2/7/2001,0.995917916
2/8/2001,0.990880609
2/9/2001,0.986470163
2/12/2001,0.991918266
2/13/2001,0.988337994
2/14/2001,0.984629989
2/15/2001,0.985551894
2/16/2001,0.979835331
2/20/2001,0.972810507
2/21/2001,0.966090143
2/22/2001,0.963904321
2/23/2001,0.961378753
2/26/2001,0.968774676
2/27/2001,0.969943762
2/28/2001,0.965802252
3/1/2001,0.966757298
3/2/2001,0.962998867
3/5/2001,0.965186715
3/6/2001,0.971170962
3/7/2001,0.973185182
3/8/2001,0.9740569
3/9/2001,0.965432703
3/12/2001,0.948785841
3/13/2001,0.947513998
3/14/2001,0.938077509
3/15/2001,0.942529798
3/16/2001,0.932552814
3/19/2001,0.936082661
3/20/2001,0.933080554
3/21/2001,0.928560674
3/22/2001,0.918302298
3/23/2001,0.928580105
3/26/2001,0.938961983
3/27/2001,0.9472844
3/28/2001,0.937815964
3/29/2001,0.932977915
3/30/2001,0.936528802
4/2/2001,0.931007743
4/3/2001,0.919972956
4/4/2001,0.922877669
4/5/2001,0.93666923
4/6/2001,0.933882415
4/9/2001,0.935885847
4/10/2001,0.941900074
4/11/2001,0.940956473
4/12/2001,0.94572258
4/17/2001,0.944228232
4/18/2001,0.958401084
4/19/2001,0.964183152
4/20/2001,0.962781131
4/23/2001,0.95853132
4/24/2001,0.954862058
4/25/2001,0.959386051
4/26/2001,0.964249671
4/27/2001,0.966818154
4/30/2001,0.966273248
5/1/2001,0.972907901
5/2/2001,0.973612368
5/3/2001,0.968578815
5/4/2001,0.974072337
5/8/2001,0.971749246
5/9/2001,0.96955359
5/10/2001,0.971168697
5/11/2001,0.965430915
5/14/2001,0.96203512
5/15/2001,0.964318454
5/16/2001,0.972144425
5/17/2001,0.975372851
5/18/2001,0.975733519
5/21/2001,0.9810673
5/22/2001,0.979782343
5/23/2001,0.974203169
5/24/2001,0.973992705
5/25/2001,0.969301462
5/29/2001,0.966961801
5/30/2001,0.960302472
5/31/2001,0.961374223
6/1/2001,0.963250101
6/4/2001,0.965850055
6/5/2001,0.971274018
6/6/2001,0.966829836
6/7/2001,0.968080938
6/8/2001,0.9646824
6/11/2001,0.960322082
6/12/2001,0.957527161
6/13/2001,0.956308424
6/14/2001,0.952469647
6/15/2001,0.949354708
6/18/2001,0.94649452
6/19/2001,0.947099268
6/20/2001,0.94847858
6/21/2001,0.952918947
6/22/2001,0.952527761
6/25/2001,0.951777697
6/26/2001,0.948297501
6/27/2001,0.946429193
6/28/2001,0.948209763
6/29/2001,0.948473275
7/2/2001,0.953137159
7/3/2001,0.950458288
7/5/2001,0.942422271
7/6/2001,0.934130907
7/9/2001,0.936111271
7/10/2001,0.933863521
7/11/2001,0.932805181
7/12/2001,0.940638363
7/13/2001,0.942311585
7/16/2001,0.93988359
7/17/2001,0.94013983
7/18/2001,0.940393984
7/19/2001,0.943902373
7/20/2001,0.942842662
7/23/2001,0.937026978
7/24/2001,0.932443857
7/25/2001,0.935239315
7/26/2001,0.938780189
7/27/2001,0.942282557
7/30/2001,0.94340831
7/31/2001,0.948204875
8/1/2001,0.950403512
8/2/2001,0.952965736
8/3/2001,0.950197816
8/6/2001,0.946440995
8/7/2001,0.947255373
8/8/2001,0.941939592
8/9/2001,0.940354049
8/10/2001,0.942992628
8/13/2001,0.943884313
8/14/2001,0.945651412
8/15/2001,0.945455968
8/16/2001,0.944426835
8/17/2001,0.939169705
8/20/2001,0.939233065
8/21/2001,0.937909901
8/22/2001,0.940947831
8/23/2001,0.938697696
8/24/2001,0.945314527
8/28/2001,0.939574182
8/29/2001,0.936186135
8/30/2001,0.928248286
8/31/2001,0.928985715
9/4/2001,0.924834311
9/5/2001,0.921297312
9/6/2001,0.91365695
9/7/2001,0.908168614
9/10/2001,0.906288922
9/17/2001,0.886828363
9/18/2001,0.884299517
9/19/2001,0.879687309
9/20/2001,0.865290761
9/21/2001,0.854197621
9/24/2001,0.870275676
9/25/2001,0.876081228
9/26/2001,0.876477957
9/27/2001,0.8813411
9/28/2001,0.89067173
10/1/2001,0.889303565
10/2/2001,0.895393908
10/3/2001,0.900930047
10/4/2001,0.905008018
10/5/2001,0.905865729
10/8/2001,0.90392065
10/9/2001,0.899942338
10/10/2001,0.907443762
10/11/2001,0.912437797
10/12/2001,0.912137628
10/15/2001,0.909815073
10/16/2001,0.913802207
10/17/2001,0.912360907
10/18/2001,0.907042921
10/19/2001,0.904926717
10/22/2001,0.910297871
10/23/2001,0.912628353
10/24/2001,0.914602399
10/25/2001,0.917156398
10/26/2001,0.92034936
10/29/2001,0.913358271
10/30/2001,0.906796038
10/31/2001,0.908251464
11/1/2001,0.917385101
11/2/2001,0.916808248
11/5/2001,0.923670352
11/6/2001,0.928535581
11/7/2001,0.929331422
11/8/2001,0.931525409
11/9/2001,0.93010968
11/12/2001,0.926414549
11/13/2001,0.931383669
11/14/2001,0.930849493
11/15/2001,0.929710627
11/16/2001,0.929329932
11/19/2001,0.934804678
11/20/2001,0.930825591
11/21/2001,0.926782072
11/23/2001,0.929901063
11/26/2001,0.933005393
11/27/2001,0.928593874
