Date,S&P500,Interest_rate,nav,rebalancing,return,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR,max_drawdown_ret,max_drawdown_start,max_drawdown_end
2009-01-07,906.6500244140625,1.3975000381469727,1.0,1.0,0.0,1.0,,0.0,,-0.005590000189840794,,,,0.0,-0.0,,0.0,,
2009-01-08,909.72998046875,1.3537499904632568,1.0032266857634093,,0.003221491184085411,1.0033971071243286,0.0033971071243286133,0.40268639801067635,0.03601736638265634,-0.002193508837372261,-0.00017561594024320237,-36.233886914780236,,0.0,-0.0025468124009656685,-0.0,0.0,,
2009-01-09,890.3499755859375,1.2599999904632568,1.0040939257723638,,0.0008640772758765659,0.982021689414978,-0.021303048357367516,0.34046403833016475,0.026364461024299034,-0.00417592291694446,0.02216712563324408,-45.246723950375774,15.562830458119702,0.3333333333333333,-0.0013662261330818072,-0.0,0.0,,
2009-01-12,870.260009765625,1.159999966621399,1.0022889297462645,,-0.0017992543228524767,0.9598632454872131,-0.022564107552170753,0.14289463356934376,0.03298376244803763,-0.006439254263843878,0.020764853229318276,-45.24729798788932,22.053808827329632,0.5,0.024181402438000526,0.028448708750588858,0.0017976366351493095,,
2009-01-13,871.7899780273438,1.0943800210952759,1.0013101444193993,,-0.0009770272080343622,0.9615507125854492,0.0017580286366865039,0.0654643464537569,0.03059175421870209,-0.005354547385547723,-0.0027350558447208663,-51.132813547044286,13.747969174399836,0.4,0.025848598313814832,0.028448708750588858,0.0027724312253190916,,
2009-01-14,842.6199951171875,1.0824999809265137,0.999233675045427,,-0.002075905660711485,0.9293773770332336,-0.03345984220504761,-0.03194244715151446,0.03124737338582269,-0.0064059055695163784,0.03138393654433612,-53.842348221391525,16.874668932560915,0.5,0.031729390045716,0.03282295047742504,0.004840434348009991,,
2009-01-15,843.739990234375,1.0856300592422485,0.9989046690435248,,-0.0003293125381921777,0.9306126832962036,0.001329176127910614,-0.039140402493875875,0.028550236110616453,-0.004671832682028914,-0.0016584886661027917,-57.33416099274592,13.53142249762092,0.42857142857142855,0.031510677959374185,0.03282295047742504,0.005168098915494696,,
2009-01-16,850.1199951171875,1.1425000429153442,0.9989614666105769,,5.6858230943316896e-05,0.9376495480537415,0.007561539765447378,-0.03247103246516274,0.026459293595649858,-0.004513142108356124,-0.007504681534504062,-60.15435971755431,9.86871808102722,0.375,0.031291965873032374,0.03282295047742504,0.005168098915494696,,
2009-01-20,805.219970703125,1.122499942779541,0.992836570256409,,-0.006150137259457685,0.88812655210495,-0.052816104143857956,-0.19970028606508036,0.04024108445020186,-0.010640136989597655,0.04666596688440027,-40.422768099871654,11.784074745394372,0.4444444444444444,0.07147450517862666,0.09724220831276109,0.01121145664465147,,
2009-01-21,840.239990234375,1.125,0.9929275046386026,,9.158629003993158e-05,0.9267522692680359,0.04349122941493988,-0.17744060020757405,0.03819996614750852,-0.004408413516244973,-0.043399643124899946,-41.16235558725168,4.630908211744855,0.4,0.06825354228685987,0.09724220831276109,0.01121145664465147,,
