Date,S&P500,Interest_rate,nav,rebalancing,return,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR,max_drawdown_ret,max_drawdown_start,max_drawdown_end
2007-06-28,1505.7099609375,5.360000133514404,1.0,1.0,0.0,1.0,,0.0,,-0.02144000120460987,,,,0.0,-0.0,,0.0,,
2007-06-29,1503.3499755859375,5.360000133514404,0.9995127745861807,,-0.000487344146689242,0.9984326362609863,-0.0015673637390136719,-0.06091801833615525,0.00544867320216887,-0.021927345351299112,0.00108001959232443,-1407.0097294302707,,0.5,0.007320308162473754,0.007705587539446058,0.0004872254138192922,,
2007-07-02,1519.4300537109375,5.360000133514404,1.0071605114488622,,0.0076223408600814314,1.009112000465393,0.010696128942072392,0.5945830594493491,0.0719098322593476,-0.01381766034452844,-0.00307378808199096,-81.16303631146722,-7.58924106357338,0.3333333333333333,0.006935028785501452,0.007705587539446058,0.0004872254138192922,,
2007-07-03,1524.8699951171875,5.360000133514404,1.009787539157624,,0.0026049547419030516,1.0127248764038086,0.0035802526399493217,0.6087469659559526,0.05874146046026989,-0.01883504646270682,-0.0009752978980462701,-93.39697619262124,-9.227628036301557,0.25,0.006549749408529149,0.007705587539446058,0.0004872254138192922,,
2007-07-05,1525.4000244140625,5.360000133514404,1.0122947373485591,,0.002479819446419819,1.013076901435852,0.00034760183189064264,0.6109885450857531,0.05087258472196976,-0.018960181758190052,0.0021322176145291763,-104.36970296031438,-1.65722859740347,0.4,0.006164470031556846,0.007705587539446058,0.0004872254138192922,,
2007-07-06,1530.43994140625,5.360000133514404,1.0159330544669252,,0.0035876848109383675,1.0164241790771484,0.003304070560261607,0.6586439880272261,0.04609686421918464,-0.017852316393671505,0.00028361425067676034,-111.7229532717904,-0.9739984998535607,0.5,0.005779190654584544,0.007705587539446058,0.0004872254138192922,,
2007-07-09,1531.8499755859375,5.360000133514404,1.0169181256570583,,0.0009691523677359537,1.0173605680465698,0.0009212580625899136,0.5991645742996208,0.04324148271557746,-0.020470848836873917,4.7894305146040095e-05,-118.9203049010102,-0.8116344626299454,0.5714285714285714,0.005393911277612239,0.007705587539446058,0.0004872254138192922,,
2007-07-10,1510.1199951171875,5.360000133514404,1.0082425403498407,,-0.008567851948032225,1.0029288530349731,-0.014185447245836258,0.2565236291361611,0.07320927540805927,-0.030007853152642094,0.005617595297804033,-74.5239728617236,4.604844316247077,0.625,0.09075221777420653,0.1354696340544622,0.008531252505320466,,
2007-07-11,1518.760009765625,5.360000133514404,1.0118807999901884,,0.0036020212245736864,1.0086669921875,0.005721381865441799,0.32807714880363453,0.06981378715852883,-0.017837979980036184,-0.0021193606408681127,-76.44851672398002,2.3399293768048977,0.5555555555555556,0.08436401544845572,0.1354696340544622,0.008531252505320466,,
2007-07-12,1547.699951171875,5.360000133514404,1.025166345315852,,0.013044110179175698,1.027887225151062,0.019055083394050598,0.6213721884026635,0.08816627719545576,-0.008395891025434173,-0.0060109732148749,-56.6537769975045,-1.7018209226377128,0.5,0.07797581312270492,0.1354696340544622,0.008531252505320466,,
2007-07-13,1552.5,5.360000133514404,1.0279007720313889,,0.0026637495767091006,1.031075119972229,0.0031014052219688892,0.62542357074581,0.0836461917471831,-0.01877625162790077,-0.00043765564525978864,-59.3651170898433,-1.8485086416718088,0.45454545454545453,0.07158761079695411,0.1354696340544622,0.008531252505320466,,
2007-07-16,1549.52001953125,5.360000133514404,1.0262308045795132,,-0.0016259599324645012,1.029096007347107,-0.0019194650230929255,0.5394307745906487,0.08194859128030603,-0.023065961137074372,0.00029350509062842436,-61.439990397273576,-1.609375308071291,0.5,0.07510111144410175,0.1354696340544622,0.008531252505320466,,
2007-07-17,1549.3699951171875,5.360000133514404,1.025895901199966,,-0.00032639639801700093,1.0289963483810425,-9.684127144282684e-05,0.4916592458141181,0.07921244113835108,-0.021766397602626872,-0.0002295551265741741,-63.9688658944533,-1.6526859167055754,0.46153846153846156,0.06961306393406899,0.1354696340544622,0.008531252505320466,,
2007-07-18,1546.1700439453125,5.360000133514404,1.0266966441328764,,0.0007802259394854988,1.0268710851669312,-0.002065374981611967,0.4704733343182078,0.07626980830476111,-0.020659775265124372,0.002845600921097466,-66.52831631451656,-0.24346843528271522,0.5,0.06412501642403624,0.1354696340544622,0.008531252505320466,,
2007-07-19,1553.0799560546875,5.360000133514404,1.0315637612232724,,0.0047293589766983085,1.0314602851867676,0.004469110164791346,0.5179310949752991,0.0744090856415288,-0.016710642227911562,0.0002602488119069629,-67.35760491465138,-0.12276889631887518,0.5333333333333333,0.058636968914003475,0.1354696340544622,0.008531252505320466,,
2007-07-20,1534.0999755859375,5.360000133514404,1.0236799128215466,,-0.00767197308132693,1.0188548564910889,-0.012220953591167927,0.3656858221436096,0.08155384582786553,-0.0291119742859368,0.004548980509840997,-63.247854981605286,1.6134503895987486,0.5625,0.12484581758046547,0.1354696340544622,0.008531252505320466,,
2007-07-23,1541.5699462890625,5.360000133514404,1.0259619218565053,,0.0022267402423876426,1.0238159894943237,0.004869322758167982,0.376921071464392,0.07901850482633462,-0.01921326096222223,-0.0026425825157803395,-65.00300799787503,0.5743379502377897,0.5294117647058824,0.1241375631488657,0.1354696340544622,0.008531252505320466,,
2007-07-24,1511.0400390625,5.360000133514404,1.0120649277133342,,-0.013637906232829507,1.0035399198532104,-0.01980440877377987,0.1665656475937382,0.09519764474546924,-0.03507790743743938,0.006166502540950362,-56.13584437914073,2.368133246347484,0.5555555555555556,0.14749432360495374,0.21563423105773924,0.018902208707696017,,
2007-07-25,1518.0899658203125,5.360000133514404,1.016507684135774,,0.004380186836524937,1.008221983909607,0.004665548447519541,0.21543307188518537,0.09349119834420835,-0.017059814368084934,-0.00028536161099460347,-56.535165571685305,2.2134441345147744,0.5263157894736842,0.14348609375478988,0.21563423105773924,0.018902208707696017,,
2007-07-26,1482.6600341796875,5.360000133514404,1.0003717486778516,,-0.01600123386684213,0.9846916794776917,-0.02333841659128666,0.004645994955399489,0.10878909740216261,-0.037441235071452,0.00733718272444453,-50.5057741732397,3.7602810249677803,0.55,0.21750260560291343,0.2530017219612228,0.030237600154189196,,
