Date,nasdaq100,svx_value,svg_growth,dev_nonus_equity,world_bond,us_bond,reits,emerg_equity,commodity,smallcap
2007-03-13,-0.011829495429992676,-0.011906206607818604,-0.013148784637451172,0.013514995574951172,0.0013725757598876953,0.0025440454483032227,-0.003666222095489502,0.027951598167419434,-0.01911860704421997,-0.008020341396331787
2007-03-14,0.004060864448547363,-0.0029599666595458984,-0.003956139087677002,-0.015468060970306396,0.002713918685913086,-0.00025856494903564453,0.014837980270385742,0.006937980651855469,-0.02979332208633423,0.0005284547805786133
2007-03-15,-0.0008932948112487793,-0.00610882043838501,-0.007646739482879639,-0.009862720966339111,0.0017760992050170898,-0.0005703568458557129,0.008870124816894531,0.0012801885604858398,-0.032910704612731934,0.0026967525482177734
2007-03-16,-0.0014386177062988281,-0.011745750904083252,-0.010900557041168213,-0.009965002536773682,0.0023560523986816406,0.002503037452697754,-0.013821423053741455,-0.007252693176269531,-0.017130792140960693,-0.005619943141937256
2007-03-19,0.0010304450988769531,-0.004126369953155518,-0.002279996871948242,-0.0024904608726501465,0.0013719797134399414,0.0003275871276855469,-0.009282410144805908,-0.0018205046653747559,-0.007809698581695557,0.0004458427429199219
2007-03-20,0.02599155902862549,0.02514326572418213,0.022665023803710938,0.013507604598999023,0.0010356903076171875,-0.0013751387596130371,0.016949176788330078,0.010721325874328613,-0.005607008934020996,0.0323406457901001
2007-03-21,0.03625619411468506,0.037653326988220215,0.031191706657409668,0.04162168502807617,-0.000714719295501709,0.0018180608749389648,0.026984095573425293,0.04237258434295654,-0.00324094295501709,0.04038822650909424
2007-03-22,0.031452178955078125,0.0307081937789917,0.02997279167175293,0.041760802268981934,0.0002434253692626953,-0.0005935430526733398,0.015422940254211426,0.04281413555145264,0.023648858070373535,0.032348036766052246
2007-03-23,0.02973783016204834,0.03683292865753174,0.03398168087005615,0.042116522789001465,-0.001498579978942871,-0.0013093948364257812,0.025737762451171875,0.045940518379211426,0.026961445808410645,0.04071223735809326
2007-03-26,0.02543461322784424,0.02578592300415039,0.024733781814575195,0.026913762092590332,-0.0013396739959716797,0.00041878223419189453,0.0009149312973022461,0.03536820411682129,0.036509037017822266,0.028489351272583008
2007-03-27,0.012833476066589355,0.012753725051879883,0.012281656265258789,0.016447901725769043,-0.0020692944526672363,-0.0012248754501342773,-0.01363307237625122,0.026301980018615723,0.041535377502441406,0.012521147727966309
2007-03-28,-0.019824445247650146,-0.013817250728607178,-0.01091986894607544,0.009614706039428711,-0.0019780993461608887,-0.003530740737915039,-0.033519625663757324,0.005004286766052246,0.04975879192352295,-0.007420837879180908
2007-03-29,-0.015574395656585693,-0.007607579231262207,-0.009178519248962402,-0.003053426742553711,-0.0023277997970581055,-0.0012639164924621582,-0.031748294830322266,0.003265857696533203,0.04421377182006836,-0.00605463981628418
2007-03-30,-0.012084484100341797,-0.010362625122070312,-0.010889947414398193,-0.00620037317276001,-0.0009980201721191406,-0.0006249547004699707,-0.019684135913848877,0.006053447723388672,0.042565107345581055,-0.01018834114074707
2007-04-03,-0.0036827921867370605,-0.00031638145446777344,0.0007486343383789062,0.008643388748168945,-0.0006020665168762207,-0.0021312832832336426,0.011189103126525879,0.012708663940429688,0.020874500274658203,0.004356026649475098
2007-04-04,0.006597995758056641,0.00519871711730957,0.010042190551757812,0.017615795135498047,-0.00012189149856567383,-0.0007617473602294922,0.020009636878967285,0.027547597885131836,0.02721536159515381,0.011566162109375
2007-04-05,0.023947477340698242,0.01684105396270752,0.020744800567626953,0.023071885108947754,-0.00012958049774169922,-0.0011200904846191406,0.026328563690185547,0.03996622562408447,0.01614511013031006,0.018362045288085938
2007-04-10,0.025517582893371582,0.01593911647796631,0.0205838680267334,0.025635600090026855,-0.000541388988494873,-0.0020888447761535645,0.030963540077209473,0.03856515884399414,-0.010281801223754883,0.01735234260559082
2007-04-11,0.01451730728149414,0.010120630264282227,0.015422582626342773,0.026358485221862793,0.0002592802047729492,-0.001899123191833496,0.0012871026992797852,0.037232398986816406,-0.009433150291442871,0.01024472713470459
2007-04-12,0.009564042091369629,0.0043174028396606445,0.009828329086303711,0.014662504196166992,-0.0005109906196594238,-0.0016553401947021484,-0.021009624004364014,0.027990341186523438,0.01325690746307373,0.003929734230041504
2007-04-13,0.008386373519897461,0.008608579635620117,0.010174274444580078,0.011074066162109375,-0.0016545653343200684,-0.003178894519805908,-0.006829559803009033,0.022745490074157715,0.006008028984069824,0.00898897647857666
2007-04-16,0.011594414710998535,0.01704549789428711,0.017200827598571777,0.0211411714553833,-0.001631617546081543,-0.0009840726852416992,-0.003960609436035156,0.03196918964385986,-0.008066117763519287,0.019872307777404785
2007-04-17,0.009895801544189453,0.013398885726928711,0.01867210865020752,0.01629185676574707,-0.0003814697265625,0.002880096435546875,0.0031805038452148438,0.01885807514190674,-0.009364604949951172,0.014479875564575195
2007-04-18,0.019075870513916016,0.02351081371307373,0.023227334022521973,0.01846456527709961,-0.0006176233291625977,0.004791259765625,0.012671232223510742,0.01251530647277832,-0.011403858661651611,0.017037510871887207
2007-04-19,0.01046597957611084,0.018045544624328613,0.013482809066772461,0.011730313301086426,0.00020611286163330078,0.004324674606323242,0.01141357421875,0.0010277032852172852,-0.02783358097076416,0.0062056779861450195
2007-04-20,0.0159837007522583,0.023035645484924316,0.020241379737854004,0.017443060874938965,0.0006873607635498047,0.005246162414550781,0.008449435234069824,0.010918617248535156,-0.021403968334197998,0.013066291809082031
2007-04-23,0.008844256401062012,0.009518265724182129,0.0073767900466918945,0.002695798873901367,0.0013747215270996094,0.005055069923400879,0.018823862075805664,0.00019371509552001953,0.008227229118347168,-0.0013834238052368164
2007-04-24,0.013057827949523926,0.00860285758972168,0.0033669471740722656,-0.0023646950721740723,0.0014882087707519531,0.00389254093170166,-0.0012248754501342773,0.0017578601837158203,0.005242586135864258,0.0004233121871948242
2007-04-25,0.026708245277404785,0.016002774238586426,0.015088677406311035,0.000690460205078125,0.00133514404296875,0.0012549161911010742,0.005549073219299316,0.0072154998779296875,0.021968603134155273,0.012617230415344238
2007-04-26,0.03116011619567871,0.014899015426635742,0.017158865928649902,0.005008101463317871,0.0007628202438354492,-0.00010651350021362305,0.010335206985473633,0.019889473915100098,0.016782760620117188,0.01864457130432129
2007-04-27,0.02447056770324707,0.0057332515716552734,0.00741732120513916,-0.005048811435699463,0.001907944679260254,-0.0006542205810546875,0.0022125244140625,-0.0038384199142456055,0.023493051528930664,0.004268050193786621
2007-04-30,0.009496331214904785,0.0004540681838989258,0.0015219449996948242,-0.002707958221435547,0.002691984176635742,0.0015119314193725586,-0.027320265769958496,-0.011143267154693604,-0.000834345817565918,-0.011881053447723389
2007-05-01,0.007832765579223633,0.0036197900772094727,0.004367709159851074,-0.004093527793884277,0.002370119094848633,-0.0002275705337524414,-0.02799123525619507,-0.01123279333114624,0.004582762718200684,-0.0062757134437561035
2007-05-02,0.004464983940124512,-0.0003763437271118164,0.0010970830917358398,-0.002810239791870117,0.000845789909362793,0.0007596015930175781,-0.020811498165130615,-0.007733583450317383,-0.01859349012374878,0.0023332834243774414
2007-05-03,0.003212451934814453,0.005969405174255371,0.004889726638793945,0.00028336048126220703,0.0011434555053710938,0.0012630224227905273,-0.016302108764648438,0.0030400753021240234,-0.0058193206787109375,0.000605463981628418
2007-05-04,0.0024535655975341797,0.009297847747802734,0.006053924560546875,0.009425044059753418,0.0011730194091796875,0.0035475492477416992,-0.02327096462249756,0.01996290683746338,-0.024141967296600342,0.008102774620056152
2007-05-08,0.017175674438476562,0.01827073097229004,0.01585102081298828,0.006514310836791992,-0.00029665231704711914,0.000849604606628418,-0.010196924209594727,0.023939847946166992,-0.025244474411010742,0.024523019790649414
2007-05-09,0.01719844341278076,0.020452141761779785,0.014711499214172363,0.0160672664642334,-0.000995934009552002,-0.0003643631935119629,0.008720874786376953,0.030562877655029297,-0.02359074354171753,0.0252377986907959
2007-05-10,-0.007688939571380615,6.663799285888672e-05,-0.006228446960449219,0.0014168024063110352,0.00014460086822509766,0.0006754398345947266,-0.013592183589935303,0.019259214401245117,-0.013322412967681885,-0.00903230905532837
2007-05-11,0.0016617774963378906,0.005135178565979004,-0.0007371902465820312,0.0026543140411376953,0.0012867450714111328,0.0009195804595947266,-0.0013963580131530762,0.004399418830871582,-0.0016770362854003906,0.0021178722381591797
2007-05-14,-0.004019618034362793,0.0008789300918579102,-0.004343867301940918,-0.0034914016723632812,-0.0008292198181152344,-0.001137852668762207,0.00014829635620117188,0.00273287296295166,-0.0018746256828308105,-0.009496927261352539
2007-05-15,-0.014759182929992676,-0.00039821863174438477,-0.008552789688110352,0.0021899938583374023,-0.001666247844696045,-0.002721071243286133,-0.011678099632263184,-0.0006343722343444824,0.014477252960205078,-0.016189217567443848
2007-05-16,-0.007388591766357422,0.0035719871520996094,-0.0016975998878479004,-0.005453705787658691,-0.0008600354194641113,-0.0005845427513122559,-0.03211688995361328,0.005136370658874512,0.014435648918151855,-0.015249788761138916
2007-05-17,0.005055546760559082,0.016402363777160645,0.011967897415161133,0.0009446144104003906,-0.0002587437629699707,-0.003534376621246338,-0.03603565692901611,0.009316802024841309,0.028229832649230957,-0.0015739202499389648
2007-05-18,-0.0009795427322387695,0.01195061206817627,0.010442614555358887,0.0037387609481811523,-0.001140594482421875,-0.0045552849769592285,-0.06097292900085449,0.015007495880126953,0.011932730674743652,-0.005573630332946777
2007-05-21,0.012224078178405762,0.01515042781829834,0.014019131660461426,0.0017724037170410156,-0.00022089481353759766,-0.0030149221420288086,-0.04742151498794556,0.016082048416137695,0.02857649326324463,0.013095736503601074
2007-05-22,0.023859500885009766,0.014584183692932129,0.01602315902709961,0.0010986328125,0.0007317066192626953,-0.0038989782333374023,-0.01994425058364868,0.02509772777557373,0.002790093421936035,0.028620600700378418
2007-05-23,0.006788015365600586,0.004877448081970215,0.005904674530029297,0.012236952781677246,-0.0010129809379577637,-0.005485117435455322,-0.01923292875289917,0.01201319694519043,0.010959386825561523,0.01728987693786621
2007-05-24,-0.0053484439849853516,-0.004418075084686279,-0.0024277567863464355,0.0050733089447021484,-0.0011572837829589844,-0.0034328103065490723,-0.01766490936279297,0.00023925304412841797,-0.014096081256866455,0.00689387321472168
2007-05-25,-0.004048645496368408,-0.004464507102966309,-0.004759371280670166,-0.0022228360176086426,-0.002025127410888672,-0.0015635490417480469,0.0027430057525634766,-0.0008352398872375488,-0.0026795268058776855,0.006912589073181152
2007-05-29,-0.005949258804321289,-0.004746079444885254,-0.004405021667480469,0.004334926605224609,-0.002482771873474121,-0.0032373666763305664,0.0306471586227417,-0.007849633693695068,-0.03482264280319214,0.0039010047912597656
2007-05-30,0.0008505582809448242,0.0032612085342407227,0.004820346832275391,-0.0021473169326782227,-0.002033233642578125,-0.0014344453811645508,0.04419445991516113,-0.017799735069274902,-0.013792037963867188,0.003575444221496582
2007-05-31,0.012486815452575684,0.0035762786865234375,0.007539987564086914,-0.0005235075950622559,-0.0013495683670043945,-0.0006722211837768555,0.05096304416656494,-0.0011614561080932617,-0.009716272354125977,0.013126969337463379
2007-06-01,0.028624773025512695,0.01721179485321045,0.02117753028869629,0.015493988990783691,-0.002728700637817383,-0.003582179546356201,0.06964266300201416,0.028014779090881348,0.01032257080078125,0.03586864471435547
2007-06-04,0.023543715476989746,0.012316107749938965,0.01886570453643799,0.02161693572998047,-0.0018613934516906738,-0.0019173622131347656,0.06471538543701172,0.029436588287353516,0.017326712608337402,0.030475854873657227
2007-06-05,0.01713871955871582,0.004218101501464844,0.013012528419494629,0.014249801635742188,-0.002053976058959961,-0.0035382509231567383,0.010037779808044434,0.029271483421325684,0.03328907489776611,0.01335906982421875
2007-06-06,-0.001683950424194336,-0.012204527854919434,-0.004305124282836914,0.0067865848541259766,-0.001388847827911377,-0.0034614205360412598,-0.021511316299438477,0.02472686767578125,0.027441740036010742,-0.004293501377105713
2007-06-07,-0.023866891860961914,-0.02934032678604126,-0.02255702018737793,-0.013780593872070312,-0.002794325351715088,-0.00879061222076416,-0.04919242858886719,0.004789233207702637,0.023887991905212402,-0.0276414155960083
2007-06-08,-0.011409223079681396,-0.020694613456726074,-0.0164717435836792,-0.029026806354522705,-0.002866089344024658,-0.0066304802894592285,-0.03712570667266846,-0.02389705181121826,-0.012934744358062744,-0.024949252605438232
2007-06-11,-0.016429424285888672,-0.019433557987213135,-0.019636809825897217,-0.027240335941314697,-0.0028200745582580566,-0.008327007293701172,-0.056414127349853516,-0.019536912441253662,-0.013548195362091064,-0.028471767902374268
2007-06-12,-0.021569550037384033,-0.0246925950050354,-0.024891197681427002,-0.031923115253448486,-0.0028002262115478516,-0.011703193187713623,-0.05645221471786499,-0.02068471908569336,-0.013929665088653564,-0.03222000598907471
2007-06-13,-0.0005117654800415039,0.0005326271057128906,-0.0028952956199645996,-0.020610928535461426,-0.004974484443664551,-0.009507715702056885,-0.030026376247406006,-0.008564233779907227,-0.0021070241928100586,-0.00949561595916748
2007-06-14,0.02251124382019043,0.023003816604614258,0.020177721977233887,0.0021706819534301758,-0.0022816061973571777,-0.003963887691497803,-0.00961834192276001,0.016466617584228516,0.013050675392150879,0.01699542999267578
2007-06-15,0.01896381378173828,0.016803622245788574,0.016667604446411133,0.02478635311126709,-0.0006361007690429688,-0.00047838687896728516,-0.012520670890808105,0.04221045970916748,0.04613304138183594,0.018647074699401855
2007-06-18,0.022298097610473633,0.01319897174835205,0.015951871871948242,0.02033841609954834,-7.68899917602539e-06,0.0014432668685913086,-0.013497710227966309,0.04688239097595215,0.03559708595275879,0.017838597297668457
2007-06-19,0.027016878128051758,0.02857232093811035,0.025870919227600098,0.025714635848999023,0.0014424324035644531,0.009762048721313477,0.007958769798278809,0.04699599742889404,0.0323488712310791,0.033409953117370605
2007-06-20,0.00431060791015625,-0.003247082233428955,-0.0003934502601623535,0.02800452709197998,0.0025420188903808594,0.00496983528137207,-0.03746455907821655,0.04828321933746338,0.015346288681030273,0.007826805114746094
2007-06-21,0.00871896743774414,-0.001385033130645752,0.0004106760025024414,0.00908041000366211,0.0016422271728515625,0.0031435489654541016,-0.028782904148101807,0.02948582172393799,-0.005820095539093018,0.0035170316696166992
2007-06-22,-0.01053851842880249,-0.02064734697341919,-0.01888906955718994,-0.007202029228210449,0.0015339851379394531,0.0017369985580444336,-0.04284602403640747,0.014160990715026855,-0.012813150882720947,-0.017147362232208252
2007-06-25,-0.01618516445159912,-0.022316455841064453,-0.021151423454284668,-0.010630309581756592,0.0017551183700561523,0.0030673742294311523,-0.04155987501144409,-0.004209935665130615,-0.01941782236099243,-0.02171391248703003
2007-06-26,-0.017051637172698975,-0.029262185096740723,-0.02377009391784668,-0.013312041759490967,0.0020380020141601562,-0.000868380069732666,-0.04643303155899048,-0.010067939758300781,-0.023882806301116943,-0.029879510402679443
2007-06-27,0.005691647529602051,-0.005697309970855713,-0.0027915239334106445,-0.023381471633911133,0.0033780336380004883,0.002842426300048828,-0.00048297643661499023,-0.018115580081939697,-0.010006844997406006,-0.0034464597702026367
2007-06-28,-0.0049707889556884766,-0.012071549892425537,-0.009488821029663086,-0.00665515661239624,0.002520442008972168,0.0029020309448242188,-0.005443274974822998,-0.009934484958648682,-0.00660330057144165,-0.0054517388343811035
2007-06-29,0.006326913833618164,-0.0004876255989074707,0.0016044378280639648,0.0050917863845825195,0.002749204635620117,0.005217432975769043,-0.005144834518432617,-0.0042566657066345215,0.0015941858291625977,-0.0010167360305786133
2007-07-02,0.02154839038848877,0.015636920928955078,0.013262748718261719,0.014643073081970215,0.003068089485168457,0.0038491487503051758,0.03640925884246826,0.014725923538208008,0.009331941604614258,0.01796138286590576
2007-07-03,0.029633641242980957,0.02342402935028076,0.019299983978271484,0.02437770366668701,0.001521468162536621,0.0029844045639038086,0.03534650802612305,0.03600037097930908,0.025672316551208496,0.02572500705718994
2007-07-05,0.024831056594848633,0.012521862983703613,0.012792110443115234,0.03184044361114502,-0.0017787814140319824,-0.0024886727333068848,0.02774643898010254,0.05006694793701172,0.025173425674438477,0.01406395435333252
2007-07-06,0.029321789741516113,0.01485741138458252,0.01808178424835205,0.026439189910888672,-0.0015971660614013672,-0.0026320219039916992,0.03340625762939453,0.04695236682891846,0.03227698802947998,0.013842225074768066
2007-07-09,0.028488636016845703,0.01697099208831787,0.02106785774230957,0.022293686866760254,-0.002077162265777588,-0.004393041133880615,0.03518199920654297,0.056252360343933105,0.022507548332214355,0.021558642387390137
2007-07-10,0.009093642234802246,-0.011860072612762451,-4.4405460357666016e-05,0.01270902156829834,-0.001556098461151123,-0.0010714530944824219,-0.016354382038116455,0.0404515266418457,0.025154829025268555,-0.008365154266357422
2007-07-11,0.009607195854187012,-0.009355366230010986,0.0016679763793945312,0.004581451416015625,0.0009466409683227539,-0.0008972883224487305,-0.0181044340133667,0.022802114486694336,0.02040410041809082,-0.005357980728149414
2007-07-12,0.020176053047180176,0.012009859085083008,0.017378926277160645,0.013381719589233398,0.0019196271896362305,0.0017325878143310547,-0.01763254404067993,0.029927492141723633,0.01315462589263916,0.008935332298278809
2007-07-13,0.022053837776184082,0.013931035995483398,0.014922380447387695,0.015350580215454102,0.002020716667175293,0.004483222961425781,-0.0073361992835998535,0.03628420829772949,0.015097856521606445,0.010699868202209473
2007-07-16,0.019515395164489746,0.011296749114990234,0.011786460876464844,0.011338353157043457,0.0028085708618164062,0.005351901054382324,-0.010148704051971436,0.018761754035949707,0.006591916084289551,0.001109480857849121
2007-07-17,0.03544318675994873,0.028063297271728516,0.023821115493774414,0.010599017143249512,0.000840306282043457,-0.0015630722045898438,0.008676290512084961,0.021338462829589844,-0.007629334926605225,0.021227478981018066
2007-07-18,0.027166247367858887,0.01737070083618164,0.018767714500427246,0.005659580230712891,0.0009762048721313477,0.003170013427734375,0.009279847145080566,0.016547322273254395,0.01175844669342041,0.012011408805847168
2007-07-19,0.015813708305358887,0.0004621744155883789,0.006641268730163574,0.006334543228149414,0.0021600723266601562,0.003858804702758789,-0.0017151832580566406,0.012343287467956543,0.02044081687927246,0.0032224655151367188
2007-07-20,0.0018305778503417969,-0.016966283321380615,-0.006470322608947754,-0.004402458667755127,0.005446434020996094,0.005738258361816406,-0.030470669269561768,0.004292726516723633,0.007882118225097656,-0.016071021556854248
2007-07-23,0.004097580909729004,-0.01003652811050415,2.1457672119140625e-05,-0.005002081394195557,0.005342006683349609,0.0025964975357055664,-0.04049438238143921,0.02002096176147461,0.0036743879318237305,-0.0099068284034729
2007-07-24,-0.020193159580230713,-0.031874120235443115,-0.017228305339813232,-0.01103520393371582,0.005747675895690918,0.0047577619552612305,-0.05537104606628418,0.014533758163452148,-0.002407968044281006,-0.03635907173156738
2007-07-25,-0.01316988468170166,-0.02411121129989624,-0.011926710605621338,-0.016686975955963135,0.005135655403137207,0.003075838088989258,-0.05641210079193115,0.013593077659606934,-0.006998717784881592,-0.03318309783935547
