Date,S&P500,Interest_rate,nav,rebalancing,stoploss,return,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,sortino,hit_rate,VaR,CVaR,max_drawdown_ret,max_drawdown_start,max_drawdown_end
2007-06-27,2342.840087890625,5.360000133514404,1.0,1.0,,0.0,1.0,,0.0,,-0.0002144000172847882,,,,-15.811388300841896,0.0,-0.0,,0.0,,
2007-06-28,2341.89990234375,5.360000133514404,0.9992781275039928,,,-0.000722133171414592,0.9995986819267273,-0.0004013180732727051,-0.090266646426824,0.008073694300452678,-0.0009365331886993802,-0.0003208150981418869,-25.200132812761712,,-13.969654421279442,0.0,0.010847031579246809,0.011417927978154534,0.0007218724960071921,,
2007-06-29,2338.25,5.360000133514404,1.000119064926641,,,0.000841191010389736,0.9980407953262329,-0.0015585121000185609,0.009921486581262,0.012371103983732907,0.0006267909931049478,0.0023997031104082966,-4.3241929469119365,12.08229575255322,-5.7496440751095665,0.3333333333333333,0.010276135180339083,0.011417927978154534,0.0007218724960071921,,
2007-07-02,2363.280029296875,5.360000133514404,1.002721641055676,,,0.002598886258026801,1.0087244510650635,0.010704628191888332,0.16987150606262152,0.022613571490684194,0.0023844862407420126,-0.008105741933861531,5.93708807625968,-7.135081442025377,7.373574968214998,0.25,0.009705238781431353,0.011417927978154534,0.0007218724960071921,,
2007-07-03,2372.219970703125,5.360000133514404,1.0026898273949962,,,-3.1727813651213736e-05,1.012540340423584,0.0037828858476132154,0.13431081416753654,0.020219334010653192,-0.00024612783093600193,-0.003814613661264429,4.462927840263819,-9.888873284933153,5.193791743805269,0.2,0.009234674538838847,0.011417927978154534,0.0007218724960071921,,
2007-07-05,2373.070068359375,5.360000133514404,1.0019019904625228,,,-0.0007860323144279727,1.012903094291687,0.0003582611388992518,0.07917433203844826,0.020000448348604493,-0.0010004323317127609,-0.0011442934533272245,1.400732217560059,-9.764612080705188,-0.0655898919748652,0.16666666666666666,0.012175678599861229,0.012428262140430127,0.0008174258533906947,,
2007-07-06,2381.590087890625,5.360000133514404,1.0017483594740892,,,-0.0001533510961525856,1.0165398120880127,0.0035903905518352985,0.06238688831322045,0.0184726606076522,-0.0003677511134373738,-0.003743741647987884,0.5137819424859068,-11.767620077039604,-1.4994572832155348,0.14285714285714285,0.012125161891747449,0.012428262140430127,0.0009706398483253493,,
2007-07-09,2383.800048828125,5.360000133514404,1.0024249396308262,,,0.0006751713364718589,1.0174829959869385,0.0009278376237489283,0.07568763153881349,0.017267074068097434,0.00046077131918707066,-0.00025266628727706945,1.3674966952242364,-10.744753870196144,-0.36712492443278133,0.125,0.01207464518363367,0.012428262140430127,0.0009706398483253493,,
2007-07-10,2349.97998046875,5.360000133514404,1.0028530745021098,,,0.00042700800065775596,1.0030475854873657,-0.014187372289597988,0.07913922805277188,0.016165140045166438,0.00021260798337296776,0.014614380290255745,1.6757316889658007,-0.11583006651171371,-0.07328011020492295,0.2222222222222222,0.01202412847551989,0.012428262140430127,0.0009706398483253493,,
2007-07-11,2363.719970703125,5.360000133514404,1.004246176961392,,,0.0013881751806532733,1.008912205696106,0.005846801679581404,0.1059296847638265,0.016155069059730756,0.0011737751633684851,-0.00445862649892813,3.4144283922203846,-1.395271344922039,2.207472215133134,0.2,0.01197361176740611,0.012428262140430127,0.0009706398483253493,,
2007-07-12,2408.7900390625,5.360000133514404,1.0056919944039666,,,0.0014386688232982366,1.0281496047973633,0.019067466259002686,0.12899673213298402,0.016071699734712726,0.0012242688060134484,-0.01762879743570445,4.920248421595601,-4.601651984360823,4.171239480966284,0.18181818181818182,0.011923095059292331,0.012428262140430127,0.0009706398483253493,,
2007-07-13,2416.280029296875,5.360000133514404,1.0061163155199633,,,0.000421830569240186,1.0313465595245361,0.003109425539150834,0.1270351413144059,0.015329789722736586,0.00020743055195539782,-0.002687594969910648,5.00336276378408,-4.911896799799833,4.0042433424126695,0.16666666666666666,0.011872578351178551,0.012428262140430127,0.0009706398483253493,,
2007-07-16,2411.64990234375,5.360000133514404,1.0066377640309088,,,0.0005181442958278378,1.0293703079223633,-0.0019161857198923826,0.12722752074844848,0.014677221798081168,0.0003037442785430496,0.0024343300157202204,5.221284371126048,-4.176447837170367,4.02062118345779,0.23076923076923078,0.011822061643064772,0.012428262140430127,0.0009706398483253493,,
2007-07-17,2411.409912109375,5.360000133514404,1.0064206677339214,,,-0.00021568802415607418,1.0292677879333496,-9.959485760191455e-05,0.11428826883505798,0.014430029914404044,-0.00043008804144086237,-0.00011609316655415963,4.364453075560213,-4.023613048005458,3.043348591445597,0.21428571428571427,0.011771544934950992,0.012428262140430127,0.0009706398483253493,,
2007-07-18,2406.68994140625,5.360000133514404,1.0077828893274505,,,0.0013526158232055841,1.0272531509399414,-0.0019573497120290995,0.12921264796614718,0.01437764654135637,0.001138215805920796,0.0033099655352346836,5.443625395865822,-3.252943903558556,4.368002467244679,0.26666666666666666,0.011721028226837212,0.012428262140430127,0.0009706398483253493,,
2007-07-19,2417.5,5.360000133514404,1.008948571824964,,,0.0011560117445303959,1.031867265701294,0.004491701722145081,0.1391995409765504,0.014118032421164235,0.0009416117272456077,-0.0033356899776146847,6.26197891262841,-3.6697895100445894,5.25441632856662,0.25,0.011670511518723432,0.012428262140430127,0.0009706398483253493,,
2007-07-20,2387.9599609375,5.360000133514404,1.0100861850618408,,,0.0011268883345194672,1.0192586183547974,-0.012219252996146679,0.14758321995615725,0.013843441225344949,0.000912488317234679,0.013346141330666146,6.997947959440381,-1.2859747055442243,5.998532566585361,0.29411764705882354,0.011619994810609654,0.012428262140430127,0.0009706398483253493,,
2007-07-23,2399.639892578125,5.360000133514404,1.0109315258066573,,,0.0008365496151459539,1.024243950843811,0.004891136195510626,0.1510028968356201,0.013461420971808635,0.0006221495978611657,-0.004054586580364672,7.445480662105938,-1.7681734837736602,6.302055292225898,0.2777777777777778,0.011569478102495874,0.012428262140430127,0.0009706398483253493,,
2007-07-24,2352.1201171875,5.360000133514404,1.0090783100416267,,,-0.0018348586745256627,1.0039609670639038,-0.01980288326740265,0.11891249865314452,0.015792623539350556,-0.002049258691810451,0.017968024592876986,4.248958948307899,0.47489544855828725,2.348052372549412,0.3157894736842105,0.014086602224396446,0.029011662980093333,0.0018331763504475422,,
2007-07-25,2363.1201171875,5.360000133514404,1.010296629664829,,,0.0012066305737138995,1.0086561441421509,0.0046766530722379684,0.12804975589191106,0.01558715605330188,0.0009922305564291113,-0.003470022498524069,4.900434252949539,0.0979304076364591,2.899411428911273,0.3,0.013257432182413285,0.029011662980093333,0.0018331763504475422,,
2007-07-26,2307.97998046875,5.360000133514404,1.0094343841204392,,,-0.000853822207895082,0.9851205945014954,-0.02333356998860836,0.11178759837449763,0.015906788317465722,-0.0010682222251798702,0.02247974778071328,3.748370818508566,2.0150796001300573,1.8883510087595758,0.3333333333333333,0.013500114468911296,0.029011662980093333,0.0018331763504475422,,
2007-07-27,2271.409912109375,5.357500076293945,1.008041693509905,,1.0,-0.001380626860657293,0.9695112705230713,-0.01584509015083313,0.09101740230455123,0.01670150752005873,-0.0015949268626287167,0.014464463290175837,2.293168821737848,3.03350537940198,0.6044590091768388,0.36363636363636365,0.021413151746249123,0.025420645186259066,0.0028585836161815494,,
2007-07-30,2294.75,5.356249809265137,1.0091197129626837,,,0.0010688480871686636,0.9794735908508301,0.010275610722601414,0.09867803793444753,0.016482120542796883,0.0008545980855779647,-0.00920676263543275,2.7966107672371994,2.1766712947378024,1.0247522956078006,0.34782608695652173,0.020996676100073445,0.025420645186259066,0.0028585836161815494,,
2007-07-31,2265.75,5.3586602210998535,1.0078817936296298,,,-0.0012274849418217396,0.9670954346656799,-0.01263756025582552,0.08178015154320242,0.016948766400303596,-0.0014418313498508264,0.01141007531400378,1.698626739043691,2.904782889763055,0.09397047442007737,0.375,0.021466419440848056,0.025420645186259066,0.0030167544479276615,,
2007-08-01,2282.300048828125,5.359529972076416,1.00846030378464,,,0.0005738214478842301,0.9741595387458801,0.007304453756660223,0.08424715996031662,0.016610240830320176,0.0003594402462258322,-0.006730632308775993,1.883330929066722,2.327802522608408,0.22419868574274815,0.36,0.021345350123655807,0.025420645186259066,0.0030167544479276615,,
2007-08-02,2292.7900390625,5.360000133514404,1.0085731337938126,,,0.00011187718278558682,0.9786370396614075,0.0045962706208229065,0.08208262671939663,0.01628960888589088,-0.00010252283449920137,-0.00448439343803732,1.7833456509222787,1.9590328837560396,0.11512985724312315,0.34615384615384615,0.02122428080646356,0.025420645186259066,0.0030167544479276615,,
2007-08-03,2231.97998046875,5.360000133514404,1.0079369548981505,,,-0.0006309702295427509,0.952681303024292,-0.026522332802414894,0.0732002124932824,0.016237809049108702,-0.0008453702468275391,0.025891362572872143,1.2302592157591046,3.232119597579796,-0.3808361580891913,0.37037037037037035,0.021103211489271315,0.025420645186259066,0.0030167544479276615,,
2007-08-06,2285.929931640625,5.356249809265137,1.0095307220526035,,,0.0015799682980847177,0.9757089018821716,0.024171356111764908,0.08469277899427873,0.016391884467820823,0.0013657182964940187,-0.02259138781368019,1.9319059735382171,1.6919422073564894,0.2628287900433936,0.35714285714285715,0.02098214217207907,0.025420645186259066,0.0030167544479276615,,
2007-08-07,2300.10009765625,5.360000133514404,1.0098403214800507,,,0.00030662956257040616,0.9817571640014648,0.006198838818818331,0.08441569663732433,0.016096787642014262,9.222954528561797e-05,-0.005892209256247925,1.948540453478213,1.3474582487860443,0.25740713432872003,0.3448275862068966,0.02086107285488682,0.025420645186259066,0.0030167544479276615,,
2007-08-08,2333.239990234375,5.380000114440918,1.009790029310324,,,-4.980334120791366e-05,0.9959023594856262,0.014408038929104805,0.08118681223934758,0.015856321967402515,-0.0002650033354804661,-0.014457842270312719,1.7693446291463133,0.5764943344993321,0.07147657463296396,0.3333333333333333,0.02074000353769457,0.025420645186259066,0.0030167544479276615,,
2007-08-09,2264.5,5.5,1.0081560208298452,,,-0.0016194772278398765,0.9665619134902954,-0.029461167752742767,0.06550758258775671,0.01653862520048394,-0.0018394772295581667,0.02784169052490289,0.7287077104088845,1.735508009761652,-0.8101346245229809,0.3548387096774194,0.023717905343086043,0.02730892313692031,0.0030167544479276615,,
2007-08-10,2265.360107421875,5.574999809265137,1.0091810238468948,,,0.001016194203105645,0.966929018497467,0.0003798049583565444,0.07139948784365216,0.01640567469713909,0.0007931942076477051,0.0006363892447491006,1.095134012685951,1.7345888149077777,-0.48077366862218146,0.375,0.02352907754801992,0.02730892313692031,0.0030167544479276615,,
2007-08-13,2264.580078125,5.557499885559082,1.0096485445053909,,,0.00046316011433820276,0.9665960669517517,-0.00034433917608112097,0.07274465574489151,0.016154695776137575,0.0002408601242104083,0.0008074992904193237,1.19265121606535,1.741432881336173,-0.4055779948024181,0.3939393939393939,0.023340249752953793,0.02730892313692031,0.0030167544479276615,,
2007-08-14,2223.7099609375,5.53000020980835,1.0085401260526092,,,-0.0010984290818773744,0.9491513967514038,-0.018047528341412544,0.06252842262094342,0.016348100797291924,-0.0013196290927330566,0.01694909925953517,0.5408331051743158,2.358305993642644,-0.9596747464736024,0.4117647058823529,0.02315142195788767,0.02730892313692031,0.0030167544479276615,,
2007-08-15,2193.39990234375,5.519999980926514,1.0081313584782738,,,-0.00040538836698882433,0.9362140893936157,-0.013630393892526627,0.05784626506756772,0.016200893913532174,-0.0006261883747987092,0.013225005525537802,0.24988237855630616,2.8137878837255377,-1.2390324661667769,0.42857142857142855,0.022962594162821544,0.02730892313692031,0.0030167544479276615,,
2007-08-16,2200.610107421875,5.510000228881836,1.0082297760706358,,1.0,9.761901353264046e-05,0.9392916560173035,0.003287246683612466,0.056917334187445295,0.015971665841840257,-0.00012278099123144703,-0.0031896276700798254,0.1922048933462166,2.6416156973383127,-1.326905715672687,0.4166666666666667,0.02277376636775542,0.02730892313692031,0.0030167544479276615,,
2007-08-17,2254.679931640625,5.5,1.0118072007706898,,,0.0035419435199201023,0.9623703956604004,0.024570366367697716,0.07931107866832585,0.017950687214351266,0.003321943518201812,-0.021028422847777613,1.4340004356593083,1.7101993905083925,-0.039602603099251725,0.40540540540540543,0.022584938572689298,0.02730892313692031,0.0030167544479276615,,
2007-08-20,2254.070068359375,5.494999885559082,1.0116839173534882,,,-0.000121852195198573,0.9621101021766663,-0.00027047120966017246,0.07642228584022139,0.017742231760518288,-0.00034165218084204925,0.00014861901446159946,1.2837207417729792,1.692047235616352,-0.21036002685119756,0.42105263157894735,0.02239611077762317,0.02730892313692031,0.0030167544479276615,,
2007-08-21,2256.530029296875,5.494379997253418,1.0135676097616888,,,0.0018602064249005675,0.9631600975990295,0.0010913463775068521,0.0863871402090655,0.017944176306822768,0.0016404312357206404,0.0007688600473937154,1.8301654877319196,1.696785127270768,0.3755467669794305,0.4358974358974359,0.022207282982557048,0.02730892313692031,0.0030167544479276615,,
2007-08-22,2283.090087890625,5.49875020980835,1.012772466789761,,,-0.0007848070735422992,0.9744967818260193,0.011770300567150116,0.0793224174941995,0.01793663485180302,-0.0010047570748798647,-0.012555107640692415,1.4298596132274983,1.2153202673365302,-0.039785431157349345,0.425,0.02201845518749092,0.02730892313692031,0.0030167544479276615,,
2007-08-23,2280.679931640625,5.505000114440918,1.0126394518626867,,,-0.00013134604970047904,0.973468005657196,-0.0010556998895481229,0.07658683383763074,0.017745621392451828,-0.00035154605294166787,0.0009243538398476438,1.287222264027729,1.2313447418224859,-0.20446355798939958,0.43902439024390244,0.0218296273924248,0.02730892313692031,0.0030167544479276615,,
2007-08-24,2307.219970703125,5.505630016326904,1.0143547523898861,,,0.0016924576627253274,0.9847961664199829,0.01163691096007824,0.08483749054819505,0.01785112709675833,0.0014722324701188783,-0.009944453297352912,1.7457902205207658,0.874328711600888,0.28978680854420186,0.42857142857142855,0.021708558075232552,0.025482491222088472,0.0030167544479276615,,
2007-08-28,2234.030029296875,5.510000228881836,1.0129845328268234,,,-0.0013517419424501718,0.9535563588142395,-0.03172210603952408,0.07500556087003835,0.018102547534749856,-0.0015721419472142593,0.03037036409707391,1.1699660624333663,1.7282252746152398,-0.2894381349767787,0.4418604651162791,0.021783956326643712,0.025482491222088472,0.0030167544479276615,,
2007-08-29,2283.580078125,5.541250228881836,1.0159108921706457,,,0.002884684283922939,0.9747059345245361,0.022179679945111275,0.08969114064528147,0.0189219054486017,0.00266303428419265,-0.019294995661188336,1.9028245549920608,1.0926980525915417,0.5616217559526961,0.4318181818181818,0.02176112079375317,0.025482491222088472,0.0030167544479276615,,
2007-08-30,2274.159912109375,5.579999923706055,1.0163061070684036,,,0.0003889495097111617,0.9706850647926331,-0.004125213250517845,0.08985883479600389,0.01870578330026792,0.000165749498178408,0.004514162760229007,1.931345348930447,1.209163412327368,0.5713399807560454,0.4444444444444444,0.02173828526086263,0.025482491222088472,0.0030167544479276615,,
2007-08-31,2299.7099609375,5.621250152587891,1.0164200166196504,,,0.00011207565056462615,0.9815906882286072,0.011234976351261139,0.08851448866220285,0.018505760446962952,-0.00011277435898012639,-0.011122900700696513,1.8757568418118065,0.8699648186287565,0.5041063786241271,0.43478260869565216,0.021715449727972087,0.025482491222088472,0.0030167544479276615,,
2007-09-04,2323.830078125,5.698130130767822,1.0173837988239611,,,0.0009477632691371647,0.9918859004974365,0.010488294996321201,0.09167249565416218,0.018354651828325037,0.0007198380761067776,-0.009540531727184037,2.061622261456347,0.5902471520516495,0.6910784366707012,0.425531914893617,0.021692614195081544,0.025482491222088472,0.0030167544479276615,,
