Date,nasdaq100,mk,us_bond
2002-10-04,0.0022476814471749907,0.4268307287736896,0.5709215897791354
2002-10-07,0.002213096182037864,0.42762369759752455,0.5701632062204376
2002-10-08,0.0022352499450000412,0.42771356689340634,0.5700511831615936
2002-10-09,0.0022182738850501107,0.4282629613826133,0.5695187647323364
2002-10-10,0.0023377238456209815,0.4278664289543091,0.5697958472000698
2002-10-11,0.00245638106170154,0.42764659341301237,0.569897025525286
2002-10-15,0.0026327396047942375,0.42719594755174994,0.5701713128434558
2002-10-16,0.0025206625624556917,0.4276555897527041,0.5698237476848401
2002-10-17,0.002623025153407502,0.42762491005667613,0.5697520647899162
2002-10-18,0.0026548163143072286,0.4273311503859819,0.5700140332997108
2002-10-21,0.0027224652323062618,0.42769952321465765,0.5695780115530359
2002-10-22,0.0026795937702454677,0.42785263023592873,0.5694677759938257
2002-10-23,0.0027486460791208544,0.42770690051888066,0.5695444534019984
2002-10-24,0.0026735970643468145,0.42715757548951444,0.5701688274461387
2002-10-25,0.002753189493827227,0.42650947093729663,0.5707373395688761
2002-10-28,0.0027028489851391967,0.42658783228410235,0.5707093187307583
2002-10-29,0.002638203039869262,0.4263756978626062,0.5709860990975244
2002-10-30,0.0027085033250416873,0.4260335756252623,0.5712579210496959
2002-10-31,0.0027127508201142936,0.42592622548661097,0.5713610236932746
2002-11-01,0.00279733837546073,0.4258695975657273,0.5713330640588118
2002-11-04,0.002877413861937304,0.4254063196712694,0.5717162664667932
2002-11-05,0.0028886592677521547,0.42525232710776656,0.5718590136244812
2002-11-06,0.0029274576237079838,0.4245298595294846,0.5725426828468074
2002-11-07,0.0028026178369242928,0.4242721969549587,0.572925185208117
2002-11-08,0.0027498041384211897,0.42457819990873896,0.5726719959528398
2002-11-12,0.002729722488537084,0.42515862256545894,0.572111654946004
2002-11-13,0.0027549742113961856,0.42507076419683165,0.5721742615917722
2002-11-14,0.0028902447564840145,0.4248519735343701,0.572257781709146
2002-11-15,0.0028994074330083107,0.4246667109512832,0.5724338816157085
2002-11-18,0.0028514228850769234,0.42445144824233383,0.5726971288725893
2002-11-19,0.002794261778349701,0.4246710028985757,0.5725347353230745
2002-11-20,0.0029208072467391795,0.4248888403046666,0.5721903524485941
2002-11-21,0.003056379796171327,0.4241805968393498,0.5727630233644788
2002-11-22,0.0030531846510116955,0.4243676236180634,0.5725791917309248
2002-11-25,0.0030839476604494634,0.424199888663108,0.5727161636764424
2002-11-26,0.0029631119675980963,0.4243108213665373,0.5727260666658645
2002-11-27,0.0030804473737141486,0.4244766818861073,0.5724428707401783
2002-11-29,0.0030486603028697947,0.4242774803423653,0.5726738593547646
2002-12-02,0.0030616866905424627,0.42396135207472463,0.5729769612347326
2002-12-03,0.002972444676363942,0.4243680957240515,0.5726594595995843
2002-12-04,0.002913179691147533,0.42439923977912103,0.5726875805297312
2002-12-05,0.002863131625072314,0.42429244687526474,0.5728444214996627
2002-12-06,0.002894689938750669,0.4242294587819557,0.5728758512792935
2002-12-09,0.0027469265338649967,0.42452192328723115,0.5727311501789037
2002-12-10,0.0027948234451281788,0.4245191126429905,0.5726860639118811
2002-12-11,0.0027979737611451053,0.42426834933833135,0.5729336769005234
2002-12-12,0.002807492630840277,0.42428098480452486,0.5729115225646347
2002-12-13,0.0,0.42779226952113714,0.5722077304788629
2002-12-16,0.0,0.42778043968050383,0.5722195603194962
2002-12-17,0.0,0.4277801738755934,0.5722198261244066
2002-12-18,0.0,0.42782505292657974,0.5721749470734203
2002-12-19,0.0,0.42735300253248587,0.5726469974675142
2002-12-20,0.0,0.42718364286059296,0.5728163571394072
