Date,nasdaq100,mk,us_bond
2004-02-04,0.15018464355167138,0.015747090211339333,0.8340682662369892
2004-02-05,0.15067596096003613,0.01577560520719777,0.8335484338327659
2004-02-06,0.15310228240865573,0.015733467812608315,0.8311642497787359
2004-02-09,0.1521930182342303,0.01575738466050944,0.8320495971052603
2004-02-10,0.1532026696118658,0.0157764049078989,0.8310209254802352
2004-02-11,0.1538854656775044,0.015734149606048964,0.8303803847164465
2004-02-12,0.15294760664152945,0.015777636188722115,0.8312747571697483
2004-02-13,0.1512573951605524,0.01578629457959591,0.8329563102598516
2004-02-17,0.15313308913341164,0.015769972029166007,0.8310969388374222
2004-02-18,0.15321056719848755,0.015772259140212956,0.8310171736612993
2004-02-19,0.15120821146255076,0.015778896215166,0.8330128923222831
2004-02-20,0.15122580731131655,0.015792722231868662,0.8329814704568148
2004-02-23,0.14936652988625637,0.015791579624703653,0.8348418904890399
2004-02-24,0.14909884446995283,0.01579212808897194,0.8351090274410751
2004-02-25,0.14971813783926985,0.01579903774975348,0.8344828244109764
2004-02-26,0.15044694571957276,0.015800276690846896,0.8337527775895801
2004-02-27,0.14952720277165796,0.015808071458252127,0.8346647257700898
2004-03-01,0.15116723194914553,0.01581299145986749,0.8330197765909868
2004-03-02,0.15001216553730157,0.01586119063040151,0.8341266438322966
2004-03-03,0.14947172131871853,0.015844291142454607,0.8346839875388266
2004-03-04,0.1506106074502932,0.01583316704950179,0.8335562255002047
2004-03-05,0.14890422157817435,0.015802390424851164,0.8352933879969742
2004-03-08,0.145848824823722,0.01583745404932927,0.8383137211269484
2004-03-09,0.1453273699913063,0.015827022943221077,0.8388456070654722
2004-03-10,0.14363222625512503,0.015818705360740606,0.8405490683841339
2004-03-11,0.14233705456731988,0.015822897876783048,0.8418400475558966
2004-03-12,0.14493411416917076,0.01579667878545476,0.839269207045374
2004-03-15,0.1422036033377825,0.01583409458134517,0.8419623020808719
2004-03-16,0.1424268487943717,0.015786546734096536,0.8417866044715312
2004-03-17,0.14428167301628203,0.015801364217042865,0.8399169627666747
2004-03-18,0.14360209902947693,0.0158593897247736,0.840538511245749
2004-03-19,0.14206913115125613,0.015902374487994725,0.8420284943607487
2004-03-22,0.0,0.018433051549252188,0.9815669484507478
2004-03-23,0.0,0.018426835006506267,0.9815731649934938
2004-03-24,0.0,0.01842219047007441,0.9815778095299258
2004-03-25,0.0,0.01844665459905076,0.9815533454009495
2004-03-26,0.0,0.018481327561777762,0.9815186724382224
2004-03-29,0.0,0.018498668002488325,0.9815013319975119
2004-03-30,0.0,0.018544160652717037,0.9814558393472832
2004-03-31,0.0,0.018545183582983713,0.9814548164170165
2004-04-01,0.0,0.018589543430542865,0.9814104565694572
2004-04-02,0.0,0.018691640982893158,0.9813083590171069
2004-04-05,0.0,0.01867053691459242,0.9813294630854077
2004-04-06,0.0,0.01858699893675181,0.9814130010632481
2004-04-07,0.0,0.018626368715149978,0.9813736312848501
2004-04-08,0.0,0.01861996591091754,0.9813800340890826
2004-04-13,0.0,0.01858041087894932,0.9814195891210508
2004-04-14,0.0,0.018569596732041446,0.9814304032679586
2004-04-15,0.0,0.018578958297805256,0.9814210417021947
2004-04-16,0.0,0.01855280893033491,0.981447191069665
2004-04-19,0.0,0.018561369399106176,0.9814386306008938
2004-04-20,0.0,0.018572982710949985,0.9814270172890499
2004-04-21,0.0,0.018557343936252843,0.981442656063747
2004-04-22,0.0,0.01851851739275107,0.9814814826072489
2004-04-23,0.0,0.01859483883459544,0.9814051611654045
2004-04-26,0.0,0.01856654131793688,0.9814334586820631
2004-04-27,0.0,0.018540673249343637,0.9814593267506565
2004-04-28,0.0,0.018521584722147492,0.9814784152778526
2004-04-29,0.0,0.01847242350714457,0.9815275764928556
2004-04-30,0.0,0.018387586835326014,0.9816124131646741
2004-05-04,0.0,0.018483973601954678,0.9815160263980454
2004-05-05,0.0,0.01849428466019125,0.9815057153398088
2004-05-06,0.0,0.018482952291392817,0.9815170477086073
2004-05-07,0.0,0.018496903295540466,0.9815030967044596
