Date,nasdaq100,svx_value,svg_growth,dev_nonus_equity,world_bond,us_bond,reits,emerg_equity,commodity,smallcap
2007-01-03,,,,,,,,,,
2007-01-04,0.019063711166381836,-0.0005681514739990234,0.0031218528747558594,-0.007213711738586426,6.175041198730469e-05,0.0023851394653320312,0.0004936456680297852,-0.015269815921783447,-0.02854776382446289,0.0014529228210449219
2007-01-05,-0.004244506359100342,-0.007956445217132568,-0.0041234493255615234,-0.013193666934967041,-0.0007639527320861816,-0.000970304012298584,-0.015674233436584473,-0.014061808586120605,0.0028421878814697266,-0.015208303928375244
2007-01-08,0.001030564308166504,0.002373933792114258,0.0020679235458374023,8.428096771240234e-05,0.00029349327087402344,-0.00014638900756835938,-0.00015413761138916016,-0.005581974983215332,-0.001644432544708252,0.0020574331283569336
2007-01-09,0.004750609397888184,-0.000928044319152832,-8.481740951538086e-05,0.001904606819152832,-0.000671684741973877,2.3126602172851562e-05,0.0120314359664917,-0.012801289558410645,-0.0044953227043151855,0.0014448165893554688
2007-01-10,0.011427760124206543,0.0022391080856323242,0.001622319221496582,-0.01234525442123413,-0.00010824203491210938,-0.0011255741119384766,0.01348888874053955,-0.011919021606445312,-0.008775889873504639,7.593631744384766e-05
2007-01-11,0.010301947593688965,0.005745887756347656,0.006969332695007324,0.006905317306518555,0.0008498430252075195,-0.0021995902061462402,0.01240694522857666,0.007761240005493164,-0.021893620491027832,0.011541128158569336
2007-01-12,0.005422830581665039,0.0038639307022094727,0.005884408950805664,0.011364340782165527,-0.0011579394340515137,-0.0012375712394714355,0.003342270851135254,0.012210249900817871,0.015486717224121094,0.007356047630310059
2007-01-16,-0.001284778118133545,0.0025707483291625977,-0.001011967658996582,0.0024569034576416016,0.0008423328399658203,0.0013087987899780273,0.014027714729309082,0.011893272399902344,-0.018323004245758057,-0.0028563737869262695
2007-01-17,-0.008011043071746826,-0.0018897056579589844,0.00014352798461914062,0.0014696121215820312,0.0014363527297973633,-0.0015544891357421875,0.00021898746490478516,-0.0014970898628234863,0.00823986530303955,-0.0011208653450012207
2007-01-18,-0.018602848052978516,-0.0012281537055969238,-0.0047928690910339355,-0.0005028843879699707,-0.0007787942886352539,0.0016808509826660156,-0.002627432346343994,0.003513336181640625,-0.013190031051635742,-0.011296451091766357
2007-01-19,0.001744985580444336,0.0024476051330566406,0.003372669219970703,0.004629611968994141,0.0011883974075317383,-0.0006805658340454102,0.011049628257751465,-7.796287536621094e-05,0.025426268577575684,0.007919669151306152
2007-01-22,-0.009900927543640137,-0.003680706024169922,-0.006950199604034424,0.0005290508270263672,0.0012024641036987305,0.0009905099868774414,-0.007599532604217529,0.007716536521911621,0.00021851062774658203,-0.009283781051635742
2007-01-23,-0.003159046173095703,0.003952145576477051,0.0031014680862426758,0.004945039749145508,-4.6193599700927734e-05,-0.0017317533493041992,0.004193544387817383,0.0023348331451416016,0.030536293983459473,0.010633707046508789
2007-01-24,0.01648247241973877,0.008680105209350586,0.008317112922668457,0.004023075103759766,-0.00026172399520874023,-8.51750373840332e-05,0.013218045234680176,0.011117100715637207,-0.0005307793617248535,0.0096970796585083
2007-01-25,-0.013802051544189453,-0.011219024658203125,-0.011319935321807861,-0.0029644370079040527,-0.00038510560989379883,-0.0026410818099975586,0.006881237030029297,-0.003384709358215332,-0.013605833053588867,-0.010767340660095215
2007-01-26,-0.0026888251304626465,-0.00014740228652954102,-0.002326667308807373,-0.009464025497436523,1.537799835205078e-05,-0.00048148632049560547,0.0030966997146606445,-0.011821091175079346,0.013715505599975586,0.0039033889770507812
2007-01-29,0.0011900663375854492,-0.0014543533325195312,-0.0007217526435852051,0.0029997825622558594,-0.0009014010429382324,-0.00030303001403808594,0.0018451213836669922,-0.00807100534439087,-0.021584033966064453,0.004361748695373535
2007-01-30,0.0015097856521606445,0.006358027458190918,0.005151033401489258,0.004752159118652344,0.0005166530609130859,0.0008082389831542969,0.006375551223754883,0.0052642822265625,0.03831470012664795,0.0067996978759765625
2007-01-31,0.008167624473571777,0.007351398468017578,0.005797863006591797,-0.0018357038497924805,0.0009633302688598633,0.002647995948791504,0.006335139274597168,0.00229036808013916,0.015715718269348145,0.005693912506103516
2007-02-01,-0.00046312808990478516,0.005174160003662109,0.005545973777770996,0.01305699348449707,4.6133995056152344e-05,-0.0002556443214416504,0.004231929779052734,0.012423992156982422,-0.010833323001861572,0.011274218559265137
2007-02-02,0.0037288665771484375,0.001685023307800293,0.001698136329650879,0.0002770423889160156,0.000408172607421875,0.0010923147201538086,0.0034128427505493164,0.007604002952575684,0.012400627136230469,0.002447843551635742
2007-02-05,-0.0015237927436828613,-0.0001824498176574707,-0.0017989873886108398,-0.0035455822944641113,0.0008696317672729492,0.0016560554504394531,0.001353621482849121,0.002631545066833496,0.0002124309539794922,-0.004448533058166504
2007-02-06,-0.00129777193069458,0.0014452934265136719,-9.328126907348633e-05,0.0057877302169799805,-0.00027680397033691406,0.00196993350982666,0.01303243637084961,0.007168889045715332,0.0004448890686035156,0.0050269365310668945
2007-02-07,0.009977340698242188,0.0014432668685913086,0.0013420581817626953,0.004394650459289551,0.00021541118621826172,0.0010100603103637695,0.019707798957824707,-5.3882598876953125e-05,-0.011258959770202637,0.006282448768615723
2007-02-08,-0.0002263784408569336,-0.0019125938415527344,-0.0004004836082458496,-0.005882143974304199,0.0002999305725097656,0.000400543212890625,-0.005569934844970703,-0.003952145576477051,0.02178323268890381,-0.001368701457977295
2007-02-09,-0.013813555240631104,-0.007154285907745361,-0.006989777088165283,0.003149747848510742,7.62939453125e-06,-0.00234067440032959,-0.01150590181350708,-0.0008324980735778809,0.005033373832702637,-0.010339558124542236
2007-02-12,-0.0039820075035095215,-0.0024651288986206055,-0.004099249839782715,-0.006246805191040039,-0.00019216537475585938,-0.0006405115127563477,-0.01812535524368286,-0.013330996036529541,-0.029003024101257324,-0.0031341910362243652
2007-02-13,0.0030363798141479492,0.009353280067443848,0.005745530128479004,0.0069609880447387695,-0.000945746898651123,-0.00028574466705322266,0.017764687538146973,0.003728628158569336,0.02025890350341797,0.008213639259338379
2007-02-14,0.01746809482574463,0.00751042366027832,0.007782936096191406,0.013952374458312988,0.0008081197738647461,0.004194498062133789,-0.006387472152709961,0.014411568641662598,-0.01449650526046753,0.0035294294357299805
2007-02-15,0.00464475154876709,8.821487426757812e-06,0.0021288394927978516,0.0053168535232543945,0.0012996196746826172,0.0012232065200805664,0.007184863090515137,0.007302641868591309,0.0028704404830932617,0.0019512176513671875
2007-02-16,-0.0010529756546020508,-0.0005771517753601074,-0.0011893510818481445,-0.002145826816558838,0.0004069805145263672,0.0004993677139282227,-0.0036863088607788086,0.002031564712524414,0.01717400550842285,0.0034140348434448242
2007-02-20,0.006708741188049316,0.00297701358795166,0.002712845802307129,0.0016243457794189453,-7.62939453125e-06,0.0011519193649291992,0.008633136749267578,-0.0007256269454956055,-0.010893464088439941,0.009176969528198242
2007-02-21,0.002955794334411621,-0.0015174150466918945,-0.0012940764427185059,-0.006358146667480469,0.0006833076477050781,-0.00032210350036621094,-0.003362596035003662,0.0012388229370117188,0.018514275550842285,0.0031102895736694336
2007-02-22,0.003920316696166992,-0.001436769962310791,-0.00023949146270751953,0.002758026123046875,-0.00023788213729858398,-0.00147324800491333,-0.005384564399719238,0.006708621978759766,0.017042875289916992,0.00047338008880615234
2007-02-23,-0.003558337688446045,-0.004343628883361816,-0.0027357935905456543,0.007070183753967285,0.000659942626953125,0.00213623046875,-0.016069889068603516,-0.0038564205169677734,0.007279515266418457,-0.0028862953186035156
