Date,S&P500,Interest_rate,nav,rebalancing,return,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR,max_drawdown_ret,max_drawdown_start,max_drawdown_end
2007-09-25,1517.2099609375,5.199999809265137,1.0,1.0,0.0,1.0,,0.0,,-0.020800000056624413,,,,0.0,-0.0,,0.0,,
2007-09-26,1525.4200439453125,5.198130130767822,1.00270062355988,,0.0026969834283511753,1.0054112672805786,0.005411267280578613,0.3371229285438969,0.03015319139991831,-0.018095536245353927,-0.002714283852227438,-227.39902271096184,,0.0,-0.002132152611329812,-0.0,0.0,,
2007-09-27,1531.3800048828125,5.230629920959473,1.0119815848328253,,0.009213390465850154,1.0093395709991455,0.003907160833477974,0.9925311578501108,0.07489543938256676,-0.011709128800755223,0.00530622963237218,-69.97601971299827,5.10968047909752,0.3333333333333333,-0.004264305222659624,-0.0,0.0,,
2007-09-28,1526.75,5.228750228881836,1.014970462856197,,0.0029491375418290566,1.006287932395935,-0.0030234013684093952,0.9287194647518991,0.06168226764386008,-0.017965864088954023,0.005972538910238452,-81.27753768750333,11.435242103184654,0.5,-0.006396457833989437,-0.0,0.0,,
2007-10-01,1547.0400390625,5.230000019073486,1.0201347889884416,,0.005075253196726503,1.0196611881256104,0.01328969094902277,0.9967382316378444,0.054277598134407926,-0.015844747773637112,-0.008214437752296267,-88.16954901412866,0.2350284703173033,0.4,-0.008528610445319247,-0.0,0.0,,
2007-10-02,1546.6300048828125,5.239999771118164,1.021158311014189,,0.001002817392094242,1.0193909406661987,-0.00026503653498366475,0.8723992510354638,0.052229211153586905,-0.01995718202020396,0.0012678539270779068,-91.93087762368052,0.9677259244673978,0.5,-0.00396398379530992,-0.0,0.0,,
2007-10-03,1539.5899658203125,5.243750095367432,1.021448715606422,,0.00028434700400506094,1.0147507190704346,-0.004551955033093691,0.757926036744864,0.05138246151712576,-0.020690654152325048,0.004836302037098752,-94.15152922899047,3.327869825578379,0.5714285714285714,-0.0013487762677515196,-0.0,0.0,,
2007-10-04,1542.8399658203125,5.243750095367432,1.021411918768713,,-3.6024814511450426e-05,1.016892910003662,0.0021110514644533396,0.6620595066982732,0.05056762349847467,-0.02101102597084156,-0.00214707627896479,-96.45664829758564,2.0000502778348,0.5,0.0003702415149591253,0.0005696023307063466,3.6024165625611986e-05,,
2007-10-05,1557.5899658203125,5.243130207061768,1.0279142717434857,,0.006345866095582114,1.0266146659851074,0.009560255333781242,0.7647713974979682,0.051158961565080624,-0.01462665401740922,-0.0032143892381991286,-92.74420205269698,0.4572651456198815,0.4444444444444444,0.00034176139842380794,0.0005696023307063466,3.6024165625611986e-05,,
2007-10-09,1565.1500244140625,5.24875020980835,1.0280997185385203,,0.00018039448798895866,1.0315974950790405,0.00485365092754364,0.6928041199478954,0.05033494350736661,-0.020814605889308443,-0.0046732564395546815,-94.99453845184055,-1.3376418253526015,0.4,0.00031328128188849063,0.0005696023307063466,3.6024165625611986e-05,,
2007-10-10,1562.469970703125,5.247499942779541,1.0309754332178713,,0.0027932118423160575,1.029831051826477,-0.0017123377183452249,0.6933040145507244,0.047752035343677474,-0.01819678733275566,0.004505549560661282,-99.65267434153492,0.31135760051456113,0.45454545454545453,0.0002848011653531733,0.0005696023307063466,3.6024165625611986e-05,,
2007-10-11,1554.4100341796875,5.242499828338623,1.0368447771293015,,0.0056768568606876645,1.0245187282562256,-0.005158441606909037,0.753796531269157,0.047419503785902255,-0.015293143093416759,0.010835298467596701,-98.73435126462375,3.1071603614812724,0.5,0.00025632104881785595,0.0005696023307063466,3.6024165625611986e-05,,
2007-10-12,1561.800048828125,5.223750114440918,1.0348638311586331,,-0.0019123795368412508,1.029389500617981,0.004754205234348774,0.6590356531553516,0.05028086790002275,-0.02280738008401189,-0.006666584771190025,-94.85925850840422,1.1919996205538683,0.46153846153846156,0.012436711572656285,0.030237375435581196,0.00191055210419534,,
2007-10-15,1548.7099609375,5.214379787445068,1.031814250946303,,-0.0029511924978592036,1.0207618474960327,-0.008381330408155918,0.5592618118967694,0.053769519993412056,-0.023808711036691868,0.0054301379102967146,-90.53575831961318,2.297300656024014,0.5,0.03598615172009196,0.046662450534183386,0.004851764019033134,,
2007-10-16,1538.530029296875,5.208749771118164,1.0232210147595617,,-0.008363152122971375,1.014052152633667,-0.006573222577571869,0.3825918223874618,0.06750842074802278,-0.029198151281949837,-0.001789929545399506,-74.75693624589731,1.823098649867268,0.4666666666666667,0.07233362906452157,0.13223304563531066,0.013139635430734053,,
2007-10-17,1541.239990234375,5.198750019073486,1.0267571579062436,,0.0034499359077217566,1.0158382654190063,0.0017613618401810527,0.4125850820463979,0.06565923545420384,-0.01734506480932212,0.001688574067540704,-76.11210175244707,2.0990890842568333,0.5,0.0680550993094652,0.13223304563531066,0.013139635430734053,,
2007-10-18,1540.0799560546875,5.179999828338623,1.029732396374726,,0.002893513889353966,1.0150737762451172,-0.0007525697583332658,0.4308670461812269,0.06375277958538211,-0.017826485558110977,0.0036460836476872316,-77.81764241139888,2.716575499809409,0.5294117647058824,0.06377656955440883,0.13223304563531066,0.013139635430734053,,
2007-10-19,1500.6300048828125,5.151249885559082,1.021301495888443,,-0.00822116884894527,0.9890720844268799,-0.025615569204092026,0.29274708738025224,0.07210330377242531,-0.028826168584896693,0.017394400355146757,-71.08576986730903,4.641380671416091,0.5555555555555556,0.13032483585913682,0.13223304563531066,0.014990943276864396,,
2007-10-22,1506.3299560546875,5.09250020980835,1.0101464731795988,,-0.010982447002923678,0.9928289651870728,0.0037983893416821957,0.13283346432176948,0.0827862263402868,-0.03135244797626753,-0.014780836344605874,-64.31337196822062,2.0310200209828566,0.5263157894736842,0.13637451447744395,0.17364773405664358,0.025749566896234817,,
2007-10-23,1519.5899658203125,5.083749771118164,1.0201177787425855,,0.0098227466971283,1.0015686750411987,0.008802834898233414,0.24897612481978476,0.08701709620984063,-0.01051225331121635,0.001019911798894886,-58.957743670474855,2.0977008147576517,0.55,0.1343037800563773,0.17364773405664358,0.025749566896234817,,
2007-10-24,1515.8800048828125,5.065000057220459,1.017575225826256,,-0.002495522367830131,0.9991233944892883,-0.002441450720652938,0.20741151925896015,0.08566502239379202,-0.022755522969240997,-5.4071647177193066e-05,-60.4051544899051,2.037337253411541,0.5238095238095238,0.13223304563531066,0.17364773405664358,0.025749566896234817,,
2007-10-25,1514.4000244140625,5.010630130767822,1.0240188224860056,,0.006312340164618603,0.9981479644775391,-0.0009762858389876783,0.2697148611633097,0.08561912188646209,-0.013730179851813205,0.007288626003606281,-59.0641353165357,2.7526118573710523,0.5454545454545454,0.13212079800141807,0.15294038984597713,0.025749566896234817,,
2007-10-26,1535.280029296875,4.983749866485596,1.034886970073245,,0.010557305312670153,1.011910080909729,0.013787651434540749,0.3727414466852327,0.08929700615697682,-0.009377693512522298,-0.0032303461218705955,-54.6446368693589,2.3189397466182298,0.5217391304347826,0.1320085503675255,0.15294038984597713,0.025749566896234817,,
2007-10-29,1540.97998046875,4.960000038146973,1.0431675800612557,,0.00796962121702905,1.0156669616699219,0.0037126627285033464,0.44022744075073394,0.08980245042007752,-0.011870378980262324,0.004256958488525704,-53.02679527555607,2.6989236339658222,0.5416666666666666,0.13189630273363293,0.15294038984597713,0.025749566896234817,,
2007-10-30,1531.02001953125,4.911250114440918,1.0397871527707458,,-0.0032458029020278265,1.00910222530365,-0.006463473197072744,0.3901603141004263,0.08932598622083705,-0.022890802778646212,0.003217670295044918,-54.044299398311175,2.963384588854156,0.56,0.13178405509974037,0.15294038984597713,0.025749566896234817,,
2007-10-31,1549.3800048828125,4.893750190734863,1.0480882878847677,,0.007951795105322103,1.0212033987045288,0.011992019601166248,0.4516137164938917,0.08973697504924273,-0.011623206566588183,-0.0040402244958441455,-52.50976065154399,2.469300012460585,0.5384615384615384,0.13167180746584775,0.15294038984597713,0.025749566896234817,,
2007-11-01,1508.43994140625,4.877500057220459,1.0390929866108787,,-0.008619622145964366,0.9942196607589722,-0.026423471048474312,0.3550759663833367,0.09353883967517365,-0.02812962309010194,0.017803848902509946,-51.946489551504236,3.6821482067137548,0.5555555555555556,0.13507164862005827,0.15496796340651114,0.025749566896234817,,
2007-11-02,1509.6500244140625,4.864999771118164,1.0352626832236183,,-0.003693009637838085,0.9950172305107117,0.0008022068068385124,0.3094213815318061,0.09305323551262785,-0.023153007872944553,-0.004495216444676597,-52.85142992365842,3.191011974797754,0.5357142857142857,0.13486889126400486,0.15496796340651114,0.025749566896234817,,
